sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
21w,1,15231,0,10,O,white,CQoCoQCoQo,0,1,1526,439
21w,2,18077,0,10,O,white,oCQCoQCQoC,0,1,2876,1340
21w,3,23217,0,10,O,white,QoCQoCoCQC,0,1,1931,496
21w,4,26563,0,10,O,white,CQoQCoQCoQ,0,1,2743,505
21w,5,30730,1,10,O,white,OQoCoQCoQC,1,1,1678,564
21w,6,33877,1,10,O,white,OoCQoCQCoQ,1,1,3889,1064
21w,7,39717,1,10,O,white,OCoQCoQCQo,1,1,1958,376
21w,8,42925,0,10,O,white,oQCoQCoQCo,0,1,1774,1297
21w,9,46886,0,10,O,white,CQoCQoCQoC,0,1,2536,957
21w,10,51281,1,10,O,white,OoQCQoCQoC,0,1,3733,2602
21w,11,58500,0,10,O,white,oCQCoQoCQC,0,1,5745,1828
21w,12,66941,1,10,O,white,OQCoCQoQCo,0,1,2035,1566
21w,13,71439,0,10,O,white,oCQoQCQoCo,0,1,5620,2038
21w,14,79985,0,10,O,white,CoQCQoCQoQ,0,1,4013,949
21w,15,85845,0,10,O,white,oQCQoCQCoQ,0,1,1221,1375
21w,16,89351,0,10,O,white,CoQCoQCoQo,0,1,2460,512
21w,17,93215,1,10,O,white,OQCoQoCQoC,0,1,8027,1288
21w,18,103412,1,10,O,white,OQCoQCoCQo,1,1,1469,1695
21w,19,107451,0,10,O,white,oCQoCQoCQC,0,1,1325,664
21w,20,110350,1,10,O,white,OQCoQoCoQC,1,1,2059,484
21w,21,113770,1,10,O,white,OQCoQCoCQo,0,1,2055,581
21w,22,117300,0,10,O,white,oQCQoCoQCQ,0,1,2160,1812
21w,23,122148,0,10,O,white,CoQoQCQCoQ,0,1,2152,956
21w,24,126129,1,10,O,white,OQoCQoCQoC,0,1,4934,694
21w,25,132635,1,10,O,white,OoQCQoCoQC,1,1,2797,1910
21w,26,138284,1,10,O,white,OCQoQCoQCo,1,1,4456,453
21w,27,144070,1,10,O,white,OoCQCoQCoQ,1,1,4920,1168
21w,28,151095,0,10,O,white,CoQoQCoQCo,0,1,2322,594
21w,29,154924,1,10,O,white,OQCoCQoQCo,0,1,3694,587
21w,30,160088,0,10,O,white,CoQCoQoCQC,0,1,1450,629
21w,31,165899,0,10,O,white,CoQoQCQCoC,0,1,3349,540
21w,32,170719,0,10,O,white,QoCoCQCQoQ,0,1,3050,596
21w,33,175283,0,10,O,white,QoCQCoCoQC,0,1,2040,495
21w,34,178721,1,10,O,white,OoQCoCQoQC,0,1,2346,676
21w,35,182668,1,10,O,white,OQCoCoQoCQ,0,1,3913,648
21w,36,188132,1,10,O,white,OoCQCoQCoQ,1,1,2256,897
21w,37,192215,0,10,O,white,QoCQCoCQoC,0,1,4885,924
21w,38,198920,1,10,O,white,OoCQCQoCQo,0,1,1393,572
21w,39,201777,1,10,O,white,OCoQCoQoCQ,1,1,2835,578
21w,40,206098,1,10,O,white,OQoCQoCoQC,0,1,1075,1120
21w,1,16194,0,10,O,white,CoQCQoQCoQ,0,1,4231,1659
21w,2,22999,1,10,O,white,OCoQCoQCQo,0,1,1402,1252
21w,3,26549,1,10,O,white,OoCQCoQCQo,0,1,2009,2263
21w,4,31725,1,10,O,white,OCQoCoQoCQ,1,1,2898,1539
21w,5,37048,0,10,O,white,QCoCoQoCQo,0,1,2834,789
21w,6,41577,1,10,O,white,OCoQoCQoCQ,1,1,1823,497
21w,7,44836,1,10,O,white,OCoQCoQoCQ,1,1,2276,463
21w,8,48459,1,10,O,white,OCoQoQCoQC,1,1,3032,363
21w,9,52740,0,10,O,white,QCoQoCoQCQ,0,1,5147,1092
21w,10,59895,0,10,O,white,QoCQoCoCQC,0,1,3261,888
21w,11,64933,0,10,O,white,oCQCoQoCQo,0,1,2097,1587
21w,12,69527,1,10,O,white,OCoQCoQoQC,0,1,2490,559
21w,13,73471,0,10,O,white,oCQCoQoQCo,0,1,2212,582
