sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
20m,1,15175,0,10,O,white,oCQoQCQoCo,0,1,3840,1694
20m,2,21590,0,10,O,white,CoQCoQCoQC,3,0,1205,1930
20m,3,25650,0,10,O,white,oCQoCQoQCo,0,1,1855,550
20m,4,28968,1,10,O,green,OoQCQoCoCQ,1,1,2450,475
20m,5,32788,0,10,O,white,CQoQCoCQoQ,0,1,3174,4528
20m,6,41379,0,10,O,green,QoCQoCQoCQ,0,1,843,415
20m,7,43532,1,10,O,green,OCQoQCoCQo,1,1,1026,436
20m,8,45898,1,10,O,green,OCoQCoQoCQ,1,1,2207,1965
20m,9,50985,1,10,O,green,OCoQoQCoQC,1,1,2579,498
20m,10,54981,1,10,O,white,OQoCoCQoQC,1,1,2975,484
20m,11,59327,0,10,O,white,QCoCQoCoQC,0,1,5632,503
20m,12,66358,0,10,O,green,QCoQCoCQoQ,0,1,2543,1185
20m,13,70941,0,10,O,green,QCoQCoCoQC,0,1,789,429
20m,14,73020,1,10,O,green,OCoQoCQCoQ,1,1,715,416
20m,15,75017,1,10,O,green,OQoCoQCQoC,1,1,1723,424
20m,16,78168,1,10,O,green,OQCoQCoQoC,1,1,984,573
20m,17,80716,0,10,O,green,oCQoQCoQCQ,0,1,5512,391
20m,18,87493,0,10,O,white,oCQCQoCQoC,0,1,2808,512
20m,19,91673,1,10,O,green,OCoQoCQoCQ,1,1,3824,302
20m,20,96682,1,10,O,white,OoCQCQoCQo,1,1,1885,1048
20m,21,100518,1,10,O,white,OoCQoCQCoQ,1,1,1444,428
20m,22,103294,1,10,O,white,OoQCQoCoCQ,0,1,3618,1045
20m,23,108827,0,10,O,green,QoCoQCoQCQ,0,1,1067,1121
20m,24,111919,0,10,O,white,QoCQCoQCoC,0,1,2894,458
20m,25,116164,1,10,O,white,OoQCQCoCQo,1,1,1431,528
20m,26,119025,0,10,O,green,CoQoCQCoQo,0,1,4039,834
20m,27,124787,0,10,O,green,CQoQCoCoQC,0,1,1048,954
20m,28,127718,1,10,O,white,OQoCQCoCoQ,1,1,3667,1794
20m,29,134074,1,10,O,green,OCQoQCoQCo,1,1,841,449
20m,30,136271,1,10,O,white,OCQoCQoCQo,1,1,3008,746
20m,31,144666,0,10,O,green,QCoQCoQCoC,0,1,727,518
20m,32,146844,0,10,O,white,CoQCQoQCoQ,0,1,3539,665
20m,33,151980,0,10,O,white,CoQCoQCoQo,0,1,2961,546
20m,34,156388,0,10,O,white,QoCoCQoCQo,0,1,3065,655
20m,35,161031,1,10,O,white,OQCoQCoQoC,1,1,2227,507
20m,36,164684,0,10,O,green,QoCQCoCQoQ,0,1,822,478
20m,37,166873,0,10,O,green,oCQCoQCQoQ,0,1,3908,3418
20m,38,175081,1,10,O,green,OCoQCQoCQo,1,1,1322,1002
20m,39,178303,1,10,O,white,OCoQoQCQoC,1,1,2276,476
20m,40,181937,1,10,O,white,OCoQoCQCoQ,1,1,2894,640
20m,1,222804,0,10,O,green,oCQoCQoQCo,0,1,7774,711
20m,2,232199,1,10,O,white,OCoQoCQCQo,0,1,2087,2400
20m,3,237575,0,10,O,white,QCoCQoCQoQ,0,1,2614,712
20m,4,241791,1,10,O,white,OQoCoCQoCQ,1,1,1369,971
20m,5,245035,1,10,O,white,OCQoCQoQCo,1,1,1021,411
20m,6,247351,0,10,O,green,oQCQoCoQCQ,0,1,929,460
20m,7,249628,0,10,O,white,QCoCQoCQoQ,0,1,137,2544
20m,8,253202,1,10,O,green,OCoQCoQoQC,1,1,840,441
20m,9,255370,1,10,O,green,OCoQCQoCoQ,1,1,792,448
20m,10,257515,1,10,O,white,OQoCQoCoQC,1,1,961,921
20m,11,260291,1,10,O,green,OoCQCoQCQo,1,1,871,511
20m,12,262547,1,10,O,white,OoQCoQCQoC,1,1,1695,505
20m,13,265653,0,10,O,green,oCQoCQoQCQ,0,1,1189,2368
20m,14,270125,0,10,O,green,oCQCoQoCQo,0,1,759,1132
20m,15,272965,0,10,O,green,CQoCQoCQoC,0,1,1173,537
20m,16,275567,0,10,O,green,QoCoCQCQoQ,0,1,982,494
20m,17,277932,1,10,O,green,OCQoQCoCoQ,0,1,1806,6339
20m,18,286960,1,10,O,white,OQoCoQCQoC,1,1,1628,640
20m,19,290130,0,10,O,white,QCoQCoCQoQ,0,1,5670,651
20m,20,297337,0,10,O,green,oCQoQCoQCQ,0,1,3707,642
20m,21,302576,0,10,O,white,QoCQCoCQoC,0,1,2586,622
20m,22,306655,1,10,O,green,OCoQoCQCQo,1,1,2322,459
20m,23,310311,1,10,O,green,OoQCoQCQCo,1,1,1487,706
20m,24,313380,0,10,O,white,CoQCoQoCQC,0,1,5080,678
20m,25,320034,0,10,O,green,oQCQCoQCoC,0,1,5788,2081
20m,26,328797,0,10,O,white,CoQCQoQCoC,0,1,3375,586
20m,27,333638,0,10,O,white,oQCoCQCoQC,0,1,5862,684
20m,28,341067,0,10,O,white,QoCQoCoQCo,0,1,3679,1740
20m,29,347375,0,10,O,white,oCQoCQCQoQ,0,1,7115,1277
20m,30,356645,1,10,O,green,OQoCQoCoQC,1,1,769,717
20m,31,361293,0,10,O,white,oQCQoCQCoC,0,1,4698,687
20m,32,367586,1,10,O,white,OQoCQoCoQC,1,1,1697,496
20m,33,370707,1,10,O,white,OCoQoCQCoQ,1,1,4383,462
20m,34,376436,1,10,O,green,OoQCoCQoCQ,1,1,1185,477
20m,35,378994,0,10,O,green,QCoCoQoQCo,0,1,1427,609
20m,36,381946,1,10,O,white,OCoQCoQoQC,0,1,1692,771
20m,37,385290,1,10,O,green,OQoCoCQCQo,1,1,1077,491
20m,38,387749,0,10,O,green,QCoQoCQCoQ,0,1,6238,661
20m,39,395547,1,10,O,green,OoCQoQCQCo,1,1,916,673
20m,40,398037,1,10,O,white,OoCQoCQCQo,0,1,3858,947
20m,1,15358,1,10,O,white,OQCoQoCoCQ,1,1,1776,461
20m,2,18465,1,10,O,white,OQoCoCQoCQ,0,1,8141,619
20m,3,28104,0,10,O,white,QCoQCoQCoQ,0,1,3218,683
20m,4,32893,0,10,O,white,QCoCoQCQoQ,0,1,4412,645
20m,5,38842,0,10,O,white,QCoCQoCoQC,0,1,3750,854
20m,6,44354,0,10,O,white,CQoQCoQCoQ,0,1,3779,732
20m,7,49760,1,10,O,green,OoCQoCQoCQ,1,1,2010,1222
20m,8,53886,0,10,O,green,QoCQoCoQCQ,0,1,1136,522
20m,9,56445,0,10,O,white,CQoQCoCQoC,0,1,2785,616
20m,10,60741,0,10,O,white,oCQoCQoCQo,0,1,3639,584
20m,11,65903,0,10,O,green,CoQCoQCQoC,0,1,1313,423
20m,12,68526,0,10,O,white,QoCQoCoQCo,0,1,4313,869
20m,13,74627,1,10,O,green,OCoQCoQoCQ,1,1,770,283
20m,14,76577,0,10,O,white,oQCQoCoCQo,0,1,3433,640
20m,15,81540,1,10,O,white,OQoCQCoCQo,1,1,2388,528
20m,16,85340,0,10,O,white,QoCoCQCoQC,0,1,2556,658
20m,17,89442,1,10,O,white,OCoQCoQCoQ,1,1,3071,1910
20m,18,95371,0,10,O,green,CQoQCoQoCo,0,1,1321,1619
20m,19,99228,1,10,O,white,OQCoCQoCoQ,1,1,990,464
20m,20,101570,0,10,O,white,QoCoQCoCQo,0,1,5722,1526
20m,21,109710,0,10,O,green,oQCQoCoQCo,0,1,56,1078
20m,22,111701,1,10,O,green,OQCoCoQoCQ,1,1,5038,509
20m,23,118129,1,10,O,green,OoQCQoCoQC,1,1,1018,1445
20m,24,121492,0,10,O,green,CQoQCoQoCQ,0,1,3441,769
20m,25,126616,1,10,O,green,OCoQoQCQCo,1,1,2694,452
20m,26,130675,0,10,O,green,oQCQoCoQCo,0,1,1514,581
20m,27,133666,1,10,O,white,OCoQCoQoQC,1,1,1565,1285
20m,28,137420,1,10,O,green,OCQoQoCQoC,1,1,1197,897
20m,29,140407,1,10,O,green,OoQCQoCQCo,1,1,1476,481
20m,30,143271,1,10,O,green,OCQoCQoQCo,1,1,820,557
20m,31,147936,0,10,O,green,oQCQoCoQCQ,0,1,722,438
20m,32,150045,1,10,O,white,OCQoCoQoQC,0,1,2917,1505
20m,33,155364,1,10,O,white,OCoQoQCQoC,0,1,2148,801
20m,34,159211,1,10,O,green,OoQCQoCoCQ,1,1,740,1921
20m,35,162761,1,10,O,white,OoQCoCQoCQ,1,1,950,663
20m,36,165259,0,10,O,green,oCQoCQCQoC,0,1,700,491
20m,37,167374,1,10,O,white,OQoCoQCQoC,1,1,2429,211
20m,38,170901,0,10,O,green,CQoCoQoQCQ,0,1,2340,634
20m,39,174832,1,10,O,green,OQoCoQCoCQ,1,1,782,512
20m,40,177015,0,10,O,green,CQoQCoCQoC,0,1,1517,478
20m,1,50590,0,10,O,white,CoQCoQoQCQ,0,1,4796,678
20m,2,56962,0,10,O,green,QoCoQCQoCQ,0,1,3936,619
20m,3,62403,1,10,O,green,OQoCoCQoQC,1,1,1874,421
20m,4,65580,0,10,O,white,CoQoCQoQCo,0,1,2658,615
20m,5,69759,1,10,O,white,OCQoCQoCoQ,1,1,1306,273
20m,6,72222,1,10,O,green,OoCQoQCQoC,1,1,761,227
20m,7,74106,0,10,O,green,CoQCoQoQCQ,0,1,839,502
20m,8,76322,0,10,O,green,oQCQoCoQCo,0,1,1827,460
20m,9,79514,1,10,O,white,OoQCQoCoQC,1,1,1739,182
20m,10,82350,1,10,O,green,OCQoCQoQCo,1,1,1478,287
20m,11,84996,1,10,O,green,OQoCQoCoCQ,1,1,935,392
20m,12,87217,0,10,O,white,QCoCQoQCoC,0,1,2326,615
20m,13,91057,1,10,O,white,OCQoCoQoQC,1,1,4782,237
20m,14,96943,0,10,O,green,CoQoQCQoCo,0,1,1136,426
