sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
24w,1,18648,1,10,O,white,OoCQoCQoQC,0,1,9049,549
24w,2,29117,0,10,O,white,oQCoQCoQCQ,0,1,4093,486
24w,3,34601,0,10,O,white,CoQoCQoQCo,0,1,36429,514
24w,4,72428,1,10,O,white,OQoCQoCQoC,0,1,3293,613
24w,5,77224,1,10,O,white,OoCQCQoCoQ,1,1,2683,478
24w,6,81291,1,10,O,white,OQoCQoCQoC,1,1,853,1701
24w,7,84751,0,10,O,white,QoCQoCoCQC,0,1,1891,502
24w,8,88040,0,10,O,white,QCoCQoQCoQ,0,1,6403,590
24w,9,95914,0,10,O,white,oCQCQoCQoQ,0,1,2224,468
24w,10,99512,1,10,O,white,OCoQCoQCQo,1,1,2083,696
24w,11,103199,1,10,O,white,OoQCQoCoCQ,1,1,2642,1087
24w,12,107821,0,10,O,white,CoQoCQoQCo,0,1,3514,523
24w,13,112752,1,10,O,white,OQCoCQoCoQ,1,1,2224,455
24w,14,116371,0,10,O,white,QCoCoQoQCQ,0,1,3091,653
24w,15,121035,1,10,O,white,OQoCQCoQoC,1,1,2790,674
24w,16,125416,0,10,O,white,QCoQCoQoCQ,0,1,3919,560
24w,17,130780,1,10,O,white,OoQCQoCQCo,0,1,2614,1010
24w,18,135283,1,10,O,white,OCoQoCQCoQ,1,1,2392,932
24w,19,139508,0,10,O,white,QoCQoCQoCQ,0,1,2885,1992
24w,20,145286,1,10,O,white,OCoQCoQCoQ,1,1,2727,737
24w,21,149656,0,10,O,white,QCoQCoQCoQ,0,1,1789,1995
24w,22,154354,0,10,O,white,QCoCQoQCoC,0,1,2438,541
24w,23,158255,1,10,O,white,OoQCQoCoQC,0,1,3900,601
24w,24,163660,1,10,O,white,OCQoQCoQCo,1,1,2316,365
24w,25,167231,0,10,O,white,CQoQCoCQoC,0,1,3671,1554
24w,26,173376,1,10,O,white,OCQoQCoCoQ,1,1,3995,464
24w,27,178760,1,10,O,white,OCoQoCQCQo,1,1,3244,461
24w,28,183360,0,10,O,white,CQoQCoQCoC,0,1,5333,535
24w,29,190147,0,10,O,white,QCoCoQCoQC,0,1,3713,675
24w,30,195451,0,10,O,white,QoCQoCQoCo,0,1,5138,575
24w,31,207244,0,10,O,white,CQoQCoQCoQ,0,1,2250,571
24w,32,210974,1,10,O,white,OoQCoQCoCQ,1,1,4315,1075
24w,33,217264,1,10,O,white,OoQCQoCoCQ,1,1,3185,955
24w,34,222303,0,10,O,white,oQCoQCQoCo,0,1,6034,521
24w,35,229755,1,10,O,white,OoQCQoCQCo,1,1,1834,476
24w,36,232980,0,10,O,white,oQCQoCoQCo,0,1,10486,579
24w,37,244944,0,10,O,white,oQCoQCQoCo,0,1,3297,540
24w,38,249680,1,10,O,white,OoQCoCQoCQ,0,1,2531,1525
24w,39,254641,0,10,O,white,QCoCoQoCQo,0,1,2173,461
24w,40,258172,1,10,O,white,OoCQoCQoCQ,1,1,854,349
24w,1,19052,1,10,O,white,OQoCoCQCoQ,0,1,1854,509
24w,2,22309,1,10,O,white,OoQCoQCoCQ,0,1,1218,517
24w,3,24935,1,10,O,white,OCQoCQoQoC,1,1,1351,1402
24w,4,28583,1,10,O,white,OoCQoCQoCQ,1,1,1507,517
24w,5,31512,0,10,O,white,QCoCQoCoQo,0,1,1774,615
24w,6,34805,0,10,O,white,QoCoQCQCoQ,0,1,2855,532
24w,7,39091,0,10,O,white,CQoQoCQoCQ,0,1,2427,602
24w,8,43026,0,10,O,white,QoCQCoQCoC,0,1,3122,549
24w,9,47585,0,10,O,white,QoCQoCoQCQ,0,1,2602,459
24w,10,51536,1,10,O,white,OQCoCoQCQo,1,1,2079,402
