sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
23m,1,16378,1,10,O,white,OCQoQCoQCo,1,1,2376,816
23m,2,20485,1,10,O,green,OoQCQoCoQC,1,1,2263,708
23m,3,24365,0,10,O,green,QoCoCQoCQo,0,1,1279,812
23m,4,27359,0,10,O,green,oQCQoCQCoQ,0,1,2443,849
23m,5,31600,1,10,O,green,OCQoQCoQCo,1,1,1958,713
23m,6,35158,0,10,O,white,CQoQCoQCoC,0,1,3336,890
23m,7,40292,1,10,O,green,OQCoCoQCQo,1,1,1901,628
23m,8,43739,1,10,O,white,OQCoCoQoQC,1,1,3676,973
23m,9,49334,0,10,O,white,oQCQoCoQCo,0,1,3777,971
23m,10,54980,1,10,O,white,OoQCQoCQoC,1,1,2383,632
23m,11,58884,0,10,O,white,QCoCoQCQoQ,0,1,2280,1060
23m,12,63111,0,10,O,white,CoQCoQCQoC,0,1,4085,917
23m,13,69018,1,10,O,green,OCoQCoQCoQ,1,1,1067,687
23m,14,71669,1,10,O,white,OQCoCQoCQo,1,1,3431,668
23m,15,76676,0,10,O,white,QoCoQCQCoQ,0,1,7615,865
23m,16,86050,1,10,O,green,OoQCoQCoQC,1,1,1648,559
23m,17,89148,1,10,O,green,OQCoCQoQCo,1,1,910,527
23m,18,91494,1,10,O,white,OCQoQoCoQC,1,1,1677,527
23m,19,94591,0,10,O,white,CQoCoQoCQo,0,1,2755,864
23m,20,99106,0,10,O,green,oQCoCQoCQo,0,1,1574,979
23m,21,102590,0,10,O,white,QoCQoCoCQo,0,1,2615,1000
23m,22,107129,0,10,O,green,CoQCoQCQoC,0,1,2421,993
23m,23,111447,0,10,O,green,QCoQCoCQoQ,0,1,1931,674
23m,24,114946,1,10,O,white,OoQCoQCoCQ,1,1,1190,526
23m,25,117566,0,10,O,green,QoCQoCoQCQ,0,1,1024,1458
23m,26,120947,0,10,O,white,QCoQoCQoCo,0,1,2421,690
23m,27,124955,1,10,O,white,OoCQCoQoCQ,1,1,1891,704
23m,28,128454,1,10,O,white,OoCQoCQCoQ,1,1,1398,1217
23m,29,131967,1,10,O,white,OCoQCoQoCQ,1,1,1500,483
23m,30,134842,1,10,O,white,OoQCQCoQCo,1,1,2121,773
23m,31,141107,0,10,O,green,oQCQoCoQCo,0,1,853,1910
23m,32,144799,0,10,O,green,QCoCQoCQoC,0,1,771,1170
23m,33,147648,1,10,O,green,OoCQoCQCoQ,1,1,899,942
23m,34,150378,1,10,O,green,OCoQCQoQCo,1,1,1053,591
23m,35,152957,1,10,O,green,OoQCQCoCQo,1,1,2186,738
23m,36,156768,0,10,O,white,oCQCoQCoQC,0,1,1098,897
23m,37,159635,0,10,O,green,oQCoQCQCoQ,0,1,1705,789
23m,38,163037,1,10,O,green,OCoQCoQCQo,1,1,2069,624
23m,39,166611,0,10,O,green,oCQCQoQoCo,0,1,3177,751
23m,40,171449,0,10,O,white,oCQoQCoCQo,0,1,2659,679
23m,1,18823,0,10,O,white,QCoQCoCQoQ,0,1,2407,1193
23m,2,23317,1,10,O,green,OCoQoCQoCQ,1,1,1540,683
23m,3,26451,0,10,O,green,oQCoQCoQCo,0,1,2244,987
23m,4,30644,1,10,O,green,OoCQoQCQoC,1,1,1157,736
23m,5,33452,0,10,O,white,QoCoQCoQCo,0,1,2000,839
23m,6,37204,1,10,O,white,OoCQoCQCoQ,1,1,4611,1059
23m,7,43771,0,10,O,white,QCoQCoCQoQ,0,1,3803,910
23m,8,49396,0,10,O,green,CQoCoQCoQo,0,1,2267,1064
23m,9,53620,1,10,O,green,OQoCQCoQCo,1,1,3283,935
23m,10,58728,0,10,O,white,CoQCoQCoQC,0,1,4181,760
23m,11,64552,0,10,O,white,QoCoCQoQCQ,0,1,2903,926
23m,12,69291,1,10,O,green,OCoQoCQCoQ,1,1,1801,3097
23m,13,75086,1,10,O,white,OoQCQoCoCQ,1,1,3141,881
23m,14,80027,1,10,O,white,OoCQCoQCoQ,1,1,2265,742
23m,15,83922,1,10,O,white,OQoCoQCQoC,1,1,2474,594
23m,16,87877,0,10,O,white,oQCQCoQCoC,0,1,2288,846
23m,17,91906,1,10,O,green,OQoCoQCoQC,1,1,2222,760
23m,18,95797,1,10,O,white,OoQCoQCoCQ,1,1,2828,788
23m,19,100334,0,10,O,white,QoCoQCQoCQ,0,1,3257,668
23m,20,105153,0,10,O,green,CoQCQoQoCQ,0,1,3361,878
23m,21,110290,0,10,O,white,oCQCQoCQoQ,0,1,3485,1126
23m,22,115810,0,10,O,green,CoQCoQoCQo,0,1,2357,913
23m,23,119974,1,10,O,green,OQCoQCoQCo,1,1,1812,750
23m,24,123438,1,10,O,white,OoCQCQoQCo,0,1,1109,1072
23m,25,126531,0,10,O,green,QCoQoCoQCQ,0,1,866,782
23m,26,129103,1,10,O,green,OoQCQoCoCQ,1,1,1260,718
