sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
33g,1,8565,0,10,O,green,QCoCoQoCQC,0,1,13274,1654
33g,2,24394,0,10,O,green,QoCQoCoCQC,0,1,2686,1188
33g,3,29201,0,10,O,green,CoQoQCQCoQ,0,1,1656,584
33g,4,32347,1,10,O,green,OoQCoQCoCQ,1,1,1575,1408
33g,5,36242,1,10,O,green,OQCoQCoCoQ,0,1,1925,1454
33g,6,40556,1,10,O,green,OQoCQCoCQo,1,1,1261,1091
33g,7,43830,1,10,O,green,OQoCQoCoQC,1,1,3049,2815
33g,8,50616,1,10,O,green,OCQoCQoQCo,1,1,1861,490
33g,9,53890,1,10,O,green,OQCoCQoQoC,1,1,1220,749
33g,10,56765,0,10,O,green,QCoQoCoQCo,0,1,4842,776
33g,11,63273,0,10,O,green,CoQoCQoQCo,0,1,2324,977
33g,12,67484,0,10,O,green,QCoCQoCoQC,0,1,1788,763
33g,13,70926,0,10,O,green,QoCQoCQCoC,0,1,1139,674
33g,14,73690,0,10,O,green,oQCQoCQoCQ,0,1,3847,682
33g,15,79140,0,10,O,green,CQoCQoQCoQ,0,1,2380,664
33g,16,83101,0,10,O,green,QoCQCoCoQo,0,1,2347,591
33g,17,86927,0,10,O,green,oQCQCoCQoC,0,1,1287,625
33g,18,89760,0,10,O,green,oQCoQCoQCQ,0,1,1450,2804
33g,19,94911,1,10,O,green,OoCQCoQCoQ,0,1,1603,1140
33g,20,98556,0,10,O,green,oQCoQCoQCQ,0,1,2324,673
33g,21,102463,0,10,O,green,CoQoQCoCQC,0,1,1233,655
33g,22,105286,1,10,O,green,OQoCoQCoQC,1,1,1359,543
33g,23,108107,0,10,O,green,CQoCoQCoQo,0,1,1332,680
33g,24,111044,0,10,O,green,QoCoCQCQoQ,0,1,999,875
33g,25,113835,1,10,O,green,OCQoCoQoCQ,1,1,1220,3530
33g,26,119491,0,10,O,green,oCQoQCQoCo,0,1,2207,985
33g,27,123571,1,10,O,green,OoCQCQoCQo,1,1,1528,1500
