FollowBall,1491849274520,469.464593769843,464.539215686275
FollowBall,1491849274551,469.786927103176,464.792026143791
FollowBall,1491849274582,470.109260436509,465.171241830065
FollowBall,1491849274614,470.431593769843,465.55045751634
FollowBall,1491849274645,470.753927103176,465.803267973856
FollowBall,1491849274676,471.076260436509,465.929673202614
FollowBall,1491849274707,471.398593769842,466.056078431373
FollowBall,1491849274739,471.720927103176,466.056078431373
FollowBall,1491849274770,472.043260436509,466.182483660131
FollowBall,1491849274801,472.365593769842,466.308888888889
FollowBall,1491849274832,472.687927103176,466.561699346405
FollowBall,1491849274864,473.010260436509,466.814509803922
FollowBall,1491849274895,473.332593769842,467.193725490196
FollowBall,1491849274926,473.654927103176,467.825751633987
FollowBall,1491849274957,473.977260436509,468.457777777778
FollowBall,1491849274989,474.299593769842,469.342614379085
FollowBall,1491849275020,474.621927103175,470.35385620915
FollowBall,1491849275051,474.944260436509,471.365098039216
FollowBall,1491849275082,475.266593769842,472.376339869281
FollowBall,1491849275114,475.588927103175,473.13477124183
FollowBall,1491849275145,475.911260436509,473.640392156863
FollowBall,1491849275176,476.233593769842,474.146013071895
FollowBall,1491849275207,476.555927103175,474.52522875817
FollowBall,1491849275239,476.878260436509,474.778039215686
FollowBall,1491849275270,477.200593769842,475.030849673203
FollowBall,1491849275301,477.522927103175,475.157254901961
FollowBall,1491849275332,477.845260436508,475.283660130719
FollowBall,1491849275364,478.167593769842,475.283660130719
FollowBall,1491849275395,478.489927103175,475.410065359477
FollowBall,1491849275426,478.812260436508,475.536470588235
FollowBall,1491849275457,479.134593769842,475.662875816994
FollowBall,1491849275489,479.456927103175,475.789281045752
FollowBall,1491849275520,479.779260436508,475.91568627451
FollowBall,1491849275551,480.101593769842,476.168496732026
FollowBall,1491849275584,480.423927103175,476.421307189543
FollowBall,1491849275615,480.746260436508,476.800522875817
FollowBall,1491849275646,481.068593769841,477.30614379085
FollowBall,1491849275678,481.390927103175,477.811764705882
FollowBall,1491849275709,481.713260436508,478.190980392157
FollowBall,1491849275740,482.035593769841,478.69660130719
FollowBall,1491849275771,482.357927103175,479.075816993464
FollowBall,1491849275803,482.680260436508,479.075816993464
FollowBall,1491849275834,483.002593769841,478.317385620915
FollowBall,1491849275865,483.324927103175,478.190980392157
FollowBall,1491849275896,483.647260436508,478.317385620915
FollowBall,1491849275928,483.969593769841,478.443790849673
FollowBall,1491849275959,484.291927103174,478.570196078431
FollowBall,1491849275990,484.614260436508,478.570196078431
FollowBall,1491849276021,484.936593769841,478.69660130719
FollowBall,1491849276053,485.258927103174,478.69660130719
FollowBall,1491849276084,485.581260436508,478.69660130719
FollowBall,1491849276115,485.903593769841,478.69660130719
FollowBall,1491849276146,486.225927103174,478.69660130719
FollowBall,1491849276178,486.548260436507,478.69660130719
FollowBall,1491849276209,486.870593769841,478.823006535948
FollowBall,1491849276240,487.192927103174,478.823006535948
FollowBall,1491849276271,487.515260436507,478.949411764706
FollowBall,1491849276303,487.837593769841,479.202222222222
FollowBall,1491849276334,488.159927103174,479.455032679739
FollowBall,1491849276365,488.482260436507,479.581437908497
FollowBall,1491849276396,488.804593769841,479.834248366013
FollowBall,1491849276428,489.126927103174,479.960653594771
FollowBall,1491849276459,489.449260436507,480.087058823529
FollowBall,1491849276490,489.77159376984,480.087058823529
FollowBall,1491849276521,490.093927103174,480.213464052288
FollowBall,1491849276553,490.416260436507,480.213464052288
FollowBall,1491849276584,490.73859376984,480.339869281046
FollowBall,1491849276615,491.060927103174,480.466274509804
FollowBall,1491849276646,491.383260436507,480.71908496732
FollowBall,1491849276678,491.70559376984,480.971895424837
FollowBall,1491849276709,492.027927103174,481.351111111111
FollowBall,1491849276740,492.350260436507,481.603921568627
FollowBall,1491849276771,492.67259376984,481.856732026144
FollowBall,1491849276803,492.994927103173,481.983137254902
FollowBall,1491849276834,493.317260436507,482.235947712418
FollowBall,1491849276865,493.63959376984,482.488758169935
FollowBall,1491849276896,493.961927103173,482.867973856209
FollowBall,1491849276928,494.284260436507,483.5
FollowBall,1491849276959,494.60659376984,484.132026143791
FollowBall,1491849276990,494.928927103173,484.764052287582
FollowBall,1491849277021,495.251260436507,485.269673202614
FollowBall,1491849277053,495.57359376984,485.775294117647
FollowBall,1491849277085,495.895927103173,486.028104575163
FollowBall,1491849277117,496.218260436506,486.154509803922
FollowBall,1491849277148,496.54059376984,486.154509803922
FollowBall,1491849277179,496.862927103173,486.28091503268
FollowBall,1491849277210,497.185260436506,486.407320261438
FollowBall,1491849277242,497.50759376984,486.533725490196
FollowBall,1491849277273,497.829927103173,486.786535947712
FollowBall,1491849277304,498.152260436506,487.292156862745
FollowBall,1491849277335,498.474593769839,487.797777777778
FollowBall,1491849277367,498.796927103173,488.429803921569
FollowBall,1491849277398,499.119260436506,489.06183006536
FollowBall,1491849277429,499.441593769839,489.567450980392
FollowBall,1491849277460,499.763927103173,489.946666666667
FollowBall,1491849277492,500.086260436506,490.325882352941
FollowBall,1491849277523,500.408593769839,490.452287581699
FollowBall,1491849277554,500.730927103173,490.705098039216
