sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
23w,1,18417,1,10,O,white,OoCQoCQCoQ,0,1,8399,1509
23w,2,29237,1,10,O,white,OCoQCQoQCo,1,1,4400,2441
23w,3,36971,0,10,O,white,CoQoCQCoQo,0,1,7334,798
23w,4,45990,1,10,O,white,OoQCoQCoCQ,1,1,3021,1231
23w,5,51139,1,10,O,white,OCQoQCoCoQ,1,1,2995,1420
23w,6,56474,0,10,O,white,oCQoCQCQoC,0,1,6583,999
23w,7,64935,0,10,O,white,QoCQCoQCoC,0,1,3753,1202
23w,8,70792,1,10,O,white,OQCoCQoQoC,1,1,3825,925
23w,9,76430,0,10,O,white,QoCoQCQoCQ,0,1,5977,1117
23w,10,84410,0,10,O,white,CQoQoCQoCQ,0,1,6237,1144
23w,11,92673,0,10,O,white,QCoQoCoCQo,0,1,4620,1263
23w,12,99445,0,10,O,white,CoQCoQCQoQ,0,1,5300,1109
23w,13,106742,0,10,O,white,oQCQoCoQCQ,0,1,2777,1125
23w,14,111550,1,10,O,white,OCQoCoQoQC,1,1,6444,756
23w,15,119637,1,10,O,white,OQoCoCQCoQ,1,1,2867,692
23w,16,124107,1,10,O,white,OoQCQoCoQC,1,1,7351,896
23w,17,133260,0,10,O,white,oQCQCoCoQo,0,1,5088,1267
23w,18,140547,1,10,O,white,OCoQoCQoCQ,0,1,2412,1309
23w,19,145192,1,10,O,white,OQCoQCoCQo,1,1,2391,675
23w,20,149180,0,10,O,white,oQCQCoCoQC,0,1,3355,1255
23w,21,154687,0,10,O,white,CQoCQoCQoQ,0,1,3791,1437
23w,22,160848,0,10,O,white,oCQoQCoCQo,0,1,3404,1357
23w,23,166498,0,10,O,white,CQoCoQCoQC,0,1,3074,1321
23w,24,171796,0,10,O,white,CQoCQoQCoC,0,1,2789,1345
23w,25,176836,0,10,O,white,oQCQoCQCoQ,0,1,3525,991
23w,26,182276,1,10,O,white,OQoCoQCoCQ,1,1,2790,1908
23w,27,187870,0,10,O,white,CQoQCoCoQo,0,1,4356,1147
23w,28,194269,1,10,O,white,OoQCQoCQoC,1,1,2877,781
23w,29,198834,0,10,O,white,QoCoQCoCQC,0,1,2242,757
23w,30,202743,1,10,O,white,OQoCoQCoCQ,0,1,99,1105
23w,1,4950,0,10,O,white,QCoCQoQCoQ,0,1,48946,2904
23w,2,57687,1,10,O,white,OoCQoCQCoQ,1,1,1630,901
23w,3,61108,1,10,O,white,OCQoCoQCoQ,0,1,1949,1141
23w,4,65093,0,10,O,white,oCQoCQCoQC,0,1,2917,951
23w,5,69853,0,10,O,white,QCoQCoCQoQ,0,1,3577,1074
23w,6,75400,1,10,O,white,OQCoCoQCQo,1,1,2282,931
23w,7,79525,0,10,O,white,CoQCoQCoQC,0,1,3875,985
23w,8,85350,1,10,O,white,OQCoQCoCQo,1,1,2871,1765
23w,9,90895,1,10,O,white,OQCoCoQCoQ,1,1,3423,660
23w,10,95873,1,10,O,white,OQoCoQCoCQ,1,1,3469,675
23w,11,100914,1,10,O,white,OoCQCoQoCQ,1,1,3920,862
23w,12,106613,1,10,O,white,OQCoCQoCoQ,1,1,1387,809
23w,13,109705,0,10,O,white,oCQCQoQCoQ,0,1,4386,1170
23w,14,116165,0,10,O,white,QoCoQCoCQC,0,1,2766,3019
23w,15,122861,1,10,O,white,OCoQoQCQoC,0,1,1828,1076
23w,16,126658,0,10,O,white,QCoQoCQoCQ,0,1,3569,1107
23w,17,132242,0,10,O,white,QoCQoCQCoQ,0,1,3370,1377
23w,18,137933,0,10,O,white,CoQCoQCQoQ,0,1,3051,945
23w,19,142806,1,10,O,white,OCQoCQoQCo,1,1,2893,628
23w,20,147236,1,10,O,white,OCoQoQCoCQ,1,1,1785,540
23w,21,150473,0,10,O,white,CoQoCQoCQC,0,1,2434,931
23w,22,154749,0,10,O,white,QoCQCoQoCo,0,1,4972,822
23w,23,161457,1,10,O,white,OCQoQoCoQC,1,1,3530,579
23w,24,166506,1,10,O,white,OoCQCQoCQo,1,1,2555,691
23w,25,170670,1,10,O,white,OQoCQCoQCo,1,1,2289,791
23w,26,174692,0,10,O,white,CQoCQoCoQC,0,1,2866,1205
23w,27,179701,0,10,O,white,QoCQoCoQCQ,0,1,3407,1018
23w,28,185019,0,10,O,white,CQoCQoCQoC,0,1,3397,1036
23w,29,190364,1,10,O,white,OCQoQCoCQo,1,1,2348,654
23w,30,194253,0,10,O,white,CoQoCQCoQo,0,1,3212,1396
23w,31,202401,1,10,O,white,OCQoCQoCQo,1,1,1904,697
23w,32,205961,0,10,O,white,QCoCQoQoCo,0,1,4226,955
23w,33,212058,0,10,O,white,oQCoCQCoQC,0,1,3438,1916
23w,34,218338,1,10,O,white,OoQCoCQoCQ,1,1,2043,605
23w,35,221878,1,10,O,white,OQoCoQCoCQ,1,1,3148,820
23w,36,226740,1,10,O,white,OQCoQCoQCo,1,1,1599,685
23w,37,229916,0,10,O,white,QoCQoCoQCo,0,1,4749,1267
23w,38,236860,1,10,O,white,OQCoQCoCQo,0,1,20,1820
23w,39,239574,0,10,O,white,oCQCoQoQCo,0,1,2634,1037
23w,40,244150,0,10,O,white,oCQoCQCoQC,0,1,2329,660
23w,1,13319,1,10,O,white,OCoQCoQoCQ,1,1,1939,918
23w,2,17110,1,10,O,white,OCoQCQoQCo,1,1,3356,605
23w,3,21959,0,10,O,white,oQCoQCoCQo,0,1,3510,748
23w,4,27135,0,10,O,white,QCoCQoCQoQ,0,1,2414,809
23w,5,31269,0,10,O,white,QoCoQCQoCQ,0,1,2295,1076
23w,6,35532,1,10,O,white,OCQoCQoCQo,1,1,1800,671
23w,7,38937,1,10,O,white,OCoQCQoCoQ,1,1,2415,579
23w,8,42847,1,10,O,white,OQoCQoCoQC,1,1,2417,591
23w,9,46763,0,10,O,white,QCoQoCoQCo,0,1,1754,903
23w,10,50332,1,10,O,white,OoCQoCQCQo,1,1,2115,770
23w,11,54103,0,10,O,white,QCoCQoCQoC,0,1,2818,981
23w,12,58813,0,10,O,white,oCQCoQCoQC,0,1,1736,862
23w,13,62336,0,10,O,white,oCQoCQCoQC,0,1,2103,870
23w,14,66196,1,10,O,white,OCQoQoCoCQ,1,1,1616,560
23w,15,69264,1,10,O,white,OQCoQCoQoC,1,1,2566,929
23w,16,73635,0,10,O,white,CoQCQoQCoQ,0,1,2165,971
23w,17,77667,1,10,O,white,OQoCoCQoCQ,1,1,1929,671
23w,18,81177,1,10,O,white,OoCQCoQCoQ,1,1,2645,1033
23w,19,85750,0,10,O,white,QCoQCoQoCo,0,1,3416,923
23w,20,90977,1,10,O,white,OQoCQoCQoC,1,1,2263,629
23w,21,94757,1,10,O,white,OCoQoCQCoQ,1,1,3229,741
23w,22,99614,0,10,O,white,oQCoQCQoCo,0,1,2856,966
23w,23,104331,0,10,O,white,CoQoQCQoCQ,0,1,2808,955
23w,24,108987,1,10,O,white,OCoQoQCQCo,1,1,1530,583
23w,25,112012,1,10,O,white,OQoCoCQCQo,1,1,1485,480
23w,26,114889,1,10,O,white,OCQoQCoCoQ,1,1,3996,513
23w,27,120312,0,10,O,white,CoQCoQoCQo,0,1,2941,816
23w,28,124992,1,10,O,white,OoQCoQCoCQ,1,1,3501,531
23w,29,129920,1,10,O,white,OCoQoCQCoQ,1,1,3335,513
23w,30,134688,0,10,O,white,CQoQoCoQCQ,0,1,3731,827
23w,31,142937,0,10,O,white,QoCoQCoCQo,0,1,2437,804
23w,32,147101,0,10,O,white,oQCQoCQoCo,0,1,3367,825
23w,33,152181,0,10,O,white,oQCoQCoQCo,0,1,1914,718
23w,34,155719,0,10,O,white,oQCQoCoQCo,0,1,2680,832
23w,35,160125,1,10,O,white,OoQCoQCQoC,0,1,2431,857
23w,36,164309,1,10,O,white,OQoCoQCQoC,1,1,2054,2090
23w,37,169363,0,10,O,white,QCoCQoCQoC,0,1,2436,1094
23w,38,173804,1,10,O,white,OoQCoQCQoC,0,1,1906,957
23w,39,177582,0,10,O,white,CoQCoQoCQo,0,1,2096,858
23w,40,181426,0,10,O,white,CQoQCoQoCQ,0,1,2421,949
23w,1,26895,1,10,O,white,OQCoCoQoCQ,1,1,1239,1203
23w,2,30237,0,10,O,white,oQCQoCoCQo,0,1,1336,2532
23w,3,35010,1,10,O,white,OCoQoQCQoC,1,1,1677,491
23w,4,38069,1,10,O,white,OoQCQoCoQC,1,1,1364,443
23w,5,40769,1,10,O,white,OoQCoQCoQC,1,1,1124,433
23w,6,43266,1,10,O,white,OoCQoCQoCQ,1,1,2462,271
23w,7,46915,0,10,O,white,oQCQCoCQoC,0,1,2371,2285
23w,8,52522,0,10,O,white,oQCoQCQCoQ,0,1,1978,611
23w,9,56005,1,10,O,white,OQoCoQCQoC,0,1,2345,663
23w,10,59905,0,10,O,white,oQCoCQCoQo,0,1,2855,1066
23w,11,64722,1,10,O,white,OoQCQCoQoC,1,1,3090,646
23w,12,69365,0,10,O,white,QoCoQCoQCo,0,1,2792,816
23w,13,73920,0,10,O,white,QoCoCQCQoC,0,1,2063,862
23w,14,77735,1,10,O,white,OQoCoQCQCo,1,1,1829,569
23w,15,81021,0,10,O,white,oCQoCQoQCQ,0,1,3761,877
23w,16,86555,0,10,O,white,QCoCQoCQoQ,0,1,2419,1501
23w,17,91369,1,10,O,white,OoCQoCQoQC,1,1,1549,617
23w,18,94434,0,10,O,white,QCoCoQCQoQ,0,1,2152,1314
23w,19,98800,1,10,O,white,OCoQoQCQCo,1,1,1570,568
23w,20,101853,0,10,O,white,QCoCQoQCoQ,0,1,2431,952
23w,21,106146,0,10,O,white,CoQCoQoCQC,0,1,2265,838
23w,22,110155,1,10,O,white,OCQoQCoCoQ,1,1,3033,603
23w,23,114690,1,10,O,white,OoQCoQCQCo,1,1,2275,1733
23w,24,119605,1,10,O,white,OCQoQCoQCo,1,1,2096,573
23w,25,123178,0,10,O,white,CoQCoQCoQC,0,1,2559,1446
23w,26,128073,0,10,O,white,CQoCQoQCoQ,0,1,2286,1322
23w,27,132566,1,10,O,white,OQoCoQCQoC,1,1,1499,960
23w,28,135921,1,10,O,white,OoCQCQoQoC,1,1,2079,643
23w,29,139539,1,10,O,white,OoQCQoCoQC,1,1,2606,565
23w,30,143599,0,10,O,white,CQoQCoCQoC,0,1,2274,795
23w,31,150560,0,10,O,white,CQoQCoQCoQ,0,1,1683,984
23w,32,154169,1,10,O,white,OQoCQoCoCQ,1,1,2961,563
23w,33,158602,1,10,O,white,OoQCQCoQCo,1,1,3475,540
23w,34,163537,0,10,O,white,CoQCoQoCQo,0,1,2596,875
23w,35,167914,0,10,O,white,oQCQCoQoCQ,0,1,3103,1622
23w,36,173545,0,10,O,white,oCQCoQoQCQ,0,1,2460,991
23w,37,177905,0,10,O,white,CQoQCoQoCo,0,1,1917,1088
23w,38,181820,1,10,O,white,OCQoQCoQCo,1,1,2701,763
23w,39,186176,0,10,O,white,QoCQCoQCoQ,0,1,3910,836
23w,40,191863,1,10,O,white,OoQCQoCoQC,1,1,2179,657
