sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
25w,1,10628,1,10,O,white,OCQoCQoCQo,0,1,2227,849
25w,2,14591,0,10,O,white,QoCoQCQCoQ,0,1,2076,1086
25w,3,18672,1,10,O,white,OoQCoQCQoC,1,1,1813,514
25w,4,21921,1,10,O,white,OQCoCQoCQo,1,1,1868,903
25w,5,25609,0,10,O,white,QoCQoCoCQC,0,1,3089,608
25w,6,30219,0,10,O,white,CQoCoQoQCQ,0,1,1750,694
25w,7,33587,0,10,O,white,CQoQCoCoQC,0,1,2511,624
25w,8,37630,0,10,O,white,oCQoCQoQCQ,0,1,2853,597
25w,9,41984,1,10,O,white,OQCoQoCQoC,1,1,2337,1328
25w,10,46553,1,10,O,white,OQoCoCQoCQ,1,1,1327,968
25w,11,49750,1,10,O,white,OCoQCoQoCQ,1,1,1847,493
25w,12,52999,1,10,O,white,OoQCQoCoCQ,1,1,2921,691
25w,13,57526,1,10,O,white,OQCoCoQCoQ,1,1,1961,1858
25w,14,62261,0,10,O,white,QCoQCoCoQo,0,1,3309,660
25w,15,67144,1,10,O,white,OQCoQoCoCQ,1,1,1616,520
25w,16,70181,0,10,O,white,oCQoCQCQoC,0,1,3153,635
25w,17,74880,0,10,O,white,QCoCQoQCoC,0,1,2487,620
25w,18,78885,1,10,O,white,OQoCoQCoCQ,0,1,2446,1752
25w,19,84013,1,10,O,white,OCQoCQoCQo,0,1,2253,638
25w,20,87794,1,10,O,white,OCoQCQoQoC,1,1,1979,602
25w,21,91267,0,10,O,white,CoQoQCQCoC,0,1,3354,2565
25w,22,98084,1,10,O,white,OoCQoCQoCQ,1,1,3619,542
25w,23,103152,1,10,O,white,OoQCoQCoCQ,1,1,1073,615
25w,24,105729,1,10,O,white,OCoQCQoCoQ,1,1,1657,580
25w,25,108876,0,10,O,white,CoQoCQCQoC,0,1,1868,610
25w,26,112240,0,10,O,white,QCoCQoCoQC,0,1,2125,622
25w,27,115906,1,10,O,white,OCoQoQCoCQ,1,1,1375,440
25w,28,118610,1,10,O,white,OoQCoCQCQo,1,1,1774,503
25w,29,121797,0,10,O,white,CoQoQCQCoC,0,1,2398,1379
25w,30,126473,1,10,O,white,OCoQoCQCoQ,1,1,1246,885
25w,31,131868,0,10,O,white,CQoQoCQoCo,0,1,1648,943
25w,32,135372,0,10,O,white,CoQoCQoCQC,0,1,2612,1706
25w,33,140587,0,10,O,white,CQoCQoQCoC,0,1,2189,716
25w,34,144396,0,10,O,white,oCQCoQoQCo,0,1,1440,914
25w,35,147648,0,10,O,white,CQoQoCoCQo,0,1,3240,630
25w,36,152414,1,10,O,white,OCoQCoQCoQ,1,1,1438,482
25w,37,155229,0,10,O,white,CoQoQCQoCQ,0,1,1092,1165
25w,38,158393,0,10,O,white,CoQCQoQoCo,0,1,3347,527
25w,39,163171,0,10,O,white,QCoCQoCoQC,0,1,1893,629
25w,40,166579,1,10,O,white,OoQCoQCoQC,1,1,1482,555
25w,1,18041,0,10,O,white,QCoQCoQCoQ,0,1,1843,1315
25w,2,22114,1,10,O,white,OQoCQoCQoC,1,1,1758,580
