UniqueID, BlockID, GroupID, ConfigName, Response Time, LED Red (1=Red 0=Green), pressCount, LEDOnTime, InterStimulusDuration, PCStartTime, PCEndTime, isPractice, keyDown, Date
1,1,defaultGroupID,Desert Study,-1,1,0,1000,3039,9:44:54,9:44:58,0,,4/6/2016
2,1,defaultGroupID,Desert Study,-1,1,0,1000,4201,9:44:58,9:45:3,0,,4/6/2016
3,1,defaultGroupID,Desert Study,-1,1,0,1000,3565,9:45:3,9:45:7,0,,4/6/2016
4,1,defaultGroupID,Desert Study,-1,1,0,1000,4111,9:45:7,9:45:12,0,,4/6/2016
5,1,defaultGroupID,Desert Study,-1,1,0,1000,3870,9:45:12,9:45:17,0,,4/6/2016
6,1,defaultGroupID,Desert Study,-1,1,0,1000,4688,9:45:17,9:45:23,0,,4/6/2016
7,1,defaultGroupID,Desert Study,-1,1,0,1000,4026,9:45:23,9:45:28,0,,4/6/2016
8,1,defaultGroupID,Desert Study,-1,1,0,1000,4597,9:45:28,9:45:34,0,,4/6/2016
9,1,defaultGroupID,Desert Study,-1,1,0,1000,4948,9:45:34,9:45:40,0,,4/6/2016
10,1,defaultGroupID,Desert Study,-1,1,0,1000,4200,9:45:40,9:45:45,0,,4/6/2016
11,1,defaultGroupID,Desert Study,-1,1,0,1000,4373,9:45:45,9:45:50,0,,4/6/2016
12,1,defaultGroupID,Desert Study,-1,0,0,1000,4679,9:45:50,9:45:56,0,,4/6/2016
13,1,defaultGroupID,Desert Study,-1,1,0,1000,4821,9:45:56,9:46:2,0,,4/6/2016
14,1,defaultGroupID,Desert Study,-1,1,0,1000,3228,9:46:2,9:46:6,0,,4/6/2016
15,1,defaultGroupID,Desert Study,-1,1,0,1000,3221,9:46:6,9:46:10,0,,4/6/2016
16,1,defaultGroupID,Desert Study,-1,0,0,1000,3405,9:46:10,9:46:14,0,,4/6/2016
17,1,defaultGroupID,Desert Study,-1,1,0,1000,3635,9:46:14,9:46:19,0,,4/6/2016
18,1,defaultGroupID,Desert Study,-1,1,0,1000,3354,9:46:19,9:46:23,0,,4/6/2016
19,1,defaultGroupID,Desert Study,-1,0,0,1000,3696,9:46:23,9:46:28,0,,4/6/2016
20,1,defaultGroupID,Desert Study,-1,0,0,1000,3217,9:46:28,9:46:32,0,,4/6/2016
21,1,defaultGroupID,Desert Study,-1,1,0,1000,4856,9:46:32,9:46:38,0,,4/6/2016
22,1,defaultGroupID,Desert Study,-1,0,0,1000,3663,9:46:38,9:46:43,0,,4/6/2016
23,1,defaultGroupID,Desert Study,-1,1,0,1000,3237,9:46:43,9:46:47,0,,4/6/2016
24,1,defaultGroupID,Desert Study,-1,1,0,1000,3693,9:46:47,9:46:52,0,,4/6/2016
25,1,defaultGroupID,Desert Study,-1,1,0,1000,3534,9:46:52,9:46:56,0,,4/6/2016
26,1,defaultGroupID,Desert Study,-1,1,0,1000,3768,9:46:56,9:47:1,0,,4/6/2016
27,1,defaultGroupID,Desert Study,-1,1,0,1000,3180,9:47:1,9:47:5,0,,4/6/2016
