UniqueID, BlockID, GroupID, ConfigName, Response Time, LED Red (1=Red 0=Green), pressCount, LEDOnTime, InterStimulusDuration, PCStartTime, PCEndTime, isPractice, keyDown, Date
1,0,defaultGroupID,Desert Study,3467,0,1,1000,3131,15:48:27,15:48:31,1,,3/30/2016
2,0,defaultGroupID,Desert Study,-1,1,0,1000,3127,15:48:31,15:48:35,1,,3/30/2016
3,0,defaultGroupID,Desert Study,-1,1,0,1000,4176,15:48:35,15:48:40,1,,3/30/2016
4,0,defaultGroupID,Desert Study,-1,1,0,1000,4232,15:48:40,15:48:45,1,,3/30/2016
5,0,defaultGroupID,Desert Study,-1,1,0,1000,4980,15:48:45,15:48:51,1,,3/30/2016
6,0,defaultGroupID,Desert Study,-1,1,0,1000,4548,15:48:51,15:48:57,1,,3/30/2016
7,0,defaultGroupID,Desert Study,-1,1,0,1000,4135,15:48:57,15:49:2,1,,3/30/2016
8,1,defaultGroupID,Desert Study,-1,1,0,1000,3557,15:49:36,15:49:40,0,,3/30/2016
9,1,defaultGroupID,Desert Study,-1,1,0,1000,3792,15:49:40,15:49:45,0,,3/30/2016
10,1,defaultGroupID,Desert Study,548,0,1,1000,3489,15:49:45,15:49:49,0,,3/30/2016
11,1,defaultGroupID,Desert Study,-1,1,0,1000,3840,15:49:49,15:49:54,0,,3/30/2016
12,1,defaultGroupID,Desert Study,-1,1,0,1000,4443,15:49:54,15:49:59,0,,3/30/2016
13,1,defaultGroupID,Desert Study,-1,1,0,1000,3674,15:49:59,15:50:4,0,,3/30/2016
14,1,defaultGroupID,Desert Study,516,0,1,1000,4183,15:50:4,15:50:9,0,,3/30/2016
15,1,defaultGroupID,Desert Study,-1,1,0,1000,3616,15:50:9,15:50:13,0,,3/30/2016
16,1,defaultGroupID,Desert Study,-1,1,0,1000,4215,15:50:13,15:50:18,0,,3/30/2016
17,1,defaultGroupID,Desert Study,-1,1,0,1000,3593,15:50:18,15:50:23,0,,3/30/2016
