sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
21p,1,3732,0,10,O,white,CQoQCoQoCo,0,1,6212,2157
21p,2,12956,1,10,O,green,OCoQoCQCQo,1,1,1378,889
21p,3,16157,1,10,O,green,OCQoCQoQCo,0,1,1916,705
21p,4,19683,1,10,O,white,OQoCoQCoQC,0,1,5063,877
21p,5,26522,0,10,O,white,CQoQoCoQCQ,0,1,1269,1003
21p,6,29715,1,10,O,green,OCoQCoQoCQ,0,1,1109,883
21p,7,32586,1,10,O,green,OCoQoCQoCQ,1,1,220,3975
21p,8,37655,0,10,O,green,QoCQoCoQCo,0,1,2295,798
21p,9,41655,1,10,O,green,OQoCQoCoCQ,1,1,2722,1004
21p,10,46277,1,10,O,white,OoCQoCQoQC,0,1,1568,1106
21p,11,49863,0,10,O,green,oQCoQCQoCQ,0,1,2229,658
21p,12,53665,1,10,O,green,OoCQCoQoQC,0,1,1493,941
21p,13,57009,0,10,O,green,CoQCoQoQCo,0,1,1195,1826
21p,14,60915,1,10,O,white,OoQCQoCoCQ,0,1,1927,613
21p,15,64335,0,10,O,green,QoCoQCQoCQ,0,1,1163,495
21p,16,66872,0,10,O,white,CoQoQCoQCQ,0,1,1022,601
21p,17,69408,0,10,O,white,CoQoQCoCQC,0,1,1220,656
21p,18,72173,0,10,O,white,oCQCoQCQoC,9,0,1886,816
21p,19,75772,0,10,O,green,CQoQoCoQCo,0,1,5375,1343
21p,20,83395,1,10,O,green,OQoCQCoQoC,1,1,1181,574
21p,21,86065,1,10,O,white,OQoCQCoQCo,0,1,6198,617
21p,22,93757,0,10,O,white,QoCoQCoCQC,0,1,1871,1542
21p,23,98089,1,10,O,white,OCoQoCQCoQ,1,1,3351,737
21p,24,103049,1,10,O,green,OCoQoQCQCo,1,1,1117,686
21p,25,105764,0,10,O,green,CoQCoQCoQC,0,1,1306,884
21p,26,108858,1,10,O,white,OoQCoQCQoC,1,1,2850,2126
21p,27,114758,0,10,O,white,oCQCoQCoQo,0,1,3136,428
21p,28,119239,0,10,O,white,QCoQCoCoQo,0,1,2190,440
21p,29,122759,0,10,O,white,CoQCoQCoQo,0,1,4118,958
21p,30,128746,0,10,O,green,CQoQoCQCoC,0,1,1342,610
21p,31,136541,0,10,O,white,QoCoQCoCQo,0,1,3521,642
21p,32,141573,1,10,O,white,OCoQCQoQoC,1,1,1727,491
21p,33,144675,0,10,O,green,QCoQoCoCQo,0,1,1183,415
21p,34,147165,0,10,O,green,CQoCQoCoQo,0,1,1488,458
21p,35,150044,1,10,O,white,OCQoQoCoCQ,1,1,1571,463
21p,36,152986,1,10,O,white,OoCQoCQCQo,1,1,1631,1254
21p,37,156747,1,10,O,white,OCoQoCQoQC,1,1,1713,844
21p,38,160189,1,10,O,green,OoCQCoQoCQ,1,1,1063,477
21p,39,162618,1,10,O,green,OQCoCoQCQo,1,1,1159,690
21p,40,165359,0,10,O,green,oQCQCoCQoQ,0,1,1293,605
