sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
2161,1,17574,0,10,O,green,oQCoQCQoCQ,0,1,9924,1973
2161,2,30379,0,10,O,white,oQCoQCQCoC,0,1,12560,372
2161,3,44228,0,10,O,green,CQoQCoCoQC,0,1,1307,535
2161,4,46983,1,10,O,green,OCQoCQoCQo,1,1,6168,5296
2161,5,59347,1,10,O,white,OoQCoQCQCo,1,1,10220,284
2161,6,70757,0,10,O,green,QoCoQCQCoC,0,1,6459,1577
2161,7,79681,1,10,O,white,OCoQCQoQoC,1,1,1231,1042
2161,8,82880,1,10,O,white,OoQCoQCoQC,1,1,6795,550
2161,9,91110,0,10,O,white,QCoQCoQoCQ,0,1,2907,2207
2161,10,97140,1,10,O,white,OCoQoQCoCQ,1,1,1583,559
2161,11,100177,1,10,O,green,OQCoQoCoQC,1,1,813,511
2161,12,102393,0,10,O,white,oQCQoCQoCo,0,1,4946,629
2161,13,108848,0,10,O,green,oCQCQoQoCQ,0,1,1028,880
2161,14,111664,1,10,O,white,OCQoQCoCoQ,1,1,2233,539
