sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
30m,1,48560,1,10,O,green,OCQoCQoCQo,1,1,765,431
30m,2,50643,0,10,O,green,QoCoQCQoCQ,0,1,47803,2488
30m,3,101828,1,10,O,green,OCoQoQCQoC,1,1,818,535
30m,4,104072,0,10,O,green,QoCoQCoQCQ,0,1,922,508
30m,5,106393,0,10,O,white,CQoCQoCQoC,0,1,1086,1230
30m,6,109597,0,10,O,white,CQoQoCQCoC,0,1,2509,571
30m,7,113584,1,10,O,green,OoQCoCQCoQ,1,1,1073,292
30m,8,115846,1,10,O,green,OCQoQCoQCo,1,1,991,495
30m,9,118223,0,10,O,white,QoCQoCoQCQ,0,1,1627,444
30m,10,121180,0,10,O,white,oCQCoQCoQo,0,1,1858,764
30m,11,124712,1,10,O,white,OQoCoQCoQC,1,1,1723,232
30m,12,127585,0,10,O,green,oQCQCoCoQo,0,1,2032,602
30m,13,131117,0,10,O,white,oCQoQCQoCQ,0,1,1384,483
30m,14,133871,1,10,O,green,OCQoQCoCoQ,1,1,1035,265
30m,15,136054,1,10,O,green,OoCQCQoCoQ,1,1,1086,1549
30m,16,139636,1,10,O,green,OoCQCQoQCo,1,1,835,511
30m,17,141873,0,10,O,green,CoQCQoQCoQ,0,1,738,524
30m,18,144032,1,10,O,green,OCoQCoQCQo,1,1,763,395
30m,19,146077,0,10,O,white,oCQoQCQoCQ,0,1,1726,797
30m,20,149507,0,10,O,white,oCQoCQCoQC,0,1,2074,504
30m,21,153005,0,10,O,green,QCoQCoCQoC,0,1,1138,1116
30m,22,156155,1,10,O,white,OoQCQCoQCo,1,1,1196,288
30m,23,158559,0,10,O,green,QoCoQCQoCQ,0,1,771,509
30m,24,160737,1,10,O,white,OCQoQCoQCo,1,1,1432,244
30m,25,163305,1,10,O,white,OQCoQCoQoC,0,1,1421,446
30m,26,166057,1,10,O,white,OoCQCoQCoQ,1,1,1427,380
30m,27,168770,1,10,O,white,OoQCoQCQCo,1,1,2406,1132
30m,28,173200,0,10,O,green,QCoCQoQoCo,0,1,3163,519
30m,29,177793,0,10,O,white,QCoCQoCQoQ,0,1,2850,541
30m,30,182095,1,10,O,white,OoQCoQCoCQ,1,1,1017,415
30m,31,187856,0,10,O,green,CQoQCoQoCQ,0,1,889,706
30m,32,190393,1,10,O,white,OoCQoCQoCQ,1,1,1030,551
30m,33,192882,0,10,O,green,oQCQCoCoQC,0,1,1390,477
30m,34,195643,0,10,O,green,oQCQoCQCoC,0,1,1591,554
30m,35,198736,0,10,O,white,QCoQoCoQCQ,0,1,1698,707
30m,36,202036,1,10,O,green,OCoQCoQCoQ,1,1,767,1112
30m,37,204820,1,10,O,green,OCQoQoCQCo,1,1,1985,1618
30m,38,209315,1,10,O,white,OQoCoCQCoQ,0,1,2055,430
30m,39,212710,0,10,O,white,oQCoQCoQCQ,0,1,2449,512
30m,40,216580,1,10,O,white,OoCQoCQoCQ,1,1,4033,536
30m,1,21795,0,10,O,green,CoQoQCQoCo,0,1,917,786
30m,2,24388,1,10,O,white,OQoCoCQoCQ,1,1,836,491
30m,3,26567,1,10,O,white,OQCoQoCQoC,1,1,1140,670
30m,4,29248,0,10,O,white,oCQoCQCQoC,0,1,2184,1141
30m,5,33462,1,10,O,green,OQCoQoCoQC,1,1,802,477
30m,6,35647,0,10,O,white,oQCQoCQCoC,0,1,3242,532
30m,7,40309,0,10,O,white,oCQCoQoQCQ,0,1,1815,530
30m,8,43537,0,10,O,white,oCQCoQoCQC,0,1,2968,615
30m,9,48056,0,10,O,green,CQoQCoQoCo,0,1,1014,746
30m,10,50723,0,10,O,white,QoCoQCoQCo,0,1,1980,1197
30m,11,54788,0,10,O,green,oCQCoQoCQo,0,1,1122,2523
30m,12,59354,1,10,O,green,OCQoQCoCQo,1,1,824,900
30m,13,61965,1,10,O,white,OoCQoQCoQC,1,1,1400,426
30m,14,64685,1,10,O,white,OCoQCQoCoQ,1,1,1165,282
30m,15,67054,1,10,O,white,OQoCoQCQoC,1,1,1627,364
30m,16,69967,0,10,O,green,oQCoQCoQCo,0,1,1223,1118
30m,17,73216,1,10,O,white,OQCoCoQCQo,1,1,2058,2365
30m,18,78552,0,10,O,white,oCQCoQCQoC,0,1,1372,857
30m,19,81670,1,10,O,white,OQoCoCQCoQ,1,1,1011,438
30m,20,84037,0,10,O,green,QoCoQCQCoC,0,1,930,687
30m,21,86586,1,10,O,green,OQCoCoQCoQ,1,1,809,498
30m,22,88797,1,10,O,green,OCoQCoQCQo,1,1,775,398
30m,23,90870,1,10,O,green,OCQoCQoQCo,1,1,801,2573
30m,24,95147,1,10,O,white,OCoQCoQoCQ,1,1,771,301
30m,25,97123,0,10,O,white,oQCoCQoCQC,0,1,1827,1789
30m,26,101647,1,10,O,white,OoCQoCQoQC,1,1,840,253
30m,27,103661,1,10,O,green,OoCQCoQoCQ,1,1,824,181
