sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
26m,1,17972,0,10,O,green,oCQCQoQoCo,0,1,1429,552
26m,2,20828,1,10,O,white,OoCQCoQCoQ,1,1,1038,793
26m,3,23539,0,10,O,green,CoQoCQoCQC,0,1,934,441
26m,4,25796,1,10,O,green,OQCoQCoCQo,1,1,696,2964
26m,5,30352,0,10,O,white,oQCoCQCoQC,0,1,2443,475
26m,6,34219,0,10,O,green,CQoQoCoQCo,0,1,905,531
26m,7,36563,0,10,O,white,CoQoCQoCQo,0,1,2382,522
26m,8,40385,0,10,O,green,QoCoQCQoCo,0,1,703,548
26m,9,42564,1,10,O,green,OQCoQCoQCo,1,1,661,352
26m,10,44471,1,10,O,white,OCoQoCQCQo,1,1,2109,2037
26m,11,49500,0,10,O,white,QCoCQoQCoQ,0,1,3011,587
26m,12,54001,0,10,O,white,oCQoCQoCQo,0,1,1506,545
26m,13,56969,0,10,O,green,QCoQCoCQoC,0,1,1256,619
26m,14,59750,0,10,O,green,oQCoQCoQCo,0,1,897,577
26m,15,62111,0,10,O,white,QoCQoCQoCQ,0,1,1530,701
26m,16,65245,1,10,O,white,OCQoQCoCQo,1,1,1632,522
26m,17,68292,0,10,O,green,oQCoQCQoCo,0,1,1514,922
26m,18,71612,1,10,O,white,OQoCQoCQCo,1,1,907,437
26m,19,73849,1,10,O,green,OQoCoQCQoC,1,1,692,448
26m,20,75871,0,10,O,green,oCQoCQoQCQ,0,1,1556,624
26m,21,78953,0,10,O,green,QCoQCoQCoC,0,1,1009,733
26m,22,81589,1,10,O,green,OCoQoCQCQo,1,1,680,496
26m,23,83662,1,10,O,green,OQCoCQoQoC,1,1,843,662
26m,24,86090,0,10,O,white,oQCQoCoQCQ,0,1,2686,624
26m,25,90290,1,10,O,green,OQoCQCoCQo,1,1,866,454
26m,26,92510,0,10,O,green,QCoQCoCoQC,0,1,2551,478
26m,27,96445,1,10,O,white,OQCoQCoCQo,1,1,778,447
26m,28,98567,0,10,O,white,CoQCQoCQoC,0,1,4425,898
26m,29,104790,1,10,O,green,OQCoCoQoCQ,1,1,631,468
26m,30,106789,1,10,O,white,OCQoQoCQCo,1,1,2063,1101
26m,31,113289,1,10,O,green,OCoQCoQCoQ,1,1,1169,487
26m,32,115859,1,10,O,green,OQoCoQCQoC,1,1,1092,431
26m,33,118278,0,10,O,white,oCQoQCQoCo,0,1,2999,610
26m,34,122781,1,10,O,white,OQCoCoQoCQ,1,1,1526,1046
26m,35,126238,1,10,O,white,OoCQCQoQoC,1,1,2658,491
26m,36,130278,1,10,O,white,OCQoQoCQCo,1,1,1469,363
26m,37,132995,0,10,O,white,CQoQoCQCoQ,0,1,1470,689
26m,38,136044,1,10,O,green,OQoCQCoQCo,1,1,991,515
