sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
34g,1,16097,0,10,O,green,CoQCoQoQCo,0,1,3803,4346
34g,2,25128,1,10,O,green,OoQCQoCoCQ,1,1,2006,501
34g,3,28538,1,10,O,green,OoQCoCQoCQ,0,1,2681,2639
34g,4,34742,0,10,O,green,QCoCQoQoCo,0,1,193,3151
34g,5,38975,0,10,O,green,CQoCQoQCoQ,9,0,152,1437
34g,6,41456,0,10,O,green,oCQCQoQCoC,0,1,78,2565
34g,7,45006,0,10,O,green,CQoCQoQCoC,0,1,3757,683
34g,8,50367,1,10,O,green,OoCQoCQCQo,0,1,863,717
34g,9,52829,0,10,O,green,CQoCoQoCQC,0,1,2236,781
34g,10,56736,1,10,O,green,OoCQCoQoQC,0,1,609,1234
34g,11,59468,1,10,O,green,OCQoCoQoCQ,1,1,1961,5708
34g,12,68028,0,10,O,green,oQCoQCoQCo,0,1,2804,2561
34g,13,74292,0,10,O,green,QCoCQoQCoQ,3,0,573,2395
34g,14,78177,1,10,O,green,OoCQCQoCQo,1,1,1402,620
34g,15,81092,1,10,O,green,OCoQoCQoCQ,1,1,916,586
34g,16,83486,0,10,O,green,CQoCQoQCoQ,10,0,154,2385
34g,17,86908,1,10,O,green,OCoQCoQCoQ,1,1,1227,1725
34g,18,90785,1,10,O,green,OCQoCQoQoC,8,0,836,3102
34g,19,95621,1,10,O,green,OCQoQoCoQC,1,1,1078,1622
34g,20,99246,1,10,O,green,OCQoCQoCoQ,1,1,1368,754
34g,21,102258,0,10,O,green,QoCQoCoQCo,2,0,676,3703
34g,22,107522,1,10,O,green,OoCQCoQCoQ,1,1,1627,825
34g,23,110883,1,10,O,green,OoQCQCoQCo,1,1,1515,2924
34g,24,116228,1,10,O,green,OCoQoQCoQC,1,1,1388,502
34g,25,119037,0,10,O,green,oQCQCoQCoC,0,1,2128,1388
34g,26,123455,0,10,O,green,oCQCoQoCQo,7,0,737,896
34g,27,125976,1,10,O,green,OCoQCoQoCQ,1,1,2037,559
34g,28,129478,1,10,O,green,OoCQCoQoCQ,7,0,271,1269
34g,29,131925,0,10,O,green,oQCoQCQoCo,0,1,2588,1806
34g,30,137254,0,10,O,green,QCoCoQoQCo,10,0,3045,2722
34g,31,154696,0,10,O,green,CQoQCoCQoC,9,0,4094,689
34g,32,160393,0,10,O,green,oCQCoQCoQo,7,0,260,984
34g,33,162527,0,10,O,green,oCQCoQoCQC,0,1,5562,338
34g,34,169294,0,10,O,green,CQoQoCoCQo,0,1,1150,326
34g,35,171659,1,10,O,green,OCQoQCoCQo,1,1,1123,617
34g,36,174297,0,10,O,green,QCoQoCoQCQ,0,1,1210,507
34g,37,176897,1,10,O,green,OoCQCQoCQo,1,1,803,1192
34g,38,179797,0,10,O,green,oQCoQCQCoQ,0,1,1242,460
34g,39,182407,1,10,O,green,OQoCQCoQCo,1,1,908,1601
34g,40,185851,1,10,O,green,OQoCQoCQoC,1,1,1541,693
34g,1,23618,0,10,O,green,CoQCoQCoQC,0,1,1327,556
34g,2,26406,0,10,O,green,oQCQCoCoQC,0,1,906,956
34g,3,29155,1,10,O,green,OCQoQCoQoC,1,1,793,554
34g,4,31400,0,10,O,green,CoQoCQoCQo,0,1,728,508
34g,5,33536,0,10,O,green,QoCQCoQoCo,0,1,29328,541
34g,6,64283,0,10,O,green,QoCQCoQoCo,0,1,1580,1048
34g,7,67805,1,10,O,green,OCoQCoQoQC,1,1,710,260
34g,8,69710,1,10,O,green,OCoQCQoCQo,1,1,739,275
34g,9,71620,1,10,O,green,OQCoQCoCQo,1,1,768,329
34g,10,73620,1,10,O,green,OQCoCQoQCo,1,1,1946,981
34g,11,77454,1,10,O,green,OCQoQCoCQo,1,1,1170,907
34g,12,80425,0,10,O,green,oQCoQCQoCo,0,1,891,529
34g,13,82734,1,10,O,green,OQCoCQoCoQ,1,1,778,442
34g,14,84840,1,10,O,green,OQCoQCoCQo,1,1,891,303
34g,15,86940,0,10,O,green,CoQCQoQoCo,0,1,857,516
34g,16,89245,0,10,O,green,QCoQCoQCoQ,0,1,749,757
34g,17,91644,0,10,O,green,QCoCQoQCoC,0,1,803,572
34g,18,93895,0,10,O,green,CQoQCoQCoQ,0,1,1053,575
34g,19,96433,0,10,O,green,CoQoCQCoQC,0,1,1067,568
34g,20,98972,0,10,O,green,CoQCoQoCQC,0,1,967,677
34g,21,101525,0,10,O,green,CoQoCQoCQo,0,1,726,424
34g,22,103562,1,10,O,green,OoQCoQCQCo,1,1,732,200
34g,23,105381,1,10,O,green,OQCoCoQoQC,1,1,792,178
34g,24,107248,1,10,O,green,OoCQoQCoCQ,1,1,1418,2090
34g,25,111661,1,10,O,green,OoQCoQCQoC,1,1,1126,860
34g,26,114534,0,10,O,green,oQCoQCoQCo,0,1,864,828
34g,27,117118,1,10,O,green,OQCoQoCQCo,1,1,678,208
34g,28,118916,0,10,O,green,oQCoCQoQCo,0,1,690,362
34g,29,120896,1,10,O,green,OQoCoCQoCQ,1,1,806,997
34g,30,123592,0,10,O,green,QCoCoQCQoQ,0,1,1322,831
34g,31,129137,0,10,O,green,QCoQCoQCoQ,0,1,765,1889
34g,32,132722,1,10,O,green,OoCQCoQCoQ,1,1,1019,445
34g,33,135094,1,10,O,green,OoQCQoCoQC,1,1,895,264
34g,34,137168,1,10,O,green,OoCQCQoCoQ,1,1,770,237
34g,35,139058,0,10,O,green,oQCQCoCQoQ,0,1,5537,441
34g,36,145912,1,10,O,green,OQoCoCQoQC,1,1,631,585
34g,37,148022,0,10,O,green,CoQCoQCoQo,0,1,1015,465
34g,38,150393,1,10,O,green,OoCQCoQoCQ,1,1,949,160
34g,39,152404,0,10,O,green,QoCQoCQoCo,0,1,3473,582
34g,40,157343,1,10,O,green,OoQCQoCoCQ,1,1,616,460
34g,1,29758,0,10,O,green,QCoQCoQoCQ,0,1,2336,439
34g,2,33438,0,10,O,green,QoCQCoCQoQ,0,1,1390,553
34g,3,36334,1,10,O,green,OQCoQCoCQo,1,1,711,75
34g,4,38050,1,10,O,green,OCoQCoQCoQ,1,1,699,67
34g,5,39716,1,10,O,green,OQCoQoCoQC,1,1,656,163
34g,6,41422,1,10,O,green,OCQoCQoQoC,1,1,1488,408
34g,7,44240,1,10,O,green,OoCQCQoCoQ,1,1,806,609
34g,8,46578,1,10,O,green,OQCoCQoCoQ,1,1,884,335
34g,9,48712,1,10,O,green,OCQoQoCoCQ,1,1,749,251
34g,10,50602,1,10,O,green,OQoCoCQoCQ,1,1,619,48
34g,11,52155,0,10,O,green,oCQCoQCoQo,0,1,1039,500
34g,12,54594,0,10,O,green,oCQoCQoCQC,0,1,1908,894
34g,13,58282,1,10,O,green,OoCQoCQCoQ,1,1,1198,311
34g,14,60682,0,10,O,green,oCQCoQoCQo,0,1,810,402
34g,15,62783,0,10,O,green,oQCQoCQCoC,0,1,2296,641
34g,16,66607,0,10,O,green,oCQoCQoCQC,0,1,2431,431
34g,17,70386,1,10,O,green,OCoQCoQoQC,1,1,664,1063
34g,18,73016,0,10,O,green,QCoCoQoCQo,0,1,961,517
34g,19,75415,1,10,O,green,OQoCoQCoQC,1,1,713,194
34g,20,77242,1,10,O,green,OoCQCoQoCQ,1,1,1037,43
34g,21,79221,1,10,O,green,OCQoCoQCoQ,1,1,660,596
34g,22,81381,1,10,O,green,OCoQoCQoCQ,1,1,764,203
34g,23,83240,0,10,O,green,CoQCoQoCQo,0,1,919,433
34g,24,85501,1,10,O,green,OoCQoCQCoQ,1,1,2177,475
34g,25,89057,1,10,O,green,OQoCQoCQoC,1,1,627,219
34g,26,90801,0,10,O,green,CQoCoQCoQC,0,1,1306,429
34g,27,93442,0,10,O,green,QoCQCoQoCo,0,1,1668,570
34g,28,96624,0,10,O,green,QoCoCQoCQo,0,1,1176,566
34g,29,99266,1,10,O,green,OoQCoCQoQC,1,1,725,159
34g,30,101041,1,10,O,green,OCQoCQoCQo,1,1,832,452
34g,31,107181,0,10,O,green,CoQCoQoQCo,0,1,816,865
34g,32,109777,1,10,O,green,OQoCQoCoQC,1,1,593,224
34g,33,111474,0,10,O,green,CQoQCoQoCQ,0,1,940,398
34g,34,113704,0,10,O,green,CoQCQoQoCQ,0,1,612,626
34g,35,115823,0,10,O,green,oCQoQCQCoQ,0,1,760,408
