UniqueID, BlockID, GroupID, ConfigName, Response Time, LED Red (1=Red 0=Green), pressCount, LEDOnTime, InterStimulusDuration, PCStartTime, PCEndTime, isPractice, keyDown, Date
1,1,defaultGroupID,Desert Study,-1,1,0,1000,3487,15:51:35,15:51:39,0,,4/26/2016
2,1,defaultGroupID,Desert Study,-1,1,0,1000,3958,15:51:39,15:51:44,0,,4/26/2016
3,1,defaultGroupID,Desert Study,-1,1,0,1000,4273,15:51:44,15:51:49,0,,4/26/2016
4,1,defaultGroupID,Desert Study,-1,1,0,1000,3050,15:51:49,15:51:53,0,,4/26/2016
5,1,defaultGroupID,Desert Study,-1,1,0,1000,3606,15:51:53,15:51:58,0,,4/26/2016
6,1,defaultGroupID,Desert Study,-1,1,0,1000,4452,15:51:58,15:52:3,0,,4/26/2016
7,1,defaultGroupID,Desert Study,-1,1,0,1000,3828,15:52:3,15:52:8,0,,4/26/2016
8,1,defaultGroupID,Desert Study,-1,1,0,1000,4585,15:52:8,15:52:14,0,,4/26/2016
9,1,defaultGroupID,Desert Study,-1,0,0,1000,4237,15:52:14,15:52:19,0,,4/26/2016
10,1,defaultGroupID,Desert Study,-1,1,0,1000,3091,15:52:19,15:52:23,0,,4/26/2016
11,1,defaultGroupID,Desert Study,-1,0,0,1000,3898,15:52:23,15:52:28,0,,4/26/2016
12,1,defaultGroupID,Desert Study,-1,0,0,1000,3433,15:52:28,15:52:32,0,,4/26/2016
13,1,defaultGroupID,Desert Study,-1,1,0,1000,3726,15:52:32,15:52:37,0,,4/26/2016
14,1,defaultGroupID,Desert Study,-1,0,0,1000,4978,15:52:37,15:52:43,0,,4/26/2016
15,1,defaultGroupID,Desert Study,-1,1,0,1000,4458,15:52:43,15:52:49,0,,4/26/2016
16,1,defaultGroupID,Desert Study,-1,0,0,1000,3834,15:52:49,15:52:53,0,,4/26/2016
17,1,defaultGroupID,Desert Study,-1,1,0,1000,3622,15:52:53,15:52:58,0,,4/26/2016
18,1,defaultGroupID,Desert Study,-1,0,0,1000,3076,15:52:58,15:53:2,0,,4/26/2016
19,1,defaultGroupID,Desert Study,-1,1,0,1000,4268,15:53:2,15:53:7,0,,4/26/2016
20,1,defaultGroupID,Desert Study,-1,1,0,1000,3615,15:53:7,15:53:12,0,,4/26/2016
21,1,defaultGroupID,Desert Study,-1,1,0,1000,4411,15:53:12,15:53:17,0,,4/26/2016
22,1,defaultGroupID,Desert Study,-1,1,0,1000,4047,15:53:17,15:53:22,0,,4/26/2016
23,1,defaultGroupID,Desert Study,-1,1,0,1000,4187,15:53:22,15:53:28,0,,4/26/2016
24,1,defaultGroupID,Desert Study,-1,1,0,1000,4497,15:53:28,15:53:33,0,,4/26/2016
25,1,defaultGroupID,Desert Study,-1,1,0,1000,3769,15:53:33,15:53:38,0,,4/26/2016
26,1,defaultGroupID,Desert Study,-1,0,0,1000,4016,15:53:38,15:53:43,0,,4/26/2016
27,1,defaultGroupID,Desert Study,-1,1,0,1000,4444,15:53:43,15:53:48,0,,4/26/2016
28,1,defaultGroupID,Desert Study,-1,1,0,1000,3165,15:53:48,15:53:53,0,,4/26/2016
29,1,defaultGroupID,Desert Study,-1,0,0,1000,3081,15:53:53,15:53:57,0,,4/26/2016
30,1,defaultGroupID,Desert Study,-1,0,0,1000,3230,15:53:57,15:54:1,0,,4/26/2016
31,1,defaultGroupID,Desert Study,-1,1,0,1000,3532,15:54:1,15:54:5,0,,4/26/2016
32,1,defaultGroupID,Desert Study,-1,0,0,1000,4618,15:54:5,15:54:11,0,,4/26/2016
33,1,defaultGroupID,Desert Study,-1,0,0,1000,4074,15:54:11,15:54:16,0,,4/26/2016
34,1,defaultGroupID,Desert Study,-1,1,0,1000,3926,15:54:16,15:54:21,0,,4/26/2016
35,1,defaultGroupID,Desert Study,-1,1,0,1000,4887,15:54:21,15:54:27,0,,4/26/2016
36,1,defaultGroupID,Desert Study,-1,1,0,1000,4594,15:54:27,15:54:32,0,,4/26/2016
37,1,defaultGroupID,Desert Study,-1,1,0,1000,3251,15:54:32,15:54:37,0,,4/26/2016
38,1,defaultGroupID,Desert Study,-1,1,0,1000,3841,15:54:37,15:54:42,0,,4/26/2016
39,1,defaultGroupID,Desert Study,-1,1,0,1000,3334,15:54:42,15:54:46,0,,4/26/2016
40,1,defaultGroupID,Desert Study,-1,0,0,1000,4526,15:54:46,15:54:51,0,,4/26/2016
41,1,defaultGroupID,Desert Study,-1,1,0,1000,4242,15:54:51,15:54:57,0,,4/26/2016
42,1,defaultGroupID,Desert Study,-1,1,0,1000,3260,15:54:57,15:55:1,0,,4/26/2016
43,1,defaultGroupID,Desert Study,-1,1,0,1000,3584,15:55:1,15:55:5,0,,4/26/2016
44,1,defaultGroupID,Desert Study,-1,1,0,1000,4584,15:55:5,15:55:11,0,,4/26/2016
45,1,defaultGroupID,Desert Study,-1,1,0,1000,3538,15:55:11,15:55:16,0,,4/26/2016
46,1,defaultGroupID,Desert Study,-1,1,0,1000,4991,15:55:16,15:55:22,0,,4/26/2016
47,1,defaultGroupID,Desert Study,-1,1,0,1000,3423,15:55:22,15:55:26,0,,4/26/2016
48,1,defaultGroupID,Desert Study,-1,0,0,1000,3789,15:55:26,15:55:31,0,,4/26/2016
49,1,defaultGroupID,Desert Study,-1,1,0,1000,3409,15:55:31,15:55:35,0,,4/26/2016
50,1,defaultGroupID,Desert Study,-1,1,0,1000,3978,15:55:35,15:55:40,0,,4/26/2016
51,1,defaultGroupID,Desert Study,-1,1,0,1000,3361,15:55:40,15:55:45,0,,4/26/2016
52,1,defaultGroupID,Desert Study,-1,1,0,1000,4721,15:55:45,15:55:50,0,,4/26/2016
53,1,defaultGroupID,Desert Study,-1,1,0,1000,4830,15:55:50,15:55:56,0,,4/26/2016
54,1,defaultGroupID,Desert Study,-1,1,0,1000,3246,15:55:56,15:56:0,0,,4/26/2016
55,1,defaultGroupID,Desert Study,-1,1,0,1000,4652,15:56:0,15:56:6,0,,4/26/2016
56,1,defaultGroupID,Desert Study,-1,1,0,1000,4746,15:56:6,15:56:12,0,,4/26/2016
57,1,defaultGroupID,Desert Study,-1,1,0,1000,4752,15:56:12,15:56:18,0,,4/26/2016
58,1,defaultGroupID,Desert Study,-1,1,0,1000,4891,15:56:18,15:56:23,0,,4/26/2016
59,1,defaultGroupID,Desert Study,-1,1,0,1000,3556,15:56:23,15:56:28,0,,4/26/2016
60,1,defaultGroupID,Desert Study,-1,1,0,1000,4389,15:56:28,15:56:33,0,,4/26/2016
61,1,defaultGroupID,Desert Study,-1,1,0,1000,3108,15:56:33,15:56:37,0,,4/26/2016
62,1,defaultGroupID,Desert Study,-1,1,0,1000,3808,15:56:37,15:56:42,0,,4/26/2016
63,1,defaultGroupID,Desert Study,-1,0,0,1000,4415,15:56:42,15:56:48,0,,4/26/2016
