UniqueID, BlockID, GroupID, ConfigName, Response Time, LED Red (1=Red 0=Green), pressCount, LEDOnTime, InterStimulusDuration, PCStartTime, PCEndTime, isPractice, keyDown, Date
1,1,defaultGroupID,Desert Study,-1,1,0,1000,3039,13:27:8,13:27:12,0,,4/26/2016
2,1,defaultGroupID,Desert Study,-1,1,0,1000,4201,13:27:12,13:27:17,0,,4/26/2016
3,1,defaultGroupID,Desert Study,-1,1,0,1000,3565,13:27:17,13:27:21,0,,4/26/2016
4,1,defaultGroupID,Desert Study,-1,1,0,1000,4111,13:27:21,13:27:26,0,,4/26/2016
5,1,defaultGroupID,Desert Study,-1,1,0,1000,3870,13:27:26,13:27:31,0,,4/26/2016
6,1,defaultGroupID,Desert Study,-1,1,0,1000,4688,13:27:31,13:27:37,0,,4/26/2016
7,1,defaultGroupID,Desert Study,-1,1,0,1000,4026,13:27:37,13:27:42,0,,4/26/2016
8,1,defaultGroupID,Desert Study,-1,1,0,1000,4597,13:27:42,13:27:48,0,,4/26/2016
9,1,defaultGroupID,Desert Study,-1,1,0,1000,4948,13:27:48,13:27:54,0,,4/26/2016
10,1,defaultGroupID,Desert Study,-1,1,0,1000,4200,13:27:54,13:27:59,0,,4/26/2016
11,1,defaultGroupID,Desert Study,-1,1,0,1000,4373,13:27:59,13:28:4,0,,4/26/2016
12,1,defaultGroupID,Desert Study,-1,0,0,1000,4679,13:28:4,13:28:10,0,,4/26/2016
13,1,defaultGroupID,Desert Study,-1,1,0,1000,4821,13:28:10,13:28:16,0,,4/26/2016
14,1,defaultGroupID,Desert Study,-1,1,0,1000,3228,13:28:16,13:28:20,0,,4/26/2016
15,1,defaultGroupID,Desert Study,-1,1,0,1000,3221,13:28:20,13:28:24,0,,4/26/2016
16,1,defaultGroupID,Desert Study,-1,0,0,1000,3405,13:28:24,13:28:28,0,,4/26/2016
17,1,defaultGroupID,Desert Study,-1,1,0,1000,3635,13:28:28,13:28:33,0,,4/26/2016
18,1,defaultGroupID,Desert Study,-1,1,0,1000,3354,13:28:33,13:28:37,0,,4/26/2016
19,1,defaultGroupID,Desert Study,-1,0,0,1000,3696,13:28:37,13:28:42,0,,4/26/2016
20,1,defaultGroupID,Desert Study,-1,0,0,1000,3217,13:28:42,13:28:46,0,,4/26/2016
21,1,defaultGroupID,Desert Study,-1,1,0,1000,4856,13:28:46,13:28:52,0,,4/26/2016
