Frame, Trial_Number, Participant_Information, Configuration_Name, Elapsed_Milliseconds_at_Write, Light_On_Millis, Light_Off_Millis, Date, File_Write_Time, DRT_Reaction_Time, Stim_On(1)_Off(0), Light_Red(2)_Green(1), Trial_Code, Trial_Code_Button_Down, Trial_Code_Button_Up
0, 1, 003_Resid03_hard1, ResidualCost, 8663, 4131, 4605, 2016-10-24, 15:35:24:186, 466324, 0, 2, 0, 15:21:13:998, 15:21:33:328
0, 2, 003_Resid03_hard1, ResidualCost, 13226, 8663, 8999, 2016-10-24, 15:35:28:749, 328740, 0, 2, B, 15:35:25:280, 15:21:33:328
0, 3, 003_Resid03_hard1, ResidualCost, 18054, 13226, 13525, 2016-10-24, 15:35:33:577, 293840, 0, 2, 0, 15:35:25:280, 15:35:31:764
0, 4, 003_Resid03_hard1, ResidualCost, 22851, 18054, 18880, 2016-10-24, 15:35:38:374, 817944, 0, 2, 0, 15:35:25:280, 15:35:31:764
0, 5, 003_Resid03_hard1, ResidualCost, 27336, 22851, 23396, 2016-10-24, 15:35:42:859, 538732, 0, 2, 0, 15:35:25:280, 15:35:31:764
0, 6, 003_Resid03_hard1, ResidualCost, 32010, 27336, 27603, 2016-10-24, 15:35:47:531, 259912, 0, 2, 0, 15:35:25:280, 15:35:31:764
0, 7, 003_Resid03_hard1, ResidualCost, 37227, 32010, 32299, 2016-10-24, 15:35:52:750, 284484, 0, 2, 0, 15:35:25:280, 15:35:31:764
0, 8, 003_Resid03_hard1, ResidualCost, 42071, 37228, 37512, 2016-10-24, 15:35:57:594, 277620, 0, 2, 0, 15:35:25:280, 15:35:31:764
0, 9, 003_Resid03_hard1, ResidualCost, 47696, 42072, 42335, 2016-10-24, 15:36:03:219, 257308, 0, 2, 0, 15:35:25:280, 15:35:31:764
0, 10, 003_Resid03_hard1, ResidualCost, 52150, 47696, 48077, 2016-10-24, 15:36:07:673, 374888, 0, 2, 0, 15:35:25:280, 15:35:31:764
0, 11, 003_Resid03_hard1, ResidualCost, 58056, 52150, 52430, 2016-10-24, 15:36:13:579, 274832, 0, 2, 0, 15:35:25:280, 15:35:31:764
0, 12, 003_Resid03_hard1, ResidualCost, 63699, 58056, 58337, 2016-10-24, 15:36:19:221, 274852, 0, 2, 0, 15:35:25:280, 15:35:31:764
0, 13, 003_Resid03_hard1, ResidualCost, 69385, 63699, 63930, 2016-10-24, 15:36:24:908, 225668, 0, 2, 0, 15:35:25:280, 15:35:31:764
0, 14, 003_Resid03_hard1, ResidualCost, 74495, 69385, 69661, 2016-10-24, 15:36:30:018, 269264, 0, 2, 0, 15:35:25:280, 15:35:31:764
0, 15, 003_Resid03_hard1, ResidualCost, 78823, 74496, 74795, 2016-10-24, 15:36:34:346, 293372, 0, 2, 0, 15:35:25:280, 15:35:31:764
0, 16, 003_Resid03_hard1, ResidualCost, 83151, 78824, 79045, 2016-10-24, 15:36:38:675, 215956, 0, 2, 0, 15:35:25:280, 15:35:31:764
0, 17, 003_Resid03_hard1, ResidualCost, 88496, 83152, 83444, 2016-10-24, 15:36:44:019, 286708, 0, 2, 0, 15:35:25:280, 15:35:31:764
0, 18, 003_Resid03_hard1, ResidualCost, 93855, 88496, 88732, 2016-10-24, 15:36:49:379, 229060, 0, 2, 0, 15:35:25:280, 15:35:31:764
0, 19, 003_Resid03_hard1, ResidualCost, 98547, 93856, 94205, 2016-10-24, 15:36:54:066, 344576, 0, 2, 0, 15:35:25:280, 15:35:31:764
0, 20, 003_Resid03_hard1, ResidualCost, 104294, 98547, 98835, 2016-10-24, 15:36:59:817, 280968, 0, 2, 0, 15:35:25:280, 15:35:31:764
0, 21, 003_Resid03_hard1, ResidualCost, 109606, 104294, 104523, 2016-10-24, 15:37:05:129, 223084, 0, 2, 0, 15:35:25:280, 15:35:31:764
0, 22, 003_Resid03_hard1, ResidualCost, 115421, 109607, 109840, 2016-10-24, 15:37:10:942, 228264, 0, 2, 0, 15:35:25:280, 15:35:31:764
0, 23, 003_Resid03_hard1, ResidualCost, 121295, 115422, 115712, 2016-10-24, 15:37:16:818, 284360, 0, 2, 0, 15:35:25:280, 15:35:31:764
0, 24, 003_Resid03_hard1, ResidualCost, 125529, 121295, 121624, 2016-10-24, 15:37:21:052, 321316, 0, 2, 0, 15:35:25:280, 15:35:31:764
0, 25, 003_Resid03_hard1, ResidualCost, 130483, 125529, 125769, 2016-10-24, 15:37:26:006, 234968, 0, 2, 0, 15:35:25:280, 15:35:31:764
0, 26, 003_Resid03_hard1, ResidualCost, 134576, 130483, 130753, 2016-10-24, 15:37:30:100, 263712, 0, 2, 0, 15:35:25:280, 15:35:31:764
0, 27, 003_Resid03_hard1, ResidualCost, 138827, 134576, 134840, 2016-10-24, 15:37:34:350, 257756, 0, 2, 0, 15:35:25:280, 15:35:31:764
0, 28, 003_Resid03_hard1, ResidualCost, 143030, 138827, 138930, 2016-10-24, 15:37:38:553, 97440, 0, 2, 0, 15:35:25:280, 15:35:31:764
0, 29, 003_Resid03_hard1, ResidualCost, 148234, 143030, 143256, 2016-10-24, 15:37:43:757, 219784, 0, 2, 0, 15:35:25:280, 15:35:31:764
0, 30, 003_Resid03_hard1, ResidualCost, 152405, 148234, 148469, 2016-10-24, 15:37:47:929, 230708, 0, 2, 0, 15:35:25:280, 15:35:31:764
0, 31, 003_Resid03_hard1, ResidualCost, 157985, 152406, 152673, 2016-10-24, 15:37:53:507, 262504, 0, 2, 0, 15:35:25:280, 15:35:31:764
0, 32, 003_Resid03_hard1, ResidualCost, 162250, 157985, 158236, 2016-10-24, 15:37:57:773, 244688, 0, 2, 0, 15:35:25:280, 15:35:31:764
0, 33, 003_Resid03_hard1, ResidualCost, 166564, 162250, 162572, 2016-10-24, 15:38:02:086, 316352, 0, 2, 0, 15:35:25:280, 15:35:31:764
0, 34, 003_Resid03_hard1, ResidualCost, 171094, 166564, 166830, 2016-10-24, 15:38:06:617, 259612, 0, 2, 0, 15:35:25:280, 15:35:31:764
0, 35, 003_Resid03_hard1, ResidualCost, 176146, 171094, 171448, 2016-10-24, 15:38:11:665, 346448, 0, 2, B, 15:38:07:367, 15:35:31:764
0, 36, 003_Resid03_hard1, ResidualCost, 180783, 176147, 176381, 2016-10-24, 15:38:16:305, 227840, 0, 2, 0, 15:38:07:367, 15:38:12:602
0, 37, 003_Resid03_hard1, ResidualCost, 185567, 180783, 182227, 2016-10-24, 15:38:21:087, 1438892, 0, 2, 1, 15:38:16:540, 15:38:12:602
0, 38, 003_Resid03_hard1, ResidualCost, 190162, 185568, 185905, 2016-10-24, 15:38:25:681, 332488, 0, 2, 1, 15:38:16:540, 15:38:12:602
0, 39, 003_Resid03_hard1, ResidualCost, 194753, 190162, 190453, 2016-10-24, 15:38:30:275, 285188, 0, 2, 1, 15:38:16:540, 15:38:12:602
0, 40, 003_Resid03_hard1, ResidualCost, 199174, 194753, 195773, 2016-10-24, 15:38:34:697, 99999999, 0, 2, 1, 15:38:16:540, 15:38:12:602
