Frame, Trial_Number, Participant_Information, Configuration_Name, Elapsed_Milliseconds_at_Write, Light_On_Millis, Light_Off_Millis, Date, File_Write_Time, DRT_Reaction_Time, Stim_On(1)_Off(0), Light_Red(2)_Green(1), Trial_Code, Trial_Code_Button_Down, Trial_Code_Button_Up
0, 1, 010_Resid03_hard1, ResidualCost, 10139, 4886, 5125, 2016-11-03, 13:36:51:839, 231560, 0, 2, B, 13:36:43:292, 13:26:20:895
0, 2, 010_Resid03_hard1, ResidualCost, 14606, 10139, 10364, 2016-11-03, 13:36:56:308, 220224, 0, 2, 0, 13:36:43:292, 13:36:53:261
0, 3, 010_Resid03_hard1, ResidualCost, 19464, 14606, 14869, 2016-11-03, 13:37:01:168, 257448, 0, 2, 0, 13:36:43:292, 13:36:53:261
0, 4, 010_Resid03_hard1, ResidualCost, 25308, 19464, 19920, 2016-11-03, 13:37:07:012, 450572, 0, 2, 0, 13:36:43:292, 13:36:53:261
0, 5, 010_Resid03_hard1, ResidualCost, 29998, 25308, 25525, 2016-11-03, 13:37:11:700, 211540, 0, 2, 0, 13:36:43:292, 13:36:53:261
0, 6, 010_Resid03_hard1, ResidualCost, 35465, 29999, 30332, 2016-11-03, 13:37:17:169, 319304, 0, 2, 0, 13:36:43:292, 13:36:53:261
0, 7, 010_Resid03_hard1, ResidualCost, 40639, 35466, 35961, 2016-11-03, 13:37:22:341, 490588, 0, 2, 0, 13:36:43:292, 13:36:53:261
0, 8, 010_Resid03_hard1, ResidualCost, 46013, 40639, 40875, 2016-11-03, 13:37:27:717, 231432, 0, 2, 0, 13:36:43:292, 13:36:53:261
0, 9, 010_Resid03_hard1, ResidualCost, 51732, 46013, 46220, 2016-11-03, 13:37:33:436, 202160, 0, 2, 0, 13:36:43:292, 13:36:53:261
0, 10, 010_Resid03_hard1, ResidualCost, 57404, 51732, 51970, 2016-11-03, 13:37:39:108, 233000, 0, 2, 0, 13:36:43:292, 13:36:53:261
0, 11, 010_Resid03_hard1, ResidualCost, 63239, 57404, 57641, 2016-11-03, 13:37:44:936, 233012, 0, 2, 0, 13:36:43:292, 13:36:53:261
