Frame, Trial_Number, Participant_Information, Configuration_Name, Elapsed_Milliseconds_at_Write, Light_On_Millis, Light_Off_Millis, Date, File_Write_Time, DRT_Reaction_Time, Stim_On(1)_Off(0), Light_Red(2)_Green(1), Trial_Code, Trial_Code_Button_Down, Trial_Code_Button_Up
0, 1, 003_Resid03_hard2, ResidualCost, 11393, 5611, 6120, 2016-10-24, 16:08:22:400, 499396, 0, 2, 0, 15:59:31:395, 15:59:52:678
0, 2, 003_Resid03_hard2, ResidualCost, 15893, 11393, 11640, 2016-10-24, 16:08:26:900, 241432, 0, 2, 0, 15:59:31:395, 15:59:52:678
0, 3, 003_Resid03_hard2, ResidualCost, 21130, 15893, 16166, 2016-10-24, 16:08:32:135, 266072, 0, 2, 0, 15:59:31:395, 15:59:52:678
0, 4, 003_Resid03_hard2, ResidualCost, 26894, 21130, 21463, 2016-10-24, 16:08:37:900, 327000, 0, 2, 0, 16:08:34:916, 16:08:35:244
0, 5, 003_Resid03_hard2, ResidualCost, 31550, 26894, 27247, 2016-10-24, 16:08:42:557, 346588, 0, 2, 0, 16:08:34:916, 16:08:35:244
0, 6, 003_Resid03_hard2, ResidualCost, 37100, 31551, 31824, 2016-10-24, 16:08:48:104, 267456, 0, 2, 0, 16:08:34:916, 16:08:35:244
0, 7, 003_Resid03_hard2, ResidualCost, 42693, 37100, 37383, 2016-10-24, 16:08:53:698, 277244, 0, 2, 0, 16:08:34:916, 16:08:35:244
0, 8, 003_Resid03_hard2, ResidualCost, 48536, 42693, 42970, 2016-10-24, 16:08:59:542, 271336, 0, 2, 0, 16:08:34:916, 16:08:35:244
0, 9, 003_Resid03_hard2, ResidualCost, 53709, 48536, 48787, 2016-10-24, 16:09:04:715, 244916, 0, 2, 0, 16:08:34:916, 16:08:35:244
0, 10, 003_Resid03_hard2, ResidualCost, 57803, 53710, 53961, 2016-10-24, 16:09:08:809, 244452, 0, 2, 0, 16:08:34:916, 16:08:35:244
0, 11, 003_Resid03_hard2, ResidualCost, 62583, 57804, 58119, 2016-10-24, 16:09:13:590, 308864, 0, 2, 0, 16:08:34:916, 16:08:35:244
0, 12, 003_Resid03_hard2, ResidualCost, 68334, 62584, 62850, 2016-10-24, 16:09:19:340, 260836, 0, 2, 0, 16:08:34:916, 16:08:35:244
0, 13, 003_Resid03_hard2, ResidualCost, 72647, 68334, 68679, 2016-10-24, 16:09:23:653, 338324, 0, 2, 0, 16:09:22:559, 16:09:22:606
0, 14, 003_Resid03_hard2, ResidualCost, 78241, 72647, 72966, 2016-10-24, 16:09:29:247, 314592, 0, 2, 0, 16:09:25:575, 16:09:25:653
0, 15, 003_Resid03_hard2, ResidualCost, 83554, 78241, 78556, 2016-10-24, 16:09:34:560, 309828, 0, 2, 0, 16:09:25:575, 16:09:25:653
0, 16, 003_Resid03_hard2, ResidualCost, 88633, 83554, 83794, 2016-10-24, 16:09:39:639, 232020, 0, 2, 0, 16:09:25:575, 16:09:25:653
0, 17, 003_Resid03_hard2, ResidualCost, 92679, 88633, 88899, 2016-10-24, 16:09:43:686, 258484, 0, 2, 0, 16:09:25:575, 16:09:25:653
0, 18, 003_Resid03_hard2, ResidualCost, 97789, 92679, 92990, 2016-10-24, 16:09:48:795, 305404, 0, 2, 0, 16:09:25:575, 16:09:25:653
0, 19, 003_Resid03_hard2, ResidualCost, 103539, 97789, 98033, 2016-10-24, 16:09:54:546, 236312, 0, 2, 0, 16:09:25:575, 16:09:25:653
0, 20, 003_Resid03_hard2, ResidualCost, 107571, 103539, 103774, 2016-10-24, 16:09:58:577, 227944, 0, 2, 0, 16:09:25:575, 16:09:25:653
0, 21, 003_Resid03_hard2, ResidualCost, 112508, 107571, 107816, 2016-10-24, 16:10:03:515, 239184, 0, 2, 0, 16:09:25:575, 16:09:25:653
0, 22, 003_Resid03_hard2, ResidualCost, 117354, 112509, 112819, 2016-10-24, 16:10:08:359, 305004, 0, 2, 0, 16:09:25:575, 16:09:25:653
0, 23, 003_Resid03_hard2, ResidualCost, 121540, 117354, 117584, 2016-10-24, 16:10:12:547, 224628, 0, 2, 0, 16:09:25:575, 16:09:25:653
0, 24, 003_Resid03_hard2, ResidualCost, 127446, 121540, 121795, 2016-10-24, 16:10:18:453, 248748, 0, 2, 0, 16:09:25:575, 16:09:25:653
0, 25, 003_Resid03_hard2, ResidualCost, 133182, 127447, 127731, 2016-10-24, 16:10:24:188, 278784, 0, 2, 0, 16:09:25:575, 16:09:25:653
0, 26, 003_Resid03_hard2, ResidualCost, 137933, 133182, 133445, 2016-10-24, 16:10:28:938, 257604, 0, 2, 0, 16:09:25:575, 16:09:25:653
0, 27, 003_Resid03_hard2, ResidualCost, 143276, 137933, 138232, 2016-10-24, 16:10:34:282, 293388, 0, 2, 0, 16:09:25:575, 16:09:25:653
0, 28, 003_Resid03_hard2, ResidualCost, 148088, 143277, 143562, 2016-10-24, 16:10:39:095, 279948, 0, 2, 0, 16:09:25:575, 16:09:25:653
0, 29, 003_Resid03_hard2, ResidualCost, 152464, 148089, 148376, 2016-10-24, 16:10:43:470, 271944, 0, 2, 0, 16:09:25:575, 16:09:25:653
0, 30, 003_Resid03_hard2, ResidualCost, 156745, 152464, 152785, 2016-10-24, 16:10:47:752, 316044, 0, 2, 0, 16:09:25:575, 16:09:25:653
0, 31, 003_Resid03_hard2, ResidualCost, 161949, 156745, 157047, 2016-10-24, 16:10:52:955, 295312, 0, 2, 0, 16:09:25:575, 16:09:25:653
0, 32, 003_Resid03_hard2, ResidualCost, 166433, 161949, 162216, 2016-10-24, 16:10:57:440, 261272, 0, 2, 0, 16:09:25:575, 16:09:25:653
0, 33, 003_Resid03_hard2, ResidualCost, 172267, 166433, 166819, 2016-10-24, 16:11:03:268, 377232, 0, 2, 0, 16:09:25:575, 16:09:25:653
0, 34, 003_Resid03_hard2, ResidualCost, 176733, 172267, 172603, 2016-10-24, 16:11:07:737, 328920, 0, 2, 0, 16:09:25:575, 16:09:25:653
0, 35, 003_Resid03_hard2, ResidualCost, 181841, 176734, 177012, 2016-10-24, 16:11:12:847, 272008, 0, 2, 0, 16:11:11:566, 16:11:12:597
0, 36, 003_Resid03_hard2, ResidualCost, 186747, 181841, 182224, 2016-10-24, 16:11:17:754, 377396, 0, 2, 1, 16:11:14:582, 16:11:12:597
0, 37, 003_Resid03_hard2, ResidualCost, 190923, 186747, 187193, 2016-10-24, 16:11:21:926, 440656, 0, 2, 1, 16:11:14:582, 16:11:12:597
0, 38, 003_Resid03_hard2, ResidualCost, 195375, 190924, 191348, 2016-10-24, 16:11:26:379, 418012, 0, 2, 1, 16:11:14:582, 16:11:12:597
0, 39, 003_Resid03_hard2, ResidualCost, 200560, 195376, 195998, 2016-10-24, 16:11:31:567, 617388, 0, 2, 1, 16:11:14:582, 16:11:12:597
0, 40, 003_Resid03_hard2, ResidualCost, 205406, 200561, 201311, 2016-10-24, 16:11:36:411, 744868, 0, 2, 1, 16:11:14:582, 16:11:12:597
0, 41, 003_Resid03_hard2, ResidualCost, 211187, 205406, 206040, 2016-10-24, 16:11:42:193, 626572, 0, 2, 0, 16:11:14:582, 16:11:39:458
0, 42, 003_Resid03_hard2, ResidualCost, 215219, 211187, 211505, 2016-10-24, 16:11:46:224, 311276, 0, 2, 0, 16:11:14:582, 16:11:39:458
0, 43, 003_Resid03_hard2, ResidualCost, 220953, 215220, 215553, 2016-10-24, 16:11:51:959, 326568, 0, 2, 0, 16:11:14:582, 16:11:39:458
0, 44, 003_Resid03_hard2, ResidualCost, 226406, 220954, 221212, 2016-10-24, 16:11:57:412, 250204, 0, 2, 0, 16:11:14:582, 16:11:39:458
0, 45, 003_Resid03_hard2, ResidualCost, 231937, 226406, 226720, 2016-10-24, 16:12:02:944, 307608, 0, 2, 0, 16:11:14:582, 16:11:39:458
0, 46, 003_Resid03_hard2, ResidualCost, 235953, 231937, 232272, 2016-10-24, 16:12:06:960, 327620, 0, 2, 0, 16:11:14:582, 16:11:39:458
0, 47, 003_Resid03_hard2, ResidualCost, 240345, 235953, 236345, 2016-10-24, 16:12:11:351, 385964, 0, 2, 0, 16:11:14:582, 16:11:39:458
0, 48, 003_Resid03_hard2, ResidualCost, 245423, 240345, 240619, 2016-10-24, 16:12:16:429, 268604, 0, 2, 0, 16:11:14:582, 16:11:39:458
0, 49, 003_Resid03_hard2, ResidualCost, 250891, 245424, 245698, 2016-10-24, 16:12:21:898, 267648, 0, 2, 0, 16:11:14:582, 16:11:39:458
0, 50, 003_Resid03_hard2, ResidualCost, 255224, 250892, 251234, 2016-10-24, 16:12:26:226, 334116, 0, 2, 3, 16:12:24:586, 16:11:39:458
0, 51, 003_Resid03_hard2, ResidualCost, 259691, 255224, 255783, 2016-10-24, 16:12:30:695, 552564, 0, 2, 3, 16:12:24:586, 16:11:39:458
0, 52, 003_Resid03_hard2, ResidualCost, 264283, 259692, 260140, 2016-10-24, 16:12:35:289, 441972, 0, 2, 3, 16:12:24:586, 16:11:39:458
0, 53, 003_Resid03_hard2, ResidualCost, 269330, 264283, 264770, 2016-10-24, 16:12:40:336, 480212, 0, 2, 3, 16:12:24:586, 16:11:39:458
0, 54, 003_Resid03_hard2, ResidualCost, 274693, 269330, 269818, 2016-10-24, 16:12:45:696, 482884, 0, 2, 3, 16:12:24:586, 16:11:39:458
0, 55, 003_Resid03_hard2, ResidualCost, 280690, 274694, 275284, 2016-10-24, 16:12:51:697, 584356, 0, 2, 0, 16:12:24:586, 16:12:47:478
0, 56, 003_Resid03_hard2, ResidualCost, 285285, 280690, 281145, 2016-10-24, 16:12:56:291, 449008, 0, 2, 0, 16:12:24:586, 16:12:47:478
0, 57, 003_Resid03_hard2, ResidualCost, 289894, 285285, 285626, 2016-10-24, 16:13:00:900, 335080, 0, 2, 0, 16:12:24:586, 16:12:47:478
0, 58, 003_Resid03_hard2, ResidualCost, 295660, 289894, 290200, 2016-10-24, 16:13:06:666, 300672, 0, 2, 0, 16:12:24:586, 16:12:47:478
0, 59, 003_Resid03_hard2, ResidualCost, 301613, 295660, 295954, 2016-10-24, 16:13:12:620, 288144, 0, 2, 0, 16:12:24:586, 16:12:47:478
0, 60, 003_Resid03_hard2, ResidualCost, 306066, 301613, 301973, 2016-10-24, 16:13:17:073, 353144, 0, 2, 0, 16:12:24:586, 16:12:47:478
0, 61, 003_Resid03_hard2, ResidualCost, 311364, 306066, 306306, 2016-10-24, 16:13:22:370, 234264, 0, 2, 0, 16:12:24:586, 16:12:47:478
0, 62, 003_Resid03_hard2, ResidualCost, 317083, 311364, 311678, 2016-10-24, 16:13:28:089, 308424, 0, 2, 0, 16:12:24:586, 16:12:47:478
0, 63, 003_Resid03_hard2, ResidualCost, 322505, 317083, 317429, 2016-10-24, 16:13:33:512, 340808, 0, 2, 1, 16:13:33:277, 16:12:47:478
0, 64, 003_Resid03_hard2, ResidualCost, 326614, 322505, 322966, 2016-10-24, 16:13:37:621, 453784, 0, 2, 1, 16:13:33:277, 16:12:47:478
0, 65, 003_Resid03_hard2, ResidualCost, 331368, 326614, 326982, 2016-10-24, 16:13:42:371, 361368, 0, 2, 1, 16:13:33:277, 16:12:47:478
0, 66, 003_Resid03_hard2, ResidualCost, 336693, 331368, 332739, 2016-10-24, 16:13:47:700, 1366400, 0, 2, 1, 16:13:33:277, 16:12:47:478
0, 67, 003_Resid03_hard2, ResidualCost, 341959, 336693, 337176, 2016-10-24, 16:13:52:966, 475028, 0, 2, 1, 16:13:33:277, 16:12:47:478
0, 68, 003_Resid03_hard2, ResidualCost, 346866, 341960, 342503, 2016-10-24, 16:13:57:872, 537436, 0, 2, 0, 16:13:33:277, 16:13:55:450
0, 69, 003_Resid03_hard2, ResidualCost, 352163, 346866, 347267, 2016-10-24, 16:14:03:170, 393940, 0, 2, 0, 16:13:33:277, 16:13:55:450
0, 70, 003_Resid03_hard2, ResidualCost, 356476, 352164, 352535, 2016-10-24, 16:14:07:482, 366132, 0, 2, 0, 16:13:33:277, 16:13:55:450
0, 71, 003_Resid03_hard2, ResidualCost, 360655, 356476, 356778, 2016-10-24, 16:14:11:654, 296704, 0, 2, 0, 16:13:33:277, 16:13:55:450
0, 72, 003_Resid03_hard2, ResidualCost, 366259, 360655, 360997, 2016-10-24, 16:14:17:264, 336780, 0, 2, 0, 16:13:33:277, 16:13:55:450
0, 73, 003_Resid03_hard2, ResidualCost, 370994, 366259, 366519, 2016-10-24, 16:14:21:999, 244116, 0, 2, 0, 16:13:33:277, 16:13:55:450
0, 74, 003_Resid03_hard2, ResidualCost, 376680, 370994, 371750, 2016-10-24, 16:14:27:687, 750288, 0, 2, 0, 16:13:33:277, 16:13:55:450
0, 75, 003_Resid03_hard2, ResidualCost, 381383, 376680, 377145, 2016-10-24, 16:14:32:390, 458980, 0, 2, 0, 16:13:33:277, 16:13:55:450
