Frame, Trial_Number, Participant_Information, Configuration_Name, Elapsed_Milliseconds_at_Write, Light_On_Millis, Light_Off_Millis, Date, File_Write_Time, DRT_Reaction_Time, Stim_On(1)_Off(0), Light_Red(2)_Green(1), Trial_Code, Trial_Code_Button_Down, Trial_Code_Button_Up
0, 1, 045_Resid03_hard2, ResidualCost, 9370, 5306, 5715, 2017-01-26, 11:12:25:897, 403264, 0, 2, B, 11:12:18:131, 11:05:27:326
0, 2, 045_Resid03_hard2, ResidualCost, 14260, 9370, 9728, 2017-01-26, 11:12:30:788, 352168, 0, 2, B, 11:12:18:131, 11:05:27:326
0, 3, 045_Resid03_hard2, ResidualCost, 19135, 14260, 14688, 2017-01-26, 11:12:35:663, 423692, 0, 2, 0, 11:12:18:131, 11:12:31:710
0, 4, 045_Resid03_hard2, ResidualCost, 23993, 19135, 19551, 2017-01-26, 11:12:40:523, 410972, 0, 2, 0, 11:12:18:131, 11:12:31:710
0, 5, 045_Resid03_hard2, ResidualCost, 28602, 23993, 24249, 2017-01-26, 11:12:45:133, 251988, 0, 2, 0, 11:12:18:131, 11:12:31:710
0, 6, 045_Resid03_hard2, ResidualCost, 32946, 28602, 29051, 2017-01-26, 11:12:49:477, 444284, 0, 2, 0, 11:12:18:131, 11:12:31:710
0, 7, 045_Resid03_hard2, ResidualCost, 37274, 32946, 33324, 2017-01-26, 11:12:53:805, 373472, 0, 2, 0, 11:12:18:131, 11:12:31:710
0, 8, 045_Resid03_hard2, ResidualCost, 41682, 37275, 37912, 2017-01-26, 11:12:58:212, 631752, 0, 2, 0, 11:12:18:131, 11:12:31:710
0, 9, 045_Resid03_hard2, ResidualCost, 47541, 41682, 42067, 2017-01-26, 11:13:04:071, 379896, 0, 2, 0, 11:12:18:131, 11:12:31:710
0, 10, 045_Resid03_hard2, ResidualCost, 53244, 47541, 47869, 2017-01-26, 11:13:09:775, 323580, 0, 2, 0, 11:12:18:131, 11:12:31:710
0, 11, 045_Resid03_hard2, ResidualCost, 57418, 53245, 53536, 2017-01-26, 11:13:13:947, 284328, 0, 2, 0, 11:12:18:131, 11:12:31:710
0, 12, 045_Resid03_hard2, ResidualCost, 62419, 57418, 57911, 2017-01-26, 11:13:18:947, 486988, 0, 2, 0, 11:12:18:131, 11:12:31:710
0, 13, 045_Resid03_hard2, ResidualCost, 67448, 62419, 62774, 2017-01-26, 11:13:23:979, 350680, 0, 2, 0, 11:12:18:131, 11:12:31:710
0, 14, 045_Resid03_hard2, ResidualCost, 72058, 67448, 67779, 2017-01-26, 11:13:28:588, 326804, 0, 2, 0, 11:12:18:131, 11:12:31:710
0, 15, 045_Resid03_hard2, ResidualCost, 76794, 72058, 72418, 2017-01-26, 11:13:33:323, 355548, 0, 2, 0, 11:12:18:131, 11:12:31:710
0, 16, 045_Resid03_hard2, ResidualCost, 81856, 76794, 77154, 2017-01-26, 11:13:38:386, 354912, 0, 2, 0, 11:12:18:131, 11:12:31:710
0, 17, 045_Resid03_hard2, ResidualCost, 87684, 81856, 82886, 2017-01-26, 11:13:44:214, 1024620, 0, 2, 0, 11:12:18:131, 11:12:31:710
0, 18, 045_Resid03_hard2, ResidualCost, 92078, 87684, 88032, 2017-01-26, 11:13:48:605, 341692, 0, 2, 0, 11:12:18:131, 11:12:31:710
0, 19, 045_Resid03_hard2, ResidualCost, 97169, 92078, 92591, 2017-01-26, 11:13:53:699, 509424, 0, 2, 0, 11:12:18:131, 11:12:31:710
0, 20, 045_Resid03_hard2, ResidualCost, 102342, 97169, 97597, 2017-01-26, 11:13:58:872, 422420, 0, 2, 0, 11:12:18:131, 11:12:31:710
0, 21, 045_Resid03_hard2, ResidualCost, 107546, 102342, 103304, 2017-01-26, 11:14:04:075, 956824, 0, 2, 0, 11:12:18:131, 11:12:31:710
0, 22, 045_Resid03_hard2, ResidualCost, 113365, 107546, 107913, 2017-01-26, 11:14:09:888, 363308, 0, 2, 0, 11:12:18:131, 11:12:31:710
0, 23, 045_Resid03_hard2, ResidualCost, 118218, 113365, 113755, 2017-01-26, 11:14:14:747, 384816, 0, 2, 0, 11:12:18:131, 11:12:31:710
0, 24, 045_Resid03_hard2, ResidualCost, 123124, 118219, 118627, 2017-01-26, 11:14:19:654, 402432, 0, 2, 0, 11:12:18:131, 11:12:31:710
0, 25, 045_Resid03_hard2, ResidualCost, 127358, 123124, 124140, 2017-01-26, 11:14:23:889, 99999999, 0, 2, 0, 11:12:18:131, 11:12:31:710
0, 26, 045_Resid03_hard2, ResidualCost, 132155, 127358, 127793, 2017-01-26, 11:14:28:686, 430472, 0, 2, 0, 11:12:18:131, 11:12:31:710
0, 27, 045_Resid03_hard2, ResidualCost, 137765, 132155, 132671, 2017-01-26, 11:14:34:295, 511780, 0, 2, 0, 11:12:18:131, 11:12:31:710
0, 28, 045_Resid03_hard2, ResidualCost, 142890, 137765, 138152, 2017-01-26, 11:14:39:421, 379524, 0, 2, 0, 11:12:18:131, 11:12:31:710
0, 29, 045_Resid03_hard2, ResidualCost, 147940, 142891, 143502, 2017-01-26, 11:14:44:468, 606516, 0, 2, 0, 11:12:18:131, 11:12:31:710
0, 30, 045_Resid03_hard2, ResidualCost, 152111, 147941, 148329, 2017-01-26, 11:14:48:640, 383904, 0, 2, 0, 11:12:18:131, 11:12:31:710
0, 31, 045_Resid03_hard2, ResidualCost, 157861, 152111, 152533, 2017-01-26, 11:14:54:390, 417288, 0, 2, 0, 11:12:18:131, 11:12:31:710
0, 32, 045_Resid03_hard2, ResidualCost, 162658, 157861, 158509, 2017-01-26, 11:14:59:188, 642788, 0, 2, 0, 11:12:18:131, 11:12:31:710
0, 33, 045_Resid03_hard2, ResidualCost, 166832, 162658, 162986, 2017-01-26, 11:15:03:360, 323700, 0, 2, 0, 11:12:18:131, 11:12:31:710
0, 34, 045_Resid03_hard2, ResidualCost, 171345, 166832, 167183, 2017-01-26, 11:15:07:876, 346380, 0, 2, 0, 11:12:18:131, 11:12:31:710
0, 35, 045_Resid03_hard2, ResidualCost, 176269, 171345, 172472, 2017-01-26, 11:15:12:798, 1122736, 0, 2, 0, 11:12:18:131, 11:12:31:710
0, 36, 045_Resid03_hard2, ResidualCost, 181911, 176269, 176559, 2017-01-26, 11:15:18:439, 284500, 0, 2, B, 11:15:15:267, 11:12:31:710
0, 37, 045_Resid03_hard2, ResidualCost, 187299, 181911, 182231, 2017-01-26, 11:15:23:830, 314336, 0, 2, 1, 11:15:23:658, 11:15:19:876
0, 38, 045_Resid03_hard2, ResidualCost, 193066, 187300, 187838, 2017-01-26, 11:15:29:596, 533320, 0, 2, 1, 11:15:23:658, 11:15:19:876
0, 39, 045_Resid03_hard2, ResidualCost, 198755, 193067, 193430, 2017-01-26, 11:15:35:283, 359652, 0, 2, 1, 11:15:23:658, 11:15:19:876
0, 40, 045_Resid03_hard2, ResidualCost, 202911, 198755, 199511, 2017-01-26, 11:15:39:440, 751252, 0, 2, 1, 11:15:23:658, 11:15:19:876
0, 41, 045_Resid03_hard2, ResidualCost, 208523, 202911, 203614, 2017-01-26, 11:15:45:050, 698020, 0, 2, 1, 11:15:23:658, 11:15:19:876
0, 42, 045_Resid03_hard2, ResidualCost, 213848, 208523, 209591, 2017-01-26, 11:15:50:378, 1064796, 0, 2, 0, 11:15:23:658, 11:15:47:612
0, 43, 045_Resid03_hard2, ResidualCost, 217895, 213848, 214547, 2017-01-26, 11:15:54:425, 692384, 0, 2, 0, 11:15:23:658, 11:15:47:612
0, 44, 045_Resid03_hard2, ResidualCost, 222754, 217895, 218351, 2017-01-26, 11:15:59:285, 448912, 0, 2, 0, 11:15:23:658, 11:15:47:612
0, 45, 045_Resid03_hard2, ResidualCost, 228553, 222755, 223662, 2017-01-26, 11:16:05:082, 903332, 0, 2, 0, 11:15:23:658, 11:15:47:612
0, 46, 045_Resid03_hard2, ResidualCost, 233193, 228553, 228870, 2017-01-26, 11:16:09:723, 312344, 0, 2, 0, 11:15:23:658, 11:15:47:612
0, 47, 045_Resid03_hard2, ResidualCost, 238757, 233193, 233551, 2017-01-26, 11:16:15:286, 353348, 0, 2, 0, 11:15:23:658, 11:15:47:612
