Frame, Trial_Number, Participant_Information, Configuration_Name, Elapsed_Milliseconds_at_Write, Light_On_Millis, Light_Off_Millis, Date, File_Write_Time, DRT_Reaction_Time, Stim_On(1)_Off(0), Light_Red(2)_Green(1), Trial_Code, Trial_Code_Button_Down, Trial_Code_Button_Up
0, 1, 009_Resid03_easy2, ResidualCost, 10243, 5228, 5868, 2016-11-02, 12:49:36:261, 631340, 0, 2, 0, 12:49:28:057, 12:49:34:183
0, 2, 009_Resid03_easy2, ResidualCost, 15150, 10243, 10651, 2016-11-02, 12:49:41:167, 403040, 0, 2, 0, 12:49:28:057, 12:49:34:183
0, 3, 009_Resid03_easy2, ResidualCost, 19728, 15150, 15365, 2016-11-02, 12:49:45:746, 210944, 0, 2, 0, 12:49:28:057, 12:49:34:183
0, 4, 009_Resid03_easy2, ResidualCost, 24369, 19729, 20109, 2016-11-02, 12:49:50:387, 375000, 0, 2, 0, 12:49:28:057, 12:49:34:183
0, 5, 009_Resid03_easy2, ResidualCost, 29699, 24369, 24766, 2016-11-02, 12:49:55:715, 392016, 0, 2, 0, 12:49:28:057, 12:49:34:183
0, 6, 009_Resid03_easy2, ResidualCost, 33793, 29699, 30007, 2016-11-02, 12:49:59:809, 302736, 0, 2, 0, 12:49:28:057, 12:49:34:183
0, 7, 009_Resid03_easy2, ResidualCost, 38948, 33793, 34065, 2016-11-02, 12:50:04:966, 267932, 0, 2, 0, 12:49:28:057, 12:49:34:183
0, 8, 009_Resid03_easy2, ResidualCost, 44526, 38948, 39680, 2016-11-02, 12:50:10:544, 726628, 0, 2, 0, 12:49:28:057, 12:49:34:183
0, 9, 009_Resid03_easy2, ResidualCost, 48762, 44527, 44820, 2016-11-02, 12:50:14:779, 287712, 0, 2, 0, 12:49:28:057, 12:49:34:183
0, 10, 009_Resid03_easy2, ResidualCost, 54152, 48762, 49465, 2016-11-02, 12:50:20:170, 696008, 0, 2, 0, 12:49:28:057, 12:49:34:183
0, 11, 009_Resid03_easy2, ResidualCost, 58356, 54152, 54344, 2016-11-02, 12:50:24:373, 186760, 0, 2, 0, 12:49:28:057, 12:49:34:183
0, 12, 009_Resid03_easy2, ResidualCost, 63263, 58356, 58705, 2016-11-02, 12:50:29:280, 342440, 0, 2, 0, 12:49:28:057, 12:49:34:183
0, 13, 009_Resid03_easy2, ResidualCost, 67793, 63263, 63520, 2016-11-02, 12:50:33:811, 251364, 0, 2, 0, 12:49:28:057, 12:49:34:183
0, 14, 009_Resid03_easy2, ResidualCost, 72233, 67794, 68148, 2016-11-02, 12:50:38:249, 348076, 0, 2, 0, 12:49:28:057, 12:49:34:183
0, 15, 009_Resid03_easy2, ResidualCost, 77842, 72233, 72533, 2016-11-02, 12:50:43:859, 295348, 0, 2, 0, 12:49:28:057, 12:49:34:183
0, 16, 009_Resid03_easy2, ResidualCost, 81857, 77842, 78239, 2016-11-02, 12:50:47:875, 392720, 0, 2, 0, 12:49:28:057, 12:49:34:183
0, 17, 009_Resid03_easy2, ResidualCost, 86749, 81857, 82253, 2016-11-02, 12:50:52:766, 391732, 0, 2, 0, 12:49:28:057, 12:49:34:183
0, 18, 009_Resid03_easy2, ResidualCost, 91718, 86749, 86998, 2016-11-02, 12:50:57:735, 244600, 0, 2, 0, 12:49:28:057, 12:49:34:183
0, 19, 009_Resid03_easy2, ResidualCost, 96283, 91719, 91967, 2016-11-02, 12:51:02:297, 243168, 0, 2, 0, 12:49:28:057, 12:49:34:183
0, 20, 009_Resid03_easy2, ResidualCost, 102186, 96283, 96703, 2016-11-02, 12:51:08:204, 413772, 0, 2, 0, 12:49:28:057, 12:49:34:183
0, 21, 009_Resid03_easy2, ResidualCost, 107423, 102187, 102376, 2016-11-02, 12:51:13:439, 184272, 0, 2, 0, 12:49:28:057, 12:49:34:183
0, 22, 009_Resid03_easy2, ResidualCost, 112063, 107423, 107716, 2016-11-02, 12:51:18:080, 288092, 0, 2, 0, 12:49:28:057, 12:49:34:183
0, 23, 009_Resid03_easy2, ResidualCost, 117843, 112063, 112416, 2016-11-02, 12:51:23:861, 348060, 0, 2, 0, 12:49:28:057, 12:49:34:183
0, 24, 009_Resid03_easy2, ResidualCost, 123189, 117844, 118130, 2016-11-02, 12:51:29:205, 282224, 0, 2, 0, 12:49:28:057, 12:49:34:183
0, 25, 009_Resid03_easy2, ResidualCost, 127985, 123190, 123417, 2016-11-02, 12:51:34:002, 223440, 0, 2, 0, 12:49:28:057, 12:49:34:183
0, 26, 009_Resid03_easy2, ResidualCost, 133783, 127985, 128341, 2016-11-02, 12:51:39:800, 341460, 0, 2, 0, 12:49:28:057, 12:49:34:183
0, 27, 009_Resid03_easy2, ResidualCost, 138001, 133783, 134396, 2016-11-02, 12:51:44:019, 608212, 0, 2, 0, 12:49:28:057, 12:49:34:183
0, 28, 009_Resid03_easy2, ResidualCost, 143033, 138001, 138217, 2016-11-02, 12:51:49:050, 211904, 0, 2, 0, 12:49:28:057, 12:49:34:183
0, 29, 009_Resid03_easy2, ResidualCost, 148378, 143033, 143335, 2016-11-02, 12:51:54:394, 296608, 0, 2, 0, 12:49:28:057, 12:49:34:183
0, 30, 009_Resid03_easy2, ResidualCost, 152441, 148378, 148575, 2016-11-02, 12:51:58:457, 191568, 0, 2, 0, 12:49:28:057, 12:49:34:183
0, 31, 009_Resid03_easy2, ResidualCost, 157642, 152441, 152806, 2016-11-02, 12:52:03:660, 360352, 0, 2, 0, 12:49:28:057, 12:49:34:183
0, 32, 009_Resid03_easy2, ResidualCost, 162674, 157642, 157926, 2016-11-02, 12:52:08:692, 279068, 0, 2, 0, 12:49:28:057, 12:49:34:183
0, 33, 009_Resid03_easy2, ResidualCost, 168018, 162675, 162941, 2016-11-02, 12:52:14:036, 261620, 0, 2, 0, 12:49:28:057, 12:49:34:183
0, 34, 009_Resid03_easy2, ResidualCost, 173364, 168018, 168259, 2016-11-02, 12:52:19:380, 227060, 0, 2, 0, 12:49:28:057, 12:49:34:183
