Frame, Trial_Number, Participant_Information, Configuration_Name, Elapsed_Milliseconds_at_Write, Light_On_Millis, Light_Off_Millis, Date, File_Write_Time, DRT_Reaction_Time, Stim_On(1)_Off(0), Light_Red(2)_Green(1), Trial_Code, Trial_Code_Button_Down, Trial_Code_Button_Up
0, 1, 025_Resid03_hard2, ResidualCost, 11116, 5963, 6292, 2016-11-23, 11:11:32:647, 320324, 0, 2, 0, 10:58:35:909, 10:58:54:584
0, 2, 025_Resid03_hard2, ResidualCost, 16507, 11116, 11372, 2016-11-23, 11:11:38:036, 250304, 0, 2, 0, 10:58:35:909, 10:58:54:584
0, 3, 025_Resid03_hard2, ResidualCost, 21809, 16507, 16815, 2016-11-23, 11:11:43:338, 303500, 0, 2, 0, 10:58:35:909, 10:58:54:584
0, 4, 025_Resid03_hard2, ResidualCost, 27213, 21809, 22224, 2016-11-23, 11:11:48:740, 408780, 0, 2, 0, 10:58:35:909, 10:58:54:584
0, 5, 025_Resid03_hard2, ResidualCost, 32831, 27213, 27625, 2016-11-23, 11:11:54:360, 404788, 0, 2, 0, 10:58:35:909, 10:58:54:584
0, 6, 025_Resid03_hard2, ResidualCost, 37516, 32831, 33077, 2016-11-23, 11:11:59:045, 239848, 0, 2, 0, 10:58:35:909, 10:58:54:584
0, 7, 025_Resid03_hard2, ResidualCost, 42919, 37517, 37946, 2016-11-23, 11:12:04:450, 424660, 0, 2, 0, 10:58:35:909, 10:58:54:584
0, 8, 025_Resid03_hard2, ResidualCost, 48561, 42920, 43294, 2016-11-23, 11:12:10:090, 368280, 0, 2, 0, 10:58:35:909, 10:58:54:584
0, 9, 025_Resid03_hard2, ResidualCost, 53995, 48561, 49176, 2016-11-23, 11:12:15:523, 608796, 0, 2, 0, 10:58:35:909, 10:58:54:584
0, 10, 025_Resid03_hard2, ResidualCost, 58433, 53995, 54220, 2016-11-23, 11:12:19:962, 218792, 0, 2, 0, 10:58:35:909, 10:58:54:584
0, 11, 025_Resid03_hard2, ResidualCost, 62619, 58434, 58765, 2016-11-23, 11:12:24:147, 325592, 0, 2, 0, 10:58:35:909, 10:58:54:584
0, 12, 025_Resid03_hard2, ResidualCost, 68265, 62619, 63169, 2016-11-23, 11:12:29:794, 544304, 0, 2, 0, 10:58:35:909, 10:58:54:584
0, 13, 025_Resid03_hard2, ResidualCost, 73099, 68266, 68556, 2016-11-23, 11:12:34:630, 284232, 0, 2, 0, 10:58:35:909, 10:58:54:584
0, 14, 025_Resid03_hard2, ResidualCost, 77463, 73099, 73388, 2016-11-23, 11:12:38:992, 282780, 0, 2, 0, 10:58:35:909, 10:58:54:584
0, 15, 025_Resid03_hard2, ResidualCost, 81529, 77464, 77772, 2016-11-23, 11:12:43:060, 302440, 0, 2, 0, 10:58:35:909, 10:58:54:584
0, 16, 025_Resid03_hard2, ResidualCost, 86650, 81530, 81812, 2016-11-23, 11:12:48:181, 276572, 0, 2, 0, 10:58:35:909, 10:58:54:584
0, 17, 025_Resid03_hard2, ResidualCost, 92263, 86650, 86971, 2016-11-23, 11:12:53:794, 314176, 0, 2, 0, 10:58:35:909, 10:58:54:584
0, 18, 025_Resid03_hard2, ResidualCost, 96440, 92264, 92525, 2016-11-23, 11:12:57:969, 255340, 0, 2, 0, 10:58:35:909, 10:58:54:584
0, 19, 025_Resid03_hard2, ResidualCost, 101120, 96440, 96780, 2016-11-23, 11:13:02:649, 332000, 0, 2, 0, 10:58:35:909, 10:58:54:584
0, 20, 025_Resid03_hard2, ResidualCost, 106041, 101120, 101371, 2016-11-23, 11:13:07:570, 245788, 0, 2, 0, 10:58:35:909, 10:58:54:584
0, 21, 025_Resid03_hard2, ResidualCost, 111085, 106041, 106360, 2016-11-23, 11:13:12:614, 312104, 0, 2, 0, 10:58:35:909, 10:58:54:584
0, 22, 025_Resid03_hard2, ResidualCost, 115656, 111086, 111385, 2016-11-23, 11:13:17:185, 293412, 0, 2, 0, 10:58:35:909, 10:58:54:584
0, 23, 025_Resid03_hard2, ResidualCost, 121577, 115656, 115959, 2016-11-23, 11:13:23:106, 297536, 0, 2, 0, 10:58:35:909, 10:58:54:584
0, 24, 025_Resid03_hard2, ResidualCost, 125613, 121577, 121834, 2016-11-23, 11:13:27:140, 249212, 0, 2, 0, 10:58:35:909, 10:58:54:584
0, 25, 025_Resid03_hard2, ResidualCost, 131401, 125613, 125946, 2016-11-23, 11:13:32:930, 316956, 0, 2, 0, 10:58:35:909, 10:58:54:584
0, 26, 025_Resid03_hard2, ResidualCost, 135635, 131401, 131667, 2016-11-23, 11:13:37:163, 260184, 0, 2, 0, 10:58:35:909, 10:58:54:584
0, 27, 025_Resid03_hard2, ResidualCost, 141533, 135635, 135969, 2016-11-23, 11:13:43:061, 327324, 0, 2, 0, 10:58:35:909, 10:58:54:584
