Frame, Trial_Number, Participant_Information, Configuration_Name, Elapsed_Milliseconds_at_Write, Light_On_Millis, Light_Off_Millis, Date, File_Write_Time, DRT_Reaction_Time, Stim_On(1)_Off(0), Light_Red(2)_Green(1), Trial_Code, Trial_Code_Button_Down, Trial_Code_Button_Up
0, 1, 042_Resid03_easy1, ResidualCost, 9083, 4112, 5113, 2017-01-23, 15:22:07:201, 99999999, 0, 2, B, 15:22:00:232, 10:25:50:918
0, 2, 042_Resid03_easy1, ResidualCost, 14739, 9083, 9676, 2017-01-23, 15:22:12:858, 586028, 0, 2, B, 15:22:00:232, 10:25:50:918
0, 3, 042_Resid03_easy1, ResidualCost, 19910, 14739, 15134, 2017-01-23, 15:22:18:030, 390176, 0, 2, 0, 15:22:00:232, 15:22:17:577
0, 4, 042_Resid03_easy1, ResidualCost, 24003, 19910, 20327, 2017-01-23, 15:22:22:124, 412000, 0, 2, 0, 15:22:00:232, 15:22:17:577
0, 5, 042_Resid03_easy1, ResidualCost, 29443, 24003, 24551, 2017-01-23, 15:22:27:562, 543304, 0, 2, 0, 15:22:00:232, 15:22:17:577
0, 6, 042_Resid03_easy1, ResidualCost, 34629, 29443, 29728, 2017-01-23, 15:22:32:749, 279864, 0, 2, 0, 15:22:00:232, 15:22:17:577
0, 7, 042_Resid03_easy1, ResidualCost, 40113, 34629, 34946, 2017-01-23, 15:22:38:234, 312056, 0, 2, 0, 15:22:00:232, 15:22:17:577
0, 8, 042_Resid03_easy1, ResidualCost, 44960, 40114, 40416, 2017-01-23, 15:22:43:078, 295996, 0, 2, 0, 15:22:00:232, 15:22:17:577
0, 9, 042_Resid03_easy1, ResidualCost, 49473, 44960, 45571, 2017-01-23, 15:22:47:594, 595656, 0, 2, 0, 15:22:00:232, 15:22:17:577
0, 10, 042_Resid03_easy1, ResidualCost, 54163, 49473, 49904, 2017-01-23, 15:22:52:282, 425940, 0, 2, 0, 15:22:00:232, 15:22:17:577
0, 11, 042_Resid03_easy1, ResidualCost, 58396, 54164, 54608, 2017-01-23, 15:22:56:516, 440132, 0, 2, 0, 15:22:00:232, 15:22:17:577
0, 12, 042_Resid03_easy1, ResidualCost, 63177, 58396, 58781, 2017-01-23, 15:23:01:298, 380660, 0, 2, 0, 15:22:00:232, 15:22:17:577
0, 13, 042_Resid03_easy1, ResidualCost, 67890, 63177, 63572, 2017-01-23, 15:23:06:001, 390092, 0, 2, 0, 15:22:00:232, 15:22:17:577
0, 14, 042_Resid03_easy1, ResidualCost, 73804, 67891, 68196, 2017-01-23, 15:23:11:924, 300748, 0, 2, 0, 15:22:00:232, 15:22:17:577
0, 15, 042_Resid03_easy1, ResidualCost, 79680, 73804, 74175, 2017-01-23, 15:23:17:799, 366792, 0, 2, 0, 15:22:00:232, 15:22:17:577
0, 16, 042_Resid03_easy1, ResidualCost, 84866, 79680, 80109, 2017-01-23, 15:23:22:987, 424640, 0, 2, 0, 15:22:00:232, 15:22:17:577
0, 17, 042_Resid03_easy1, ResidualCost, 89492, 84866, 85180, 2017-01-23, 15:23:27:612, 309604, 0, 2, 0, 15:22:00:232, 15:22:17:577
0, 18, 042_Resid03_easy1, ResidualCost, 93539, 89493, 89945, 2017-01-23, 15:23:31:659, 447772, 0, 2, 0, 15:22:00:232, 15:22:17:577
0, 19, 042_Resid03_easy1, ResidualCost, 98977, 93539, 93934, 2017-01-23, 15:23:37:097, 389964, 0, 2, 0, 15:22:00:232, 15:22:17:577
0, 20, 042_Resid03_easy1, ResidualCost, 104463, 98977, 99245, 2017-01-23, 15:23:42:582, 260980, 0, 2, 0, 15:22:00:232, 15:22:17:577
0, 21, 042_Resid03_easy1, ResidualCost, 110118, 104463, 104754, 2017-01-23, 15:23:48:238, 286576, 0, 2, 0, 15:22:00:232, 15:22:17:577
0, 22, 042_Resid03_easy1, ResidualCost, 114696, 110118, 110402, 2017-01-23, 15:23:52:817, 279696, 0, 2, 0, 15:22:00:232, 15:22:17:577
0, 23, 042_Resid03_easy1, ResidualCost, 118931, 114697, 115180, 2017-01-23, 15:23:57:051, 477388, 0, 2, 0, 15:22:00:232, 15:22:17:577
0, 24, 042_Resid03_easy1, ResidualCost, 123712, 118931, 119286, 2017-01-23, 15:24:01:833, 351308, 0, 2, 0, 15:22:00:232, 15:22:17:577
0, 25, 042_Resid03_easy1, ResidualCost, 128884, 123712, 123995, 2017-01-23, 15:24:07:005, 277784, 0, 2, 0, 15:22:00:232, 15:22:17:577
0, 26, 042_Resid03_easy1, ResidualCost, 134448, 128885, 129197, 2017-01-23, 15:24:12:568, 308528, 0, 2, 0, 15:22:00:232, 15:22:17:577
0, 27, 042_Resid03_easy1, ResidualCost, 138510, 134449, 134710, 2017-01-23, 15:24:16:631, 255912, 0, 2, 0, 15:22:00:232, 15:22:17:577
0, 28, 042_Resid03_easy1, ResidualCost, 144385, 138510, 138933, 2017-01-23, 15:24:22:506, 418964, 0, 2, 0, 15:22:00:232, 15:22:17:577
0, 29, 042_Resid03_easy1, ResidualCost, 149793, 144386, 144780, 2017-01-23, 15:24:27:912, 390544, 0, 2, 0, 15:22:00:232, 15:22:17:577
0, 30, 042_Resid03_easy1, ResidualCost, 155528, 149793, 150144, 2017-01-23, 15:24:33:647, 345236, 0, 2, 0, 15:22:00:232, 15:22:17:577
0, 31, 042_Resid03_easy1, ResidualCost, 159653, 155528, 155886, 2017-01-23, 15:24:37:772, 353688, 0, 2, 0, 15:22:00:232, 15:22:17:577
0, 32, 042_Resid03_easy1, ResidualCost, 164824, 159653, 160190, 2017-01-23, 15:24:42:945, 532436, 0, 2, 0, 15:22:00:232, 15:22:17:577
0, 33, 042_Resid03_easy1, ResidualCost, 169980, 164824, 165279, 2017-01-23, 15:24:48:101, 449592, 0, 2, 0, 15:22:00:232, 15:22:17:577
0, 34, 042_Resid03_easy1, ResidualCost, 175124, 169981, 170506, 2017-01-23, 15:24:53:242, 521036, 0, 2, B, 15:24:50:992, 15:22:17:577
0, 35, 042_Resid03_easy1, ResidualCost, 179341, 175124, 175575, 2017-01-23, 15:24:57:461, 446012, 0, 2, B, 15:24:50:992, 15:22:17:577
0, 36, 042_Resid03_easy1, ResidualCost, 184825, 179341, 179783, 2017-01-23, 15:25:02:946, 437156, 0, 2, 0, 15:24:50:992, 15:25:01:133
0, 37, 042_Resid03_easy1, ResidualCost, 189138, 184825, 185841, 2017-01-23, 15:25:07:259, 99999999, 0, 2, 1, 15:25:04:399, 15:25:01:133
0, 38, 042_Resid03_easy1, ResidualCost, 193529, 189139, 190157, 2017-01-23, 15:25:11:649, 99999999, 0, 2, 1, 15:25:04:399, 15:25:01:133
0, 39, 042_Resid03_easy1, ResidualCost, 199203, 193530, 193654, 2017-01-23, 15:25:17:321, 120072, 0, 2, 1, 15:25:04:399, 15:25:01:133
0, 40, 042_Resid03_easy1, ResidualCost, 204452, 199203, 199575, 2017-01-23, 15:25:22:572, 365532, 0, 2, 1, 15:25:04:399, 15:25:01:133
0, 41, 042_Resid03_easy1, ResidualCost, 210373, 204453, 208121, 2017-01-23, 15:25:28:494, 3662876, 0, 2, 0, 15:25:04:399, 15:25:28:291
0, 42, 042_Resid03_easy1, ResidualCost, 214546, 210374, 211427, 2017-01-23, 15:25:32:666, 1049468, 0, 2, 0, 15:25:04:399, 15:25:28:291
