Frame, Trial_Number, Participant_Information, Configuration_Name, Elapsed_Milliseconds_at_Write, Light_On_Millis, Light_Off_Millis, Date, File_Write_Time, DRT_Reaction_Time, Stim_On(1)_Off(0), Light_Red(2)_Green(1), Trial_Code, Trial_Code_Button_Down, Trial_Code_Button_Up
0, 1, 043_Resid03_hard1, ResidualCost, 9161, 4518, 5227, 2017-01-25, 11:45:35:060, 702320, 0, 2, B, 11:45:34:356, 11:26:10:913
0, 2, 043_Resid03_hard1, ResidualCost, 14741, 9161, 9459, 2017-01-25, 11:45:40:638, 292312, 0, 2, B, 11:45:34:356, 11:26:10:913
0, 3, 043_Resid03_hard1, ResidualCost, 19503, 14741, 15032, 2017-01-25, 11:45:45:404, 286296, 0, 2, 0, 11:45:34:356, 11:45:41:451
0, 4, 043_Resid03_hard1, ResidualCost, 23739, 19504, 19814, 2017-01-25, 11:45:49:639, 306384, 0, 2, 0, 11:45:34:356, 11:45:41:451
0, 5, 043_Resid03_hard1, ResidualCost, 29100, 23739, 24010, 2017-01-25, 11:45:54:998, 264528, 0, 2, 0, 11:45:34:356, 11:45:41:451
0, 6, 043_Resid03_hard1, ResidualCost, 33818, 29100, 29374, 2017-01-25, 11:45:59:717, 267136, 0, 2, 0, 11:45:34:356, 11:45:41:451
0, 7, 043_Resid03_hard1, ResidualCost, 39317, 33818, 34073, 2017-01-25, 11:46:05:218, 249788, 0, 2, 0, 11:45:34:356, 11:45:41:451
0, 8, 043_Resid03_hard1, ResidualCost, 44914, 39317, 39559, 2017-01-25, 11:46:10:812, 237452, 0, 2, 0, 11:45:34:356, 11:45:41:451
0, 9, 043_Resid03_hard1, ResidualCost, 49038, 44914, 45226, 2017-01-25, 11:46:14:937, 306960, 0, 2, 0, 11:45:34:356, 11:45:41:451
0, 10, 043_Resid03_hard1, ResidualCost, 53897, 49038, 49414, 2017-01-25, 11:46:19:797, 370392, 0, 2, 0, 11:45:34:356, 11:45:41:451
0, 11, 043_Resid03_hard1, ResidualCost, 59803, 53898, 54144, 2017-01-25, 11:46:25:703, 242476, 0, 2, 0, 11:45:34:356, 11:45:41:451
0, 12, 043_Resid03_hard1, ResidualCost, 64960, 59803, 60169, 2017-01-25, 11:46:30:860, 361520, 0, 2, 0, 11:45:34:356, 11:45:41:451
0, 13, 043_Resid03_hard1, ResidualCost, 70178, 64960, 65261, 2017-01-25, 11:46:36:079, 294836, 0, 2, 0, 11:45:34:356, 11:45:41:451
0, 14, 043_Resid03_hard1, ResidualCost, 75584, 70178, 70449, 2017-01-25, 11:46:41:485, 264948, 0, 2, 0, 11:45:34:356, 11:45:41:451
0, 15, 043_Resid03_hard1, ResidualCost, 81148, 75584, 76088, 2017-01-25, 11:46:47:048, 500488, 0, 2, 0, 11:45:34:356, 11:45:41:451
0, 16, 043_Resid03_hard1, ResidualCost, 85680, 81148, 81661, 2017-01-25, 11:46:51:580, 507184, 0, 2, 0, 11:45:34:356, 11:45:41:451
0, 17, 043_Resid03_hard1, ResidualCost, 90354, 85680, 85953, 2017-01-25, 11:46:56:252, 267952, 0, 2, 0, 11:45:34:356, 11:45:41:451
0, 18, 043_Resid03_hard1, ResidualCost, 94789, 90354, 90651, 2017-01-25, 11:47:00:690, 292904, 0, 2, 0, 11:45:34:356, 11:45:41:451
0, 19, 043_Resid03_hard1, ResidualCost, 100586, 94789, 95076, 2017-01-25, 11:47:06:487, 280752, 0, 2, 0, 11:45:34:356, 11:45:41:451
0, 20, 043_Resid03_hard1, ResidualCost, 106479, 100587, 100809, 2017-01-25, 11:47:12:378, 218736, 0, 2, 0, 11:45:34:356, 11:45:41:451
0, 21, 043_Resid03_hard1, ResidualCost, 111743, 106479, 106736, 2017-01-25, 11:47:17:644, 251676, 0, 2, 0, 11:45:34:356, 11:45:41:451
0, 22, 043_Resid03_hard1, ResidualCost, 117463, 111744, 112059, 2017-01-25, 11:47:23:363, 311260, 0, 2, 0, 11:45:34:356, 11:45:41:451
0, 23, 043_Resid03_hard1, ResidualCost, 123402, 117464, 117905, 2017-01-25, 11:47:29:301, 435912, 0, 2, 0, 11:45:34:356, 11:45:41:451
0, 24, 043_Resid03_hard1, ResidualCost, 127667, 123402, 123862, 2017-01-25, 11:47:33:567, 455004, 0, 2, 0, 11:45:34:356, 11:45:41:451
0, 25, 043_Resid03_hard1, ResidualCost, 132744, 127668, 127994, 2017-01-25, 11:47:38:645, 322112, 0, 2, 0, 11:45:34:356, 11:45:41:451
0, 26, 043_Resid03_hard1, ResidualCost, 138495, 132745, 133071, 2017-01-25, 11:47:44:396, 319848, 0, 2, 0, 11:45:34:356, 11:45:41:451
0, 27, 043_Resid03_hard1, ResidualCost, 143276, 138495, 138767, 2017-01-25, 11:47:49:177, 265908, 0, 2, 0, 11:45:34:356, 11:45:41:451
0, 28, 043_Resid03_hard1, ResidualCost, 147886, 143277, 143603, 2017-01-25, 11:47:53:787, 321912, 0, 2, 0, 11:45:34:356, 11:45:41:451
0, 29, 043_Resid03_hard1, ResidualCost, 153808, 147886, 148180, 2017-01-25, 11:47:59:709, 287264, 0, 2, 0, 11:45:34:356, 11:45:41:451
0, 30, 043_Resid03_hard1, ResidualCost, 158544, 153808, 154080, 2017-01-25, 11:48:04:444, 266372, 0, 2, 0, 11:45:34:356, 11:45:41:451
0, 31, 043_Resid03_hard1, ResidualCost, 163043, 158544, 158820, 2017-01-25, 11:48:08:944, 269348, 0, 2, 0, 11:45:34:356, 11:45:41:451
0, 32, 043_Resid03_hard1, ResidualCost, 167716, 163043, 163347, 2017-01-25, 11:48:13:616, 299636, 0, 2, 0, 11:45:34:356, 11:45:41:451
0, 33, 043_Resid03_hard1, ResidualCost, 173403, 167716, 168030, 2017-01-25, 11:48:19:304, 310244, 0, 2, 0, 11:45:34:356, 11:45:41:451
0, 34, 043_Resid03_hard1, ResidualCost, 178576, 173403, 173631, 2017-01-25, 11:48:24:476, 223568, 0, 2, 0, 11:45:34:356, 11:45:41:451
