Frame, Trial_Number, Participant_Information, Configuration_Name, Elapsed_Milliseconds_at_Write, Light_On_Millis, Light_Off_Millis, Date, File_Write_Time, DRT_Reaction_Time, Stim_On(1)_Off(0), Light_Red(2)_Green(1), Trial_Code, Trial_Code_Button_Down, Trial_Code_Button_Up
0, 1, 008_Resid03_easy2, ResidualCost, 8855, 4775, 5066, 2016-11-01, 13:15:36:957, 285316, 0, 2, B, 13:15:32:957, 13:08:06:461
0, 2, 008_Resid03_easy2, ResidualCost, 14247, 8855, 9136, 2016-11-01, 13:15:42:349, 274328, 0, 2, B, 13:15:32:957, 13:08:06:461
0, 3, 008_Resid03_easy2, ResidualCost, 19838, 14247, 14375, 2016-11-01, 13:15:47:943, 123852, 0, 2, 0, 13:15:32:957, 13:15:43:114
0, 4, 008_Resid03_easy2, ResidualCost, 25495, 19839, 20018, 2016-11-01, 13:15:53:599, 174576, 0, 2, 0, 13:15:32:957, 13:15:43:114
0, 5, 008_Resid03_easy2, ResidualCost, 30292, 25496, 25676, 2016-11-01, 13:15:58:396, 176216, 0, 2, 0, 13:15:32:957, 13:15:43:114
0, 6, 008_Resid03_easy2, ResidualCost, 34824, 30293, 30512, 2016-11-01, 13:16:02:928, 214672, 0, 2, 0, 13:15:32:957, 13:15:43:114
0, 7, 008_Resid03_easy2, ResidualCost, 39199, 34824, 34987, 2016-11-01, 13:16:07:303, 158160, 0, 2, 0, 13:15:32:957, 13:15:43:114
0, 8, 008_Resid03_easy2, ResidualCost, 44497, 39199, 39393, 2016-11-01, 13:16:12:600, 189752, 0, 2, 0, 13:15:32:957, 13:15:43:114
0, 9, 008_Resid03_easy2, ResidualCost, 49481, 44497, 44704, 2016-11-01, 13:16:17:585, 202572, 0, 2, 0, 13:15:32:957, 13:15:43:114
0, 10, 008_Resid03_easy2, ResidualCost, 55186, 49481, 49726, 2016-11-01, 13:16:23:289, 240348, 0, 2, 0, 13:15:32:957, 13:15:43:114
0, 11, 008_Resid03_easy2, ResidualCost, 61044, 55186, 55380, 2016-11-01, 13:16:29:148, 189024, 0, 2, 0, 13:15:32:957, 13:15:43:114
0, 12, 008_Resid03_easy2, ResidualCost, 65311, 61044, 61231, 2016-11-01, 13:16:33:414, 181964, 0, 2, 0, 13:15:32:957, 13:15:43:114
0, 13, 008_Resid03_easy2, ResidualCost, 70062, 65311, 65652, 2016-11-01, 13:16:38:164, 336436, 0, 2, 0, 13:15:32:957, 13:15:43:114
0, 14, 008_Resid03_easy2, ResidualCost, 75482, 70062, 70383, 2016-11-01, 13:16:43:587, 316144, 0, 2, 0, 13:15:32:957, 13:15:43:114
0, 15, 008_Resid03_easy2, ResidualCost, 79969, 75483, 75651, 2016-11-01, 13:16:48:071, 164064, 0, 2, 0, 13:15:32:957, 13:15:43:114
0, 16, 008_Resid03_easy2, ResidualCost, 85829, 79969, 80197, 2016-11-01, 13:16:53:931, 223348, 0, 2, 0, 13:15:32:957, 13:15:43:114
0, 17, 008_Resid03_easy2, ResidualCost, 90922, 85829, 85981, 2016-11-01, 13:16:59:025, 147384, 0, 2, 0, 13:15:32:957, 13:15:43:114
0, 18, 008_Resid03_easy2, ResidualCost, 96500, 90922, 91125, 2016-11-01, 13:17:04:603, 198208, 0, 2, 0, 13:15:32:957, 13:15:43:114
0, 19, 008_Resid03_easy2, ResidualCost, 100689, 96500, 96662, 2016-11-01, 13:17:08:791, 155900, 0, 2, 0, 13:15:32:957, 13:15:43:114
0, 20, 008_Resid03_easy2, ResidualCost, 105328, 100689, 100895, 2016-11-01, 13:17:13:432, 201616, 0, 2, 0, 13:15:32:957, 13:15:43:114
0, 21, 008_Resid03_easy2, ResidualCost, 110266, 105328, 105541, 2016-11-01, 13:17:18:370, 207924, 0, 2, 0, 13:15:32:957, 13:15:43:114
0, 22, 008_Resid03_easy2, ResidualCost, 115844, 110266, 110478, 2016-11-01, 13:17:23:948, 207716, 0, 2, 0, 13:15:32:957, 13:15:43:114
0, 23, 008_Resid03_easy2, ResidualCost, 120736, 115844, 116030, 2016-11-01, 13:17:28:839, 180908, 0, 2, 0, 13:15:32:957, 13:15:43:114
0, 24, 008_Resid03_easy2, ResidualCost, 126596, 120736, 120923, 2016-11-01, 13:17:34:699, 182880, 0, 2, 0, 13:15:32:957, 13:15:43:114
0, 25, 008_Resid03_easy2, ResidualCost, 132112, 126596, 126786, 2016-11-01, 13:17:40:215, 184952, 0, 2, 0, 13:15:32:957, 13:15:43:114
0, 26, 008_Resid03_easy2, ResidualCost, 137879, 132112, 132255, 2016-11-01, 13:17:45:981, 137900, 0, 2, 0, 13:15:32:957, 13:15:43:114
0, 27, 008_Resid03_easy2, ResidualCost, 142629, 137879, 138057, 2016-11-01, 13:17:50:731, 172900, 0, 2, 0, 13:15:32:957, 13:15:43:114
0, 28, 008_Resid03_easy2, ResidualCost, 147549, 142629, 142940, 2016-11-01, 13:17:55:653, 305880, 0, 2, 0, 13:15:32:957, 13:15:43:114
0, 29, 008_Resid03_easy2, ResidualCost, 152035, 147550, 147761, 2016-11-01, 13:18:00:138, 204936, 0, 2, 0, 13:15:32:957, 13:15:43:114
0, 30, 008_Resid03_easy2, ResidualCost, 157958, 152035, 152256, 2016-11-01, 13:18:06:060, 216032, 0, 2, 0, 13:15:32:957, 13:15:43:114
0, 31, 008_Resid03_easy2, ResidualCost, 163863, 157958, 158132, 2016-11-01, 13:18:11:967, 169700, 0, 2, 0, 13:15:32:957, 13:15:43:114
0, 32, 008_Resid03_easy2, ResidualCost, 168567, 163863, 164060, 2016-11-01, 13:18:16:670, 192252, 0, 2, 0, 13:15:32:957, 13:15:43:114
0, 33, 008_Resid03_easy2, ResidualCost, 174460, 168567, 168731, 2016-11-01, 13:18:22:561, 158852, 0, 2, B, 13:18:18:358, 13:15:43:114
0, 34, 008_Resid03_easy2, ResidualCost, 179427, 174461, 174656, 2016-11-01, 13:18:27:530, 191244, 0, 2, B, 13:18:18:358, 13:15:43:114
0, 35, 008_Resid03_easy2, ResidualCost, 184598, 179427, 179719, 2016-11-01, 13:18:32:703, 287116, 0, 2, 0, 13:18:18:358, 13:18:30:874
0, 36, 008_Resid03_easy2, ResidualCost, 189958, 184599, 184821, 2016-11-01, 13:18:38:062, 217924, 0, 2, 1, 13:18:32:875, 13:18:30:874
0, 37, 008_Resid03_easy2, ResidualCost, 194224, 189959, 190248, 2016-11-01, 13:18:42:328, 285460, 0, 2, 1, 13:18:32:875, 13:18:30:874
0, 38, 008_Resid03_easy2, ResidualCost, 198492, 194225, 194529, 2016-11-01, 13:18:46:594, 298660, 0, 2, 1, 13:18:32:875, 13:18:30:874
0, 39, 008_Resid03_easy2, ResidualCost, 203897, 198492, 198780, 2016-11-01, 13:18:52:000, 283068, 0, 2, 1, 13:18:32:875, 13:18:30:874
0, 40, 008_Resid03_easy2, ResidualCost, 208218, 203897, 204130, 2016-11-01, 13:18:56:313, 228440, 0, 2, 1, 13:18:32:875, 13:18:30:874
0, 41, 008_Resid03_easy2, ResidualCost, 212772, 208218, 208516, 2016-11-01, 13:19:00:876, 293756, 0, 2, 0, 13:18:32:875, 13:18:56:313
0, 42, 008_Resid03_easy2, ResidualCost, 218132, 212772, 213059, 2016-11-01, 13:19:06:236, 281880, 0, 2, 0, 13:18:32:875, 13:18:56:313
0, 43, 008_Resid03_easy2, ResidualCost, 224023, 218133, 218310, 2016-11-01, 13:19:12:127, 173520, 0, 2, 0, 13:18:32:875, 13:18:56:313
0, 44, 008_Resid03_easy2, ResidualCost, 228664, 224023, 224189, 2016-11-01, 13:19:16:768, 160148, 0, 2, 0, 13:18:32:875, 13:18:56:313
0, 45, 008_Resid03_easy2, ResidualCost, 234555, 228664, 228855, 2016-11-01, 13:19:22:659, 185932, 0, 2, 0, 13:18:32:875, 13:18:56:313
0, 46, 008_Resid03_easy2, ResidualCost, 240117, 234555, 234738, 2016-11-01, 13:19:28:222, 172876, 0, 2, 0, 13:18:32:875, 13:18:56:313
0, 47, 008_Resid03_easy2, ResidualCost, 244588, 240118, 240310, 2016-11-01, 13:19:32:691, 187932, 0, 2, 0, 13:18:32:875, 13:18:56:313
0, 48, 008_Resid03_easy2, ResidualCost, 250353, 244588, 244806, 2016-11-01, 13:19:38:456, 212396, 0, 2, 0, 13:18:32:875, 13:18:56:313
0, 49, 008_Resid03_easy2, ResidualCost, 255167, 250353, 250572, 2016-11-01, 13:19:43:269, 213584, 0, 2, 3, 13:19:41:691, 13:18:56:313
0, 50, 008_Resid03_easy2, ResidualCost, 259619, 255167, 255486, 2016-11-01, 13:19:47:723, 314408, 0, 2, 3, 13:19:41:691, 13:18:56:313
0, 51, 008_Resid03_easy2, ResidualCost, 264932, 259619, 259892, 2016-11-01, 13:19:53:036, 266760, 0, 2, 3, 13:19:41:691, 13:18:56:313
0, 52, 008_Resid03_easy2, ResidualCost, 269372, 264933, 265176, 2016-11-01, 13:19:57:473, 237568, 0, 2, 3, 13:19:41:691, 13:18:56:313
0, 53, 008_Resid03_easy2, ResidualCost, 274654, 269372, 269638, 2016-11-01, 13:20:02:755, 261380, 0, 2, 3, 13:19:41:691, 13:18:56:313
0, 54, 008_Resid03_easy2, ResidualCost, 279026, 274654, 274934, 2016-11-01, 13:20:07:130, 274664, 0, 2, 0, 13:19:41:691, 13:20:04:896
