Frame, Trial_Number, Participant_Information, Configuration_Name, Elapsed_Milliseconds_at_Write, Light_On_Millis, Light_Off_Millis, Date, File_Write_Time, DRT_Reaction_Time, Stim_On(1)_Off(0), Light_Red(2)_Green(1), Trial_Code, Trial_Code_Button_Down, Trial_Code_Button_Up
0, 1, 048_Resid03_easy2, ResidualCost, 10762, 5592, 6239, 2017-01-31, 08:29:09:544, 640176, 0, 2, B, 08:29:01:075, 
0, 2, 048_Resid03_easy2, ResidualCost, 15434, 10762, 11192, 2017-01-31, 08:29:14:216, 425412, 0, 2, 0, 08:29:01:075, 08:29:10:497
0, 3, 048_Resid03_easy2, ResidualCost, 20605, 15434, 15831, 2017-01-31, 08:29:19:388, 390676, 0, 2, 0, 08:29:01:075, 08:29:10:497
0, 4, 048_Resid03_easy2, ResidualCost, 24840, 20605, 21025, 2017-01-31, 08:29:23:623, 413372, 0, 2, 0, 08:29:01:075, 08:29:10:497
0, 5, 048_Resid03_easy2, ResidualCost, 29138, 24840, 25261, 2017-01-31, 08:29:27:920, 416076, 0, 2, 0, 08:29:01:075, 08:29:10:497
0, 6, 048_Resid03_easy2, ResidualCost, 34653, 29138, 29485, 2017-01-31, 08:29:33:436, 341560, 0, 2, 0, 08:29:01:075, 08:29:10:497
0, 7, 048_Resid03_easy2, ResidualCost, 39107, 34653, 35034, 2017-01-31, 08:29:37:890, 375368, 0, 2, 0, 08:29:01:075, 08:29:10:497
0, 8, 048_Resid03_easy2, ResidualCost, 43872, 39107, 39492, 2017-01-31, 08:29:42:656, 371712, 0, 2, 0, 08:29:01:075, 08:29:10:497
0, 9, 048_Resid03_easy2, ResidualCost, 48326, 43872, 44270, 2017-01-31, 08:29:47:109, 393412, 0, 2, 0, 08:29:01:075, 08:29:10:497
0, 10, 048_Resid03_easy2, ResidualCost, 53186, 48326, 48699, 2017-01-31, 08:29:51:969, 368176, 0, 2, 0, 08:29:01:075, 08:29:10:497
