Frame, Trial_Number, Participant_Information, Configuration_Name, Elapsed_Milliseconds_at_Write, Light_On_Millis, Light_Off_Millis, Date, File_Write_Time, DRT_Reaction_Time, Stim_On(1)_Off(0), Light_Red(2)_Green(1), Trial_Code, Trial_Code_Button_Down, Trial_Code_Button_Up
0, 1, 033_Resid03_hard2, ResidualCost, 10541, 4763, 5841, 2016-12-02, 14:01:17:707, 1069228, 0, 2, 0, 14:01:08:144, 14:01:15:503
0, 2, 033_Resid03_hard2, ResidualCost, 15744, 10541, 10915, 2016-12-02, 14:01:22:910, 367312, 0, 2, 0, 14:01:08:144, 14:01:15:503
0, 3, 033_Resid03_hard2, ResidualCost, 21324, 15744, 16309, 2016-12-02, 14:01:28:488, 558160, 0, 2, 0, 14:01:08:144, 14:01:15:503
0, 4, 033_Resid03_hard2, ResidualCost, 25667, 21324, 22267, 2016-12-02, 14:01:32:832, 937276, 0, 2, 0, 14:01:08:144, 14:01:15:503
0, 5, 033_Resid03_hard2, ResidualCost, 30494, 25667, 26214, 2016-12-02, 14:01:37:660, 530976, 0, 2, 0, 14:01:08:144, 14:01:15:503
0, 6, 033_Resid03_hard2, ResidualCost, 36433, 30495, 30849, 2016-12-02, 14:01:43:597, 348872, 0, 2, 0, 14:01:08:144, 14:01:15:503
0, 7, 033_Resid03_hard2, ResidualCost, 40605, 36434, 36754, 2016-12-02, 14:01:47:769, 315068, 0, 2, 0, 14:01:08:144, 14:01:15:503
0, 8, 033_Resid03_hard2, ResidualCost, 44683, 40605, 41048, 2016-12-02, 14:01:51:847, 436916, 0, 2, 0, 14:01:08:144, 14:01:15:503
0, 9, 033_Resid03_hard2, ResidualCost, 48699, 44684, 45204, 2016-12-02, 14:01:55:863, 515548, 0, 2, 0, 14:01:08:144, 14:01:15:503
0, 10, 033_Resid03_hard2, ResidualCost, 53433, 48699, 49152, 2016-12-02, 14:02:00:597, 445888, 0, 2, 0, 14:01:08:144, 14:01:15:503
0, 11, 033_Resid03_hard2, ResidualCost, 57433, 53433, 53852, 2016-12-02, 14:02:04:597, 413156, 0, 2, 0, 14:01:08:144, 14:01:15:503
0, 12, 033_Resid03_hard2, ResidualCost, 63090, 57434, 57939, 2016-12-02, 14:02:10:253, 500444, 0, 2, 0, 14:01:08:144, 14:01:15:503
0, 13, 033_Resid03_hard2, ResidualCost, 68730, 63090, 63677, 2016-12-02, 14:02:15:894, 580548, 0, 2, 0, 14:01:08:144, 14:01:15:503
0, 14, 033_Resid03_hard2, ResidualCost, 73868, 68730, 69204, 2016-12-02, 14:02:21:035, 467368, 0, 2, 0, 14:01:08:144, 14:01:15:503
0, 15, 033_Resid03_hard2, ResidualCost, 77900, 73869, 74335, 2016-12-02, 14:02:25:066, 462528, 0, 2, 0, 14:01:08:144, 14:01:15:503
0, 16, 033_Resid03_hard2, ResidualCost, 83541, 77901, 78361, 2016-12-02, 14:02:30:706, 454424, 0, 2, 0, 14:01:08:144, 14:01:15:503
0, 17, 033_Resid03_hard2, ResidualCost, 89494, 83541, 84010, 2016-12-02, 14:02:36:660, 462756, 0, 2, 0, 14:01:08:144, 14:01:15:503
0, 18, 033_Resid03_hard2, ResidualCost, 95340, 89495, 89956, 2016-12-02, 14:02:42:503, 455156, 0, 2, 0, 14:01:08:144, 14:01:15:503
0, 19, 033_Resid03_hard2, ResidualCost, 99510, 95340, 95809, 2016-12-02, 14:02:46:675, 464140, 0, 2, 0, 14:01:08:144, 14:01:15:503
0, 20, 033_Resid03_hard2, ResidualCost, 105323, 99510, 99932, 2016-12-02, 14:02:52:487, 414696, 0, 2, 0, 14:01:08:144, 14:01:15:503
0, 21, 033_Resid03_hard2, ResidualCost, 111291, 105324, 105720, 2016-12-02, 14:02:58:456, 390944, 0, 2, 0, 14:01:08:144, 14:01:15:503
0, 22, 033_Resid03_hard2, ResidualCost, 115494, 111291, 111640, 2016-12-02, 14:03:02:660, 343436, 0, 2, 0, 14:01:08:144, 14:01:15:503
0, 23, 033_Resid03_hard2, ResidualCost, 119699, 115495, 115846, 2016-12-02, 14:03:06:863, 344596, 0, 2, 0, 14:01:08:144, 14:01:15:503
0, 24, 033_Resid03_hard2, ResidualCost, 124650, 119699, 119952, 2016-12-02, 14:03:11:816, 246520, 0, 2, 0, 14:01:08:144, 14:01:15:503
0, 25, 033_Resid03_hard2, ResidualCost, 130385, 124650, 124939, 2016-12-02, 14:03:17:550, 283924, 0, 2, 0, 14:01:08:144, 14:01:15:503
0, 26, 033_Resid03_hard2, ResidualCost, 136166, 130385, 130711, 2016-12-02, 14:03:23:331, 319864, 0, 2, 0, 14:01:08:144, 14:01:15:503
0, 27, 033_Resid03_hard2, ResidualCost, 140449, 136166, 136489, 2016-12-02, 14:03:27:613, 317512, 0, 2, 0, 14:01:08:144, 14:01:15:503
0, 28, 033_Resid03_hard2, ResidualCost, 145197, 140449, 140850, 2016-12-02, 14:03:32:362, 395420, 0, 2, 0, 14:01:08:144, 14:01:15:503
0, 29, 033_Resid03_hard2, ResidualCost, 150244, 145197, 146075, 2016-12-02, 14:03:37:409, 872884, 0, 2, 0, 14:01:08:144, 14:01:15:503
0, 30, 033_Resid03_hard2, ResidualCost, 155839, 150245, 150672, 2016-12-02, 14:03:43:003, 422356, 0, 2, 0, 14:01:08:144, 14:01:15:503
