Frame, Trial_Number, Participant_Information, Configuration_Name, Elapsed_Milliseconds_at_Write, Light_On_Millis, Light_Off_Millis, Date, File_Write_Time, DRT_Reaction_Time, Stim_On(1)_Off(0), Light_Red(2)_Green(1), Trial_Code, Trial_Code_Button_Down, Trial_Code_Button_Up
0, 1, 007_Resid03_easy1, ResidualCost, 11065, 5486, 5876, 2016-10-31, 09:21:22:136, 383784, 0, 2, B, 09:21:15:667, 
0, 2, 007_Resid03_easy1, ResidualCost, 16627, 11065, 11381, 2016-10-31, 09:21:27:699, 310452, 0, 2, 0, 09:21:15:667, 09:21:23:152
0, 3, 007_Resid03_easy1, ResidualCost, 21001, 16627, 17019, 2016-10-31, 09:21:32:074, 387260, 0, 2, 0, 09:21:15:667, 09:21:23:152
0, 4, 007_Resid03_easy1, ResidualCost, 25939, 21001, 21377, 2016-10-31, 09:21:37:012, 371584, 0, 2, 0, 09:21:15:667, 09:21:23:152
0, 5, 007_Resid03_easy1, ResidualCost, 31127, 25939, 26284, 2016-10-31, 09:21:42:200, 341464, 0, 2, 0, 09:21:15:667, 09:21:23:152
0, 6, 007_Resid03_easy1, ResidualCost, 37080, 31127, 31404, 2016-10-31, 09:21:48:153, 273324, 0, 2, 0, 09:21:15:667, 09:21:23:152
0, 7, 007_Resid03_easy1, ResidualCost, 42471, 37080, 37441, 2016-10-31, 09:21:53:544, 354948, 0, 2, 0, 09:21:15:667, 09:21:23:152
0, 8, 007_Resid03_easy1, ResidualCost, 46815, 42471, 42790, 2016-10-31, 09:21:57:888, 312704, 0, 2, 0, 09:21:15:667, 09:21:23:152
0, 9, 007_Resid03_easy1, ResidualCost, 52803, 46815, 47196, 2016-10-31, 09:22:03:873, 375748, 0, 2, 0, 09:21:15:667, 09:21:23:152
0, 10, 007_Resid03_easy1, ResidualCost, 56832, 52803, 53079, 2016-10-31, 09:22:07:904, 271636, 0, 2, 0, 09:21:15:667, 09:21:23:152
0, 11, 007_Resid03_easy1, ResidualCost, 62099, 56832, 57161, 2016-10-31, 09:22:13:170, 323732, 0, 2, 0, 09:21:15:667, 09:21:23:152
0, 12, 007_Resid03_easy1, ResidualCost, 66692, 62099, 62350, 2016-10-31, 09:22:17:764, 245916, 0, 2, 0, 09:21:15:667, 09:21:23:152
0, 13, 007_Resid03_easy1, ResidualCost, 71630, 66692, 67038, 2016-10-31, 09:22:22:702, 340648, 0, 2, 0, 09:21:15:667, 09:21:23:152
0, 14, 007_Resid03_easy1, ResidualCost, 75990, 71630, 71858, 2016-10-31, 09:22:27:062, 222244, 0, 2, 0, 09:21:15:667, 09:21:23:152
0, 15, 007_Resid03_easy1, ResidualCost, 81240, 75990, 76330, 2016-10-31, 09:22:32:312, 335140, 0, 2, 0, 09:21:15:667, 09:21:23:152
0, 16, 007_Resid03_easy1, ResidualCost, 85442, 81240, 81518, 2016-10-31, 09:22:36:515, 273396, 0, 2, 0, 09:21:15:667, 09:21:23:152
0, 17, 007_Resid03_easy1, ResidualCost, 90208, 85442, 85731, 2016-10-31, 09:22:41:281, 283928, 0, 2, 0, 09:21:15:667, 09:21:23:152
0, 18, 007_Resid03_easy1, ResidualCost, 95459, 90208, 90502, 2016-10-31, 09:22:46:532, 289212, 0, 2, 0, 09:21:15:667, 09:21:23:152
0, 19, 007_Resid03_easy1, ResidualCost, 100303, 95459, 95819, 2016-10-31, 09:22:51:376, 354536, 0, 2, 0, 09:21:15:667, 09:21:23:152
