Frame, Trial_Number, Participant_Information, Configuration_Name, Elapsed_Milliseconds_at_Write, Light_On_Millis, Light_Off_Millis, Date, File_Write_Time, DRT_Reaction_Time, Stim_On(1)_Off(0), Light_Red(2)_Green(1), Trial_Code, Trial_Code_Button_Down, Trial_Code_Button_Up
0, 1, 014_Resid03_easy2, ResidualCost, 8305, 4034, 4619, 2016-11-11, 12:31:31:766, 576488, 0, 2, B, 12:31:24:813, 10:28:18:151
0, 2, 014_Resid03_easy2, ResidualCost, 13553, 8306, 8706, 2016-11-11, 12:31:37:017, 387852, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 3, 014_Resid03_easy2, ResidualCost, 18038, 13554, 14529, 2016-11-11, 12:31:41:501, 967124, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 4, 014_Resid03_easy2, ResidualCost, 22753, 18039, 18599, 2016-11-11, 12:31:46:220, 552232, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 5, 014_Resid03_easy2, ResidualCost, 28574, 22753, 23164, 2016-11-11, 12:31:52:033, 407588, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 6, 014_Resid03_easy2, ResidualCost, 33585, 28574, 28959, 2016-11-11, 12:31:57:049, 374600, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 7, 014_Resid03_easy2, ResidualCost, 39193, 33586, 34157, 2016-11-11, 12:32:02:659, 562352, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 8, 014_Resid03_easy2, ResidualCost, 43848, 39193, 39561, 2016-11-11, 12:32:07:315, 364028, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 9, 014_Resid03_easy2, ResidualCost, 49574, 43848, 44186, 2016-11-11, 12:32:13:035, 331056, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 10, 014_Resid03_easy2, ResidualCost, 53775, 49575, 49978, 2016-11-11, 12:32:17:238, 395204, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 11, 014_Resid03_easy2, ResidualCost, 58242, 53775, 54398, 2016-11-11, 12:32:21:707, 615144, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 12, 014_Resid03_easy2, ResidualCost, 63131, 58242, 58753, 2016-11-11, 12:32:26:598, 502616, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 13, 014_Resid03_easy2, ResidualCost, 68928, 63131, 63534, 2016-11-11, 12:32:32:395, 399140, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 14, 014_Resid03_easy2, ResidualCost, 73305, 68928, 69225, 2016-11-11, 12:32:36:770, 290064, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 15, 014_Resid03_easy2, ResidualCost, 78460, 73305, 73634, 2016-11-11, 12:32:41:927, 321080, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 16, 014_Resid03_easy2, ResidualCost, 83929, 78460, 78910, 2016-11-11, 12:32:47:396, 446440, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 17, 014_Resid03_easy2, ResidualCost, 88728, 83930, 84254, 2016-11-11, 12:32:52:193, 314936, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 18, 014_Resid03_easy2, ResidualCost, 93213, 88728, 88982, 2016-11-11, 12:32:56:678, 246700, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 19, 014_Resid03_easy2, ResidualCost, 98588, 93214, 93573, 2016-11-11, 12:33:02:053, 349068, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 20, 014_Resid03_easy2, ResidualCost, 104071, 98588, 98839, 2016-11-11, 12:33:07:538, 246068, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 21, 014_Resid03_easy2, ResidualCost, 108276, 104072, 104446, 2016-11-11, 12:33:11:741, 364684, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 22, 014_Resid03_easy2, ResidualCost, 112305, 108277, 108880, 2016-11-11, 12:33:15:773, 598696, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 23, 014_Resid03_easy2, ResidualCost, 117827, 112306, 112619, 2016-11-11, 12:33:21:289, 308468, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 24, 014_Resid03_easy2, ResidualCost, 123669, 117828, 118146, 2016-11-11, 12:33:27:133, 305532, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 25, 014_Resid03_easy2, ResidualCost, 128322, 123669, 123967, 2016-11-11, 12:33:31:789, 289788, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 26, 014_Resid03_easy2, ResidualCost, 132529, 128323, 128676, 2016-11-11, 12:33:35:993, 347972, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 27, 014_Resid03_easy2, ResidualCost, 136606, 132530, 133028, 2016-11-11, 12:33:40:071, 485688, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 28, 014_Resid03_easy2, ResidualCost, 142168, 136607, 136951, 2016-11-11, 12:33:45:634, 332252, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 29, 014_Resid03_easy2, ResidualCost, 146792, 142168, 142496, 2016-11-11, 12:33:50:259, 319632, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 30, 014_Resid03_easy2, ResidualCost, 152278, 146792, 147066, 2016-11-11, 12:33:55:744, 270152, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 31, 014_Resid03_easy2, ResidualCost, 157718, 152278, 152572, 2016-11-11, 12:34:01:182, 290584, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 32, 014_Resid03_easy2, ResidualCost, 161980, 157719, 158005, 2016-11-11, 12:34:05:448, 277744, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 33, 014_Resid03_easy2, ResidualCost, 166530, 161981, 162263, 2016-11-11, 12:34:09:995, 275240, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 34, 014_Resid03_easy2, ResidualCost, 171062, 166531, 166953, 2016-11-11, 12:34:14:526, 419648, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 35, 014_Resid03_easy2, ResidualCost, 176003, 171063, 171362, 2016-11-11, 12:34:19:464, 290108, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 36, 014_Resid03_easy2, ResidualCost, 180235, 176003, 176541, 2016-11-11, 12:34:23:699, 528984, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 37, 014_Resid03_easy2, ResidualCost, 184701, 180236, 180872, 2016-11-11, 12:34:28:168, 628016, 0, 2, 0, 12:31:24:813, 12:31:33:313
0, 38, 014_Resid03_easy2, ResidualCost, 189968, 184702, 185116, 2016-11-11, 12:34:33:434, 404848, 0, 2, B, 12:31:24:813, 12:31:33:313
0, 39, 014_Resid03_easy2, ResidualCost, 195196, 189968, 191488, 2016-11-11, 12:34:38:653, 1516640, 0, 2, 1, 12:34:35:121, 12:31:33:313
