Frame, Trial_Number, Participant_Information, Configuration_Name, Elapsed_Milliseconds_at_Write, Light_On_Millis, Light_Off_Millis, Date, File_Write_Time, DRT_Reaction_Time, Stim_On(1)_Off(0), Light_Red(2)_Green(1), Trial_Code, Trial_Code_Button_Down, Trial_Code_Button_Up
0, 1, 010_Resid03_easy2, ResidualCost, 9305, 4788, 5177, 2016-11-04, 14:51:23:230, 384628, 0, 2, B, 14:51:15:496, 14:43:19:576
0, 2, 010_Resid03_easy2, ResidualCost, 14880, 9305, 9557, 2016-11-04, 14:51:28:809, 245896, 0, 2, 0, 14:51:15:496, 14:51:23:824
0, 3, 010_Resid03_easy2, ResidualCost, 19552, 14880, 15157, 2016-11-04, 14:51:33:481, 272244, 0, 2, 0, 14:51:15:496, 14:51:23:824
0, 4, 010_Resid03_easy2, ResidualCost, 25459, 19552, 19751, 2016-11-04, 14:51:39:388, 186220, 0, 2, 0, 14:51:15:496, 14:51:23:824
0, 5, 010_Resid03_easy2, ResidualCost, 30226, 25459, 25799, 2016-11-04, 14:51:44:154, 334100, 0, 2, 0, 14:51:15:496, 14:51:23:824
0, 6, 010_Resid03_easy2, ResidualCost, 34475, 30226, 30490, 2016-11-04, 14:51:48:404, 259812, 0, 2, 0, 14:51:15:496, 14:51:23:824
0, 7, 010_Resid03_easy2, ResidualCost, 38585, 34476, 34737, 2016-11-04, 14:51:52:513, 255196, 0, 2, 0, 14:51:15:496, 14:51:23:824
0, 8, 010_Resid03_easy2, ResidualCost, 43382, 38585, 38856, 2016-11-04, 14:51:57:311, 266336, 0, 2, 0, 14:51:15:496, 14:51:23:824
0, 9, 010_Resid03_easy2, ResidualCost, 47492, 43382, 43651, 2016-11-04, 14:52:01:420, 264864, 0, 2, 0, 14:51:15:496, 14:51:23:824
0, 10, 010_Resid03_easy2, ResidualCost, 51867, 47493, 47751, 2016-11-04, 14:52:05:795, 253776, 0, 2, 0, 14:51:15:496, 14:51:23:824
0, 11, 010_Resid03_easy2, ResidualCost, 57008, 51867, 52132, 2016-11-04, 14:52:10:936, 260908, 0, 2, 0, 14:51:15:496, 14:51:23:824
0, 12, 010_Resid03_easy2, ResidualCost, 62730, 57008, 57244, 2016-11-04, 14:52:16:655, 231532, 0, 2, 0, 14:51:15:496, 14:51:23:824
0, 13, 010_Resid03_easy2, ResidualCost, 67415, 62730, 62934, 2016-11-04, 14:52:21:343, 199368, 0, 2, 0, 14:51:15:496, 14:51:23:824
0, 14, 010_Resid03_easy2, ResidualCost, 73353, 67416, 67777, 2016-11-04, 14:52:27:281, 357340, 0, 2, 0, 14:51:15:496, 14:51:23:824
0, 15, 010_Resid03_easy2, ResidualCost, 78103, 73353, 73600, 2016-11-04, 14:52:32:031, 241700, 0, 2, 0, 14:51:15:496, 14:51:23:824
0, 16, 010_Resid03_easy2, ResidualCost, 82650, 78103, 78377, 2016-11-04, 14:52:36:579, 267192, 0, 2, 0, 14:51:15:496, 14:51:23:824
0, 17, 010_Resid03_easy2, ResidualCost, 88010, 82650, 82874, 2016-11-04, 14:52:41:938, 219264, 0, 2, 0, 14:51:15:496, 14:51:23:824
0, 18, 010_Resid03_easy2, ResidualCost, 93072, 88010, 88262, 2016-11-04, 14:52:47:001, 247144, 0, 2, 0, 14:51:15:496, 14:51:23:824
0, 19, 010_Resid03_easy2, ResidualCost, 97531, 93073, 93314, 2016-11-04, 14:52:51:455, 234916, 0, 2, 0, 14:51:15:496, 14:51:23:824
0, 20, 010_Resid03_easy2, ResidualCost, 102385, 97531, 97842, 2016-11-04, 14:52:56:314, 305296, 0, 2, 0, 14:51:15:496, 14:51:23:824
