Frame, Trial_Number, Participant_Information, Configuration_Name, Elapsed_Milliseconds_at_Write, Light_On_Millis, Light_Off_Millis, Date, File_Write_Time, DRT_Reaction_Time, Stim_On(1)_Off(0), Light_Red(2)_Green(1), Trial_Code, Trial_Code_Button_Down, Trial_Code_Button_Up
0, 1, 035_Resid03_hard2, ResidualCost, 9133, 4036, 4412, 2016-12-07, 15:02:21:400, 368036, 0, 2, B, 15:02:13:790, 10:59:02:624
0, 2, 035_Resid03_hard2, ResidualCost, 14833, 9133, 9420, 2016-12-07, 15:02:27:103, 279424, 0, 2, 0, 15:02:13:790, 15:02:22:900
0, 3, 035_Resid03_hard2, ResidualCost, 20817, 14834, 15123, 2016-12-07, 15:02:33:087, 284736, 0, 2, 0, 15:02:13:790, 15:02:22:900
0, 4, 035_Resid03_hard2, ResidualCost, 26630, 20817, 21070, 2016-12-07, 15:02:38:900, 247436, 0, 2, 0, 15:02:13:790, 15:02:22:900
0, 5, 035_Resid03_hard2, ResidualCost, 32584, 26630, 26912, 2016-12-07, 15:02:44:853, 276852, 0, 2, 0, 15:02:13:790, 15:02:22:900
0, 6, 035_Resid03_hard2, ResidualCost, 36723, 32584, 32868, 2016-12-07, 15:02:48:994, 276020, 0, 2, 0, 15:02:13:790, 15:02:22:900
0, 7, 035_Resid03_hard2, ResidualCost, 42381, 36723, 37036, 2016-12-07, 15:02:54:651, 307336, 0, 2, 0, 15:02:13:790, 15:02:22:900
0, 8, 035_Resid03_hard2, ResidualCost, 47164, 42381, 42565, 2016-12-07, 15:02:59:432, 168260, 0, 2, 0, 15:02:13:790, 15:02:22:900
0, 9, 035_Resid03_hard2, ResidualCost, 51663, 47164, 47397, 2016-12-07, 15:03:03:932, 225876, 0, 2, 0, 15:02:13:790, 15:02:22:900
0, 10, 035_Resid03_hard2, ResidualCost, 57474, 51663, 51922, 2016-12-07, 15:03:09:744, 250340, 0, 2, 0, 15:02:13:790, 15:02:22:900
0, 11, 035_Resid03_hard2, ResidualCost, 63115, 57474, 57768, 2016-12-07, 15:03:15:385, 288008, 0, 2, 0, 15:02:13:790, 15:02:22:900
0, 12, 035_Resid03_hard2, ResidualCost, 68505, 63115, 63344, 2016-12-07, 15:03:20:776, 222920, 0, 2, 0, 15:02:13:790, 15:02:22:900
0, 13, 035_Resid03_hard2, ResidualCost, 74038, 68505, 68741, 2016-12-07, 15:03:26:308, 220252, 0, 2, 0, 15:02:13:790, 15:02:22:900
0, 14, 035_Resid03_hard2, ResidualCost, 79351, 74038, 74239, 2016-12-07, 15:03:31:621, 192948, 0, 2, 0, 15:02:13:790, 15:02:22:900
0, 15, 035_Resid03_hard2, ResidualCost, 84741, 79351, 79571, 2016-12-07, 15:03:37:011, 214156, 0, 2, 0, 15:02:13:790, 15:02:22:900
0, 16, 035_Resid03_hard2, ResidualCost, 89216, 84741, 85043, 2016-12-07, 15:03:41:486, 293856, 0, 2, 0, 15:02:13:790, 15:02:22:900
0, 17, 035_Resid03_hard2, ResidualCost, 93247, 89216, 89524, 2016-12-07, 15:03:45:517, 301988, 0, 2, 0, 15:02:13:790, 15:02:22:900
0, 18, 035_Resid03_hard2, ResidualCost, 98903, 93247, 93491, 2016-12-07, 15:03:51:173, 238052, 0, 2, 0, 15:02:13:790, 15:02:22:900
0, 19, 035_Resid03_hard2, ResidualCost, 103404, 98903, 99071, 2016-12-07, 15:03:55:673, 160560, 0, 2, 0, 15:02:13:790, 15:02:22:900
0, 20, 035_Resid03_hard2, ResidualCost, 107809, 103404, 103711, 2016-12-07, 15:04:00:079, 301524, 0, 2, 0, 15:02:13:790, 15:02:22:900
0, 21, 035_Resid03_hard2, ResidualCost, 111934, 107809, 108067, 2016-12-07, 15:04:04:204, 253416, 0, 2, 0, 15:02:13:790, 15:02:22:900
0, 22, 035_Resid03_hard2, ResidualCost, 117717, 111934, 112168, 2016-12-07, 15:04:09:986, 228132, 0, 2, 0, 15:02:13:790, 15:02:22:900
0, 23, 035_Resid03_hard2, ResidualCost, 121874, 117717, 117914, 2016-12-07, 15:04:14:143, 191848, 0, 2, 0, 15:02:13:790, 15:02:22:900
0, 24, 035_Resid03_hard2, ResidualCost, 127779, 121874, 122104, 2016-12-07, 15:04:20:049, 224684, 0, 2, 0, 15:02:13:790, 15:02:22:900
0, 25, 035_Resid03_hard2, ResidualCost, 132169, 127779, 128032, 2016-12-07, 15:04:24:439, 247404, 0, 2, 0, 15:02:13:790, 15:02:22:900
