Frame, Trial_Number, Participant_Information, Configuration_Name, Elapsed_Milliseconds_at_Write, Light_On_Millis, Light_Off_Millis, Date, File_Write_Time, DRT_Reaction_Time, Stim_On(1)_Off(0), Light_Red(2)_Green(1), Trial_Code, Trial_Code_Button_Down, Trial_Code_Button_Up
0, 1, 012_Resid03_easy2, ResidualCost, 11340, 5385, 5730, 2016-11-10, 09:44:54:754, 337952, 0, 2, B, 09:44:49:597, 09:38:34:496
0, 2, 012_Resid03_easy2, ResidualCost, 16952, 11341, 11665, 2016-11-10, 09:45:00:363, 318044, 0, 2, B, 09:44:49:597, 09:38:34:496
0, 3, 012_Resid03_easy2, ResidualCost, 22012, 16952, 17238, 2016-11-10, 09:45:05:426, 283500, 0, 2, 0, 09:44:49:597, 09:45:01:441
0, 4, 012_Resid03_easy2, ResidualCost, 26936, 22013, 22290, 2016-11-10, 09:45:10:348, 274200, 0, 2, 0, 09:44:49:597, 09:45:01:441
0, 5, 012_Resid03_easy2, ResidualCost, 31048, 26937, 27239, 2016-11-10, 09:45:14:458, 293296, 0, 2, 0, 09:44:49:597, 09:45:01:441
0, 6, 012_Resid03_easy2, ResidualCost, 35110, 31048, 31307, 2016-11-10, 09:45:18:521, 250492, 0, 2, 0, 09:44:49:597, 09:45:01:441
0, 7, 012_Resid03_easy2, ResidualCost, 39783, 35111, 36116, 2016-11-10, 09:45:23:193, 99999999, 0, 2, 0, 09:44:49:597, 09:45:01:441
0, 8, 012_Resid03_easy2, ResidualCost, 45330, 39783, 40132, 2016-11-10, 09:45:28:740, 340328, 0, 2, 0, 09:44:49:597, 09:45:01:441
0, 9, 012_Resid03_easy2, ResidualCost, 50907, 45331, 45658, 2016-11-10, 09:45:34:318, 318972, 0, 2, 0, 09:44:49:597, 09:45:01:441
0, 10, 012_Resid03_easy2, ResidualCost, 55581, 50908, 51141, 2016-11-10, 09:45:38:991, 223280, 0, 2, 0, 09:44:49:597, 09:45:01:441
0, 11, 012_Resid03_easy2, ResidualCost, 60719, 55581, 55820, 2016-11-10, 09:45:44:132, 229632, 0, 2, 0, 09:44:49:597, 09:45:01:441
0, 12, 012_Resid03_easy2, ResidualCost, 65769, 60719, 60991, 2016-11-10, 09:45:49:179, 264772, 0, 2, 0, 09:44:49:597, 09:45:01:441
0, 13, 012_Resid03_easy2, ResidualCost, 71405, 65769, 66056, 2016-11-10, 09:45:54:820, 280516, 0, 2, 0, 09:44:49:597, 09:45:01:441
0, 14, 012_Resid03_easy2, ResidualCost, 76175, 71406, 71809, 2016-11-10, 09:45:59:586, 398140, 0, 2, 0, 09:44:49:597, 09:45:01:441
