Frame, Trial_Number, Participant_Information, Configuration_Name, Elapsed_Milliseconds_at_Write, Light_On_Millis, Light_Off_Millis, Date, File_Write_Time, DRT_Reaction_Time, Stim_On(1)_Off(0), Light_Red(2)_Green(1), Trial_Code, Trial_Code_Button_Down, Trial_Code_Button_Up
0, 1, 021_Resid03_easy2, ResidualCost, 9644, 4564, 5114, 2016-11-17, 09:04:39:263, 543160, 0, 2, B, 09:04:32:091, 15:32:31:645
0, 2, 021_Resid03_easy2, ResidualCost, 13876, 9644, 9959, 2016-11-17, 09:04:43:497, 307060, 0, 2, B, 09:04:32:091, 15:32:31:645
0, 3, 021_Resid03_easy2, ResidualCost, 19751, 13876, 14196, 2016-11-17, 09:04:49:372, 314376, 0, 2, 0, 09:04:32:091, 09:04:44:622
0, 4, 021_Resid03_easy2, ResidualCost, 24486, 19751, 20128, 2016-11-17, 09:04:54:107, 370492, 0, 2, 0, 09:04:32:091, 09:04:44:622
0, 5, 021_Resid03_easy2, ResidualCost, 29251, 24486, 24802, 2016-11-17, 09:04:58:872, 311632, 0, 2, 0, 09:04:32:091, 09:04:44:622
0, 6, 021_Resid03_easy2, ResidualCost, 34626, 29251, 29567, 2016-11-17, 09:05:04:247, 309400, 0, 2, 0, 09:04:32:091, 09:04:44:622
0, 7, 021_Resid03_easy2, ResidualCost, 40267, 34626, 34984, 2016-11-17, 09:05:09:888, 348996, 0, 2, 0, 09:04:32:091, 09:04:44:622
0, 8, 021_Resid03_easy2, ResidualCost, 45204, 40267, 40524, 2016-11-17, 09:05:14:825, 251636, 0, 2, 0, 09:04:32:091, 09:04:44:622
0, 9, 021_Resid03_easy2, ResidualCost, 51064, 45205, 45501, 2016-11-17, 09:05:20:685, 290836, 0, 2, 0, 09:04:32:091, 09:04:44:622
0, 10, 021_Resid03_easy2, ResidualCost, 56579, 51064, 51344, 2016-11-17, 09:05:26:200, 273832, 0, 2, 0, 09:04:32:091, 09:04:44:622
0, 11, 021_Resid03_easy2, ResidualCost, 61813, 56579, 56835, 2016-11-17, 09:05:31:434, 249744, 0, 2, 0, 09:04:32:091, 09:04:44:622
0, 12, 021_Resid03_easy2, ResidualCost, 65860, 61813, 62096, 2016-11-17, 09:05:35:481, 277360, 0, 2, 0, 09:04:32:091, 09:04:44:622
0, 13, 021_Resid03_easy2, ResidualCost, 70923, 65861, 66153, 2016-11-17, 09:05:40:544, 284648, 0, 2, 0, 09:04:32:091, 09:04:44:622
0, 14, 021_Resid03_easy2, ResidualCost, 76126, 70923, 71256, 2016-11-17, 09:05:45:747, 326728, 0, 2, 0, 09:04:32:091, 09:04:44:622
0, 15, 021_Resid03_easy2, ResidualCost, 80924, 76126, 76489, 2016-11-17, 09:05:50:544, 356928, 0, 2, 0, 09:04:32:091, 09:04:44:622
0, 16, 021_Resid03_easy2, ResidualCost, 85220, 80924, 81281, 2016-11-17, 09:05:54:841, 350084, 0, 2, 0, 09:04:32:091, 09:04:44:622
0, 17, 021_Resid03_easy2, ResidualCost, 89610, 85220, 85536, 2016-11-17, 09:05:59:231, 309424, 0, 2, 0, 09:04:32:091, 09:04:44:622
0, 18, 021_Resid03_easy2, ResidualCost, 94736, 89611, 89841, 2016-11-17, 09:06:04:357, 222924, 0, 2, 0, 09:04:32:091, 09:04:44:622
0, 19, 021_Resid03_easy2, ResidualCost, 98845, 94736, 95038, 2016-11-17, 09:06:08:466, 296548, 0, 2, 0, 09:04:32:091, 09:04:44:622
0, 20, 021_Resid03_easy2, ResidualCost, 104673, 98845, 99185, 2016-11-17, 09:06:14:294, 331704, 0, 2, 0, 09:04:32:091, 09:04:44:622
0, 21, 021_Resid03_easy2, ResidualCost, 109345, 104673, 105027, 2016-11-17, 09:06:18:966, 349672, 0, 2, 0, 09:04:32:091, 09:04:44:622
0, 22, 021_Resid03_easy2, ResidualCost, 115034, 109345, 109590, 2016-11-17, 09:06:24:653, 240352, 0, 2, 0, 09:04:32:091, 09:04:44:622
