Frame, Trial_Number, Participant_Information, Configuration_Name, Elapsed_Milliseconds_at_Write, Light_On_Millis, Light_Off_Millis, Date, File_Write_Time, DRT_Reaction_Time, Stim_On(1)_Off(0), Light_Red(2)_Green(1), Trial_Code, Trial_Code_Button_Down, Trial_Code_Button_Up
0, 1, 008_Resid03_hard2, ResidualCost, 9900, 4448, 4772, 2016-10-29, 10:28:45:663, 317948, 0, 2, B, 10:22:41:500, 10:23:02:361
0, 2, 008_Resid03_hard2, ResidualCost, 14308, 9900, 10147, 2016-10-29, 10:28:50:069, 241428, 0, 2, 0, 10:22:41:500, 10:23:02:361
0, 3, 008_Resid03_hard2, ResidualCost, 20292, 14308, 14534, 2016-10-29, 10:28:56:054, 221500, 0, 2, 0, 10:22:41:500, 10:23:02:361
0, 4, 008_Resid03_hard2, ResidualCost, 24761, 20292, 20565, 2016-10-29, 10:29:00:523, 267004, 0, 2, 0, 10:22:41:500, 10:23:02:361
0, 5, 008_Resid03_hard2, ResidualCost, 29372, 24761, 25009, 2016-10-29, 10:29:05:133, 243156, 0, 2, 0, 10:22:41:500, 10:23:02:361
0, 6, 008_Resid03_hard2, ResidualCost, 34777, 29373, 29612, 2016-10-29, 10:29:10:539, 235348, 0, 2, 0, 10:22:41:500, 10:23:02:361
0, 7, 008_Resid03_hard2, ResidualCost, 40105, 34777, 35022, 2016-10-29, 10:29:15:868, 240708, 0, 2, 0, 10:22:41:500, 10:23:02:361
0, 8, 008_Resid03_hard2, ResidualCost, 45090, 40106, 40441, 2016-10-29, 10:29:20:852, 329816, 0, 2, 0, 10:22:41:500, 10:23:02:361
0, 9, 008_Resid03_hard2, ResidualCost, 50169, 45090, 45289, 2016-10-29, 10:29:25:931, 194516, 0, 2, 0, 10:22:41:500, 10:23:02:361
0, 10, 008_Resid03_hard2, ResidualCost, 56075, 50169, 50365, 2016-10-29, 10:29:31:837, 192192, 0, 2, 0, 10:22:41:500, 10:23:02:361
0, 11, 008_Resid03_hard2, ResidualCost, 61935, 56075, 56328, 2016-10-29, 10:29:37:697, 247700, 0, 2, 0, 10:22:41:500, 10:23:02:361
0, 12, 008_Resid03_hard2, ResidualCost, 66592, 61935, 62212, 2016-10-29, 10:29:42:354, 272980, 0, 2, 0, 10:22:41:500, 10:23:02:361
0, 13, 008_Resid03_hard2, ResidualCost, 72109, 66592, 66851, 2016-10-29, 10:29:47:870, 253152, 0, 2, 0, 10:22:41:500, 10:23:02:361
0, 14, 008_Resid03_hard2, ResidualCost, 77671, 72109, 72346, 2016-10-29, 10:29:53:432, 230480, 0, 2, 0, 10:22:41:500, 10:23:02:361
0, 15, 008_Resid03_hard2, ResidualCost, 83295, 77671, 77860, 2016-10-29, 10:29:59:058, 185568, 0, 2, 0, 10:22:41:500, 10:23:02:361
0, 16, 008_Resid03_hard2, ResidualCost, 89124, 83296, 83488, 2016-10-29, 10:30:04:886, 187532, 0, 2, 0, 10:22:41:500, 10:23:02:361
0, 17, 008_Resid03_hard2, ResidualCost, 93733, 89124, 89407, 2016-10-29, 10:30:09:496, 278256, 0, 2, 0, 10:22:41:500, 10:23:02:361
0, 18, 008_Resid03_hard2, ResidualCost, 98390, 93734, 93983, 2016-10-29, 10:30:14:152, 244664, 0, 2, 0, 10:22:41:500, 10:23:02:361
0, 19, 008_Resid03_hard2, ResidualCost, 103562, 98390, 98678, 2016-10-29, 10:30:19:325, 282312, 0, 2, 0, 10:22:41:500, 10:23:02:361
0, 20, 008_Resid03_hard2, ResidualCost, 109360, 103562, 103825, 2016-10-29, 10:30:25:122, 257932, 0, 2, 0, 10:22:41:500, 10:23:02:361
0, 21, 008_Resid03_hard2, ResidualCost, 114110, 109361, 109671, 2016-10-29, 10:30:29:872, 305528, 0, 2, 0, 10:22:41:500, 10:23:02:361
0, 22, 008_Resid03_hard2, ResidualCost, 118594, 114111, 114395, 2016-10-29, 10:30:34:357, 280148, 0, 2, 0, 10:22:41:500, 10:23:02:361
0, 23, 008_Resid03_hard2, ResidualCost, 124020, 118595, 118848, 2016-10-29, 10:30:39:779, 249120, 0, 2, 0, 10:22:41:500, 10:23:02:361
0, 24, 008_Resid03_hard2, ResidualCost, 128862, 124021, 124230, 2016-10-29, 10:30:44:623, 204108, 0, 2, 0, 10:22:41:500, 10:23:02:361
