Frame, Trial_Number, Participant_Information, Configuration_Name, Elapsed_Milliseconds_at_Write, Light_On_Millis, Light_Off_Millis, Date, File_Write_Time, DRT_Reaction_Time, Stim_On(1)_Off(0), Light_Red(2)_Green(1), Trial_Code, Trial_Code_Button_Down, Trial_Code_Button_Up
0, 1, 022_Resid03_easy2, ResidualCost, 10782, 5297, 6437, 2016-11-18, 13:21:35:076, 1131932, 0, 2, B, 13:21:25:734, 13:15:01:800
0, 2, 022_Resid03_easy2, ResidualCost, 16423, 10782, 11211, 2016-11-18, 13:21:40:723, 422300, 0, 2, 0, 13:21:25:734, 13:21:37:117
0, 3, 022_Resid03_easy2, ResidualCost, 21573, 16423, 16928, 2016-11-18, 13:21:45:871, 499644, 0, 2, 0, 13:21:25:734, 13:21:37:117
0, 4, 022_Resid03_easy2, ResidualCost, 25923, 21573, 21902, 2016-11-18, 13:21:50:221, 322868, 0, 2, 0, 13:21:25:734, 13:21:37:117
0, 5, 022_Resid03_easy2, ResidualCost, 31323, 25923, 26219, 2016-11-18, 13:21:55:620, 289296, 0, 2, 0, 13:21:25:734, 13:21:37:117
0, 6, 022_Resid03_easy2, ResidualCost, 37186, 31323, 31696, 2016-11-18, 13:22:01:483, 366056, 0, 2, 0, 13:21:25:734, 13:21:37:117
0, 7, 022_Resid03_easy2, ResidualCost, 42920, 37186, 37868, 2016-11-18, 13:22:07:218, 676576, 0, 2, 0, 13:21:25:734, 13:21:37:117
0, 8, 022_Resid03_easy2, ResidualCost, 47719, 42920, 43223, 2016-11-18, 13:22:12:017, 296364, 0, 2, 0, 13:21:25:734, 13:21:37:117
0, 9, 022_Resid03_easy2, ResidualCost, 53676, 47719, 48239, 2016-11-18, 13:22:17:973, 514516, 0, 2, 0, 13:21:25:734, 13:21:37:117
0, 10, 022_Resid03_easy2, ResidualCost, 59199, 53676, 54242, 2016-11-18, 13:22:23:495, 560468, 0, 2, 0, 13:21:25:734, 13:21:37:117
0, 11, 022_Resid03_easy2, ResidualCost, 64870, 59199, 59640, 2016-11-18, 13:22:29:168, 424288, 0, 2, 0, 13:21:25:734, 13:21:37:117
0, 12, 022_Resid03_easy2, ResidualCost, 69667, 64870, 65244, 2016-11-18, 13:22:33:968, 365932, 0, 2, 0, 13:21:25:734, 13:21:37:117
0, 13, 022_Resid03_easy2, ResidualCost, 75574, 69668, 69994, 2016-11-18, 13:22:39:870, 318896, 0, 2, 0, 13:21:25:734, 13:21:37:117
0, 14, 022_Resid03_easy2, ResidualCost, 80641, 75574, 75901, 2016-11-18, 13:22:44:939, 321176, 0, 2, 0, 13:21:25:734, 13:21:37:117
0, 15, 022_Resid03_easy2, ResidualCost, 85248, 80641, 80937, 2016-11-18, 13:22:49:547, 289596, 0, 2, 0, 13:21:25:734, 13:21:37:117
0, 16, 022_Resid03_easy2, ResidualCost, 89968, 85249, 85909, 2016-11-18, 13:22:54:266, 654220, 0, 2, 0, 13:21:25:734, 13:21:37:117
0, 17, 022_Resid03_easy2, ResidualCost, 94801, 89969, 90484, 2016-11-18, 13:22:59:099, 509888, 0, 2, 0, 13:21:25:734, 13:21:37:117
0, 18, 022_Resid03_easy2, ResidualCost, 99040, 94801, 95152, 2016-11-18, 13:23:03:341, 345368, 0, 2, 0, 13:21:25:734, 13:21:37:117
0, 19, 022_Resid03_easy2, ResidualCost, 103716, 99041, 99411, 2016-11-18, 13:23:08:014, 361360, 0, 2, 0, 13:21:25:734, 13:21:37:117
0, 20, 022_Resid03_easy2, ResidualCost, 109147, 103716, 104126, 2016-11-18, 13:23:13:445, 402996, 0, 2, 0, 13:21:25:734, 13:21:37:117
0, 21, 022_Resid03_easy2, ResidualCost, 113703, 109147, 109454, 2016-11-18, 13:23:18:001, 302296, 0, 2, 0, 13:21:25:734, 13:21:37:117
0, 22, 022_Resid03_easy2, ResidualCost, 118569, 113703, 114067, 2016-11-18, 13:23:22:867, 357428, 0, 2, 0, 13:21:25:734, 13:21:37:117
0, 23, 022_Resid03_easy2, ResidualCost, 124165, 118569, 119077, 2016-11-18, 13:23:28:464, 501256, 0, 2, 0, 13:21:25:734, 13:21:37:117
0, 24, 022_Resid03_easy2, ResidualCost, 128577, 124166, 124651, 2016-11-18, 13:23:32:875, 480444, 0, 2, 0, 13:21:25:734, 13:21:37:117
0, 25, 022_Resid03_easy2, ResidualCost, 133719, 128577, 128998, 2016-11-18, 13:23:38:016, 415352, 0, 2, 0, 13:21:25:734, 13:21:37:117
0, 26, 022_Resid03_easy2, ResidualCost, 138400, 133719, 134035, 2016-11-18, 13:23:42:699, 310312, 0, 2, 0, 13:21:25:734, 13:21:37:117
0, 27, 022_Resid03_easy2, ResidualCost, 144053, 138400, 138874, 2016-11-18, 13:23:48:350, 467852, 0, 2, 0, 13:21:25:734, 13:21:37:117
0, 28, 022_Resid03_easy2, ResidualCost, 149680, 144053, 144537, 2016-11-18, 13:23:53:980, 477264, 0, 2, 0, 13:21:25:734, 13:21:37:117
