Frame, Trial_Number, Participant_Information, Configuration_Name, Elapsed_Milliseconds_at_Write, Light_On_Millis, Light_Off_Millis, Date, File_Write_Time, DRT_Reaction_Time, Stim_On(1)_Off(0), Light_Red(2)_Green(1), Trial_Code, Trial_Code_Button_Down, Trial_Code_Button_Up
0, 1, 041_Resid03_hard1, ResidualCost, 10070, 4429, 4831, 2017-01-23, 10:00:23:515, 394380, 0, 2, B, 10:00:17:249, 09:47:38:173
0, 2, 041_Resid03_hard1, ResidualCost, 14649, 10070, 10370, 2017-01-23, 10:00:28:093, 295492, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 3, 041_Resid03_hard1, ResidualCost, 19900, 14649, 14988, 2017-01-23, 10:00:33:344, 334568, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 4, 041_Resid03_hard1, ResidualCost, 24992, 19901, 20168, 2017-01-23, 10:00:38:438, 261448, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 5, 041_Resid03_hard1, ResidualCost, 29008, 24992, 25276, 2017-01-23, 10:00:42:454, 277924, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 6, 041_Resid03_hard1, ResidualCost, 33180, 29009, 29347, 2017-01-23, 10:00:46:626, 333284, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 7, 041_Resid03_hard1, ResidualCost, 38353, 33181, 33475, 2017-01-23, 10:00:51:798, 289816, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 8, 041_Resid03_hard1, ResidualCost, 42884, 38353, 38672, 2017-01-23, 10:00:56:330, 314988, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 9, 041_Resid03_hard1, ResidualCost, 47400, 42884, 43317, 2017-01-23, 10:01:00:845, 427452, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 10, 041_Resid03_hard1, ResidualCost, 52636, 47400, 47713, 2017-01-23, 10:01:06:080, 308556, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 11, 041_Resid03_hard1, ResidualCost, 56776, 52636, 52866, 2017-01-23, 10:01:10:221, 223252, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 12, 041_Resid03_hard1, ResidualCost, 61323, 56776, 57071, 2017-01-23, 10:01:14:768, 289300, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 13, 041_Resid03_hard1, ResidualCost, 66714, 61323, 61534, 2017-01-23, 10:01:20:159, 205988, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 14, 041_Resid03_hard1, ResidualCost, 72512, 66714, 66961, 2017-01-23, 10:01:25:956, 241696, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 15, 041_Resid03_hard1, ResidualCost, 78404, 72512, 72745, 2017-01-23, 10:01:31:847, 228124, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 16, 041_Resid03_hard1, ResidualCost, 83465, 78404, 78649, 2017-01-23, 10:01:36:910, 239128, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 17, 041_Resid03_hard1, ResidualCost, 88988, 83465, 83740, 2017-01-23, 10:01:42:426, 269648, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 18, 041_Resid03_hard1, ResidualCost, 94232, 88988, 89262, 2017-01-23, 10:01:47:676, 269392, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 19, 041_Resid03_hard1, ResidualCost, 100169, 94232, 94488, 2017-01-23, 10:01:53:614, 249716, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 20, 041_Resid03_hard1, ResidualCost, 104310, 100169, 100369, 2017-01-23, 10:01:57:755, 195540, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 21, 041_Resid03_hard1, ResidualCost, 109263, 104310, 104652, 2017-01-23, 10:02:02:708, 337648, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 22, 041_Resid03_hard1, ResidualCost, 113718, 109263, 109549, 2017-01-23, 10:02:07:162, 280296, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 23, 041_Resid03_hard1, ResidualCost, 118061, 113718, 113980, 2017-01-23, 10:02:11:506, 257148, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 24, 041_Resid03_hard1, ResidualCost, 123836, 118061, 118298, 2017-01-23, 10:02:17:272, 232656, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 25, 041_Resid03_hard1, ResidualCost, 128280, 123836, 124077, 2017-01-23, 10:02:21:725, 237408, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 26, 041_Resid03_hard1, ResidualCost, 132790, 128280, 128544, 2017-01-23, 10:02:26:225, 258152, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 27, 041_Resid03_hard1, ResidualCost, 137218, 132790, 132998, 2017-01-23, 10:02:30:663, 202356, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 28, 041_Resid03_hard1, ResidualCost, 141499, 137218, 137458, 2017-01-23, 10:02:34:945, 235300, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 29, 041_Resid03_hard1, ResidualCost, 147203, 141500, 141756, 2017-01-23, 10:02:40:648, 251480, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 30, 041_Resid03_hard1, ResidualCost, 151423, 147203, 147399, 2017-01-23, 10:02:44:867, 191484, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 31, 041_Resid03_hard1, ResidualCost, 155516, 151424, 151670, 2017-01-23, 10:02:48:961, 241416, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 32, 041_Resid03_hard1, ResidualCost, 159687, 155516, 155829, 2017-01-23, 10:02:53:133, 308652, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 33, 041_Resid03_hard1, ResidualCost, 165368, 159688, 160021, 2017-01-23, 10:02:58:806, 327984, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 34, 041_Resid03_hard1, ResidualCost, 170725, 165368, 165601, 2017-01-23, 10:03:04:165, 228280, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 35, 041_Resid03_hard1, ResidualCost, 176142, 170725, 170951, 2017-01-23, 10:03:09:587, 221164, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 36, 041_Resid03_hard1, ResidualCost, 180845, 176142, 176386, 2017-01-23, 10:03:14:291, 238860, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 37, 041_Resid03_hard1, ResidualCost, 185283, 180846, 181119, 2017-01-23, 10:03:18:729, 269576, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 38, 041_Resid03_hard1, ResidualCost, 189738, 185284, 185552, 2017-01-23, 10:03:23:182, 262628, 0, 2, 0, 10:00:17:249, 10:00:26:859
0, 39, 041_Resid03_hard1, ResidualCost, 195303, 189738, 189954, 2017-01-23, 10:03:28:745, 211936, 0, 2, B, 10:03:24:541, 10:00:26:859
0, 40, 041_Resid03_hard1, ResidualCost, 200300, 195303, 195706, 2017-01-23, 10:03:33:745, 398392, 0, 2, 1, 10:03:30:589, 10:03:29:776
0, 41, 041_Resid03_hard1, ResidualCost, 205646, 200300, 201035, 2017-01-23, 10:03:39:089, 730764, 0, 2, 1, 10:03:30:589, 10:03:29:776
0, 42, 041_Resid03_hard1, ResidualCost, 211583, 205646, 206111, 2017-01-23, 10:03:45:027, 460592, 0, 2, 1, 10:03:30:589, 10:03:29:776
0, 43, 041_Resid03_hard1, ResidualCost, 216663, 211584, 212108, 2017-01-23, 10:03:50:105, 519252, 0, 2, 1, 10:03:30:589, 10:03:29:776
0, 44, 041_Resid03_hard1, ResidualCost, 221380, 216663, 217093, 2017-01-23, 10:03:54:824, 424988, 0, 2, 0, 10:03:30:589, 10:03:51:965
0, 45, 041_Resid03_hard1, ResidualCost, 225426, 221380, 221764, 2017-01-23, 10:03:58:871, 379928, 0, 2, 0, 10:03:30:589, 10:03:51:965
0, 46, 041_Resid03_hard1, ResidualCost, 229552, 225426, 225805, 2017-01-23, 10:04:02:997, 375616, 0, 2, 0, 10:03:30:589, 10:03:51:965
0, 47, 041_Resid03_hard1, ResidualCost, 234099, 229553, 229939, 2017-01-23, 10:04:07:544, 379584, 0, 2, 0, 10:03:30:589, 10:03:51:965
0, 48, 041_Resid03_hard1, ResidualCost, 239646, 234099, 234555, 2017-01-23, 10:04:13:091, 449204, 0, 2, 0, 10:03:30:589, 10:03:51:965
0, 49, 041_Resid03_hard1, ResidualCost, 244099, 239646, 239895, 2017-01-23, 10:04:17:545, 245412, 0, 2, 0, 10:03:30:589, 10:03:51:965
0, 50, 041_Resid03_hard1, ResidualCost, 249240, 244099, 244415, 2017-01-23, 10:04:22:686, 310880, 0, 2, 0, 10:03:30:589, 10:03:51:965
0, 51, 041_Resid03_hard1, ResidualCost, 254365, 249240, 249488, 2017-01-23, 10:04:27:811, 243028, 0, 2, 0, 10:03:30:589, 10:03:51:965
0, 52, 041_Resid03_hard1, ResidualCost, 260028, 254366, 254652, 2017-01-23, 10:04:33:467, 279924, 0, 2, 0, 10:03:30:589, 10:03:51:965
0, 53, 041_Resid03_hard1, ResidualCost, 264554, 260028, 260473, 2017-01-23, 10:04:37:999, 440768, 0, 2, 0, 10:03:30:589, 10:03:51:965
0, 54, 041_Resid03_hard1, ResidualCost, 268913, 264554, 265134, 2017-01-23, 10:04:42:359, 574584, 0, 2, 0, 10:03:30:589, 10:03:51:965
0, 55, 041_Resid03_hard1, ResidualCost, 274867, 268913, 269331, 2017-01-23, 10:04:48:312, 412544, 0, 2, 0, 10:03:30:589, 10:03:51:965
0, 56, 041_Resid03_hard1, ResidualCost, 278946, 274867, 275154, 2017-01-23, 10:04:52:390, 282184, 0, 2, 3, 10:04:52:265, 10:03:51:965
0, 57, 041_Resid03_hard1, ResidualCost, 283150, 278946, 279429, 2017-01-23, 10:04:56:594, 477568, 0, 2, 3, 10:04:52:265, 10:03:51:965
0, 58, 041_Resid03_hard1, ResidualCost, 287949, 283151, 283581, 2017-01-23, 10:05:01:391, 424048, 0, 2, 3, 10:04:52:265, 10:03:51:965
0, 59, 041_Resid03_hard1, ResidualCost, 292699, 287950, 288376, 2017-01-23, 10:05:06:141, 421720, 0, 2, 3, 10:04:52:265, 10:03:51:965
0, 60, 041_Resid03_hard1, ResidualCost, 298055, 292700, 293204, 2017-01-23, 10:05:11:501, 498116, 0, 2, 0, 10:04:52:265, 10:05:10:985
