sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
33m,1,14281,0,10,O,green,QoCoQCoQCo,0,1,5172,529
33m,2,20857,1,10,O,green,OoQCoCQCoQ,1,1,1026,188
33m,3,22947,1,10,O,white,OQCoCQoCoQ,1,1,2035,792
33m,4,26715,1,10,O,white,OoQCQoCoQC,1,1,2268,275
33m,5,30144,1,10,O,green,OoCQCQoCoQ,1,1,1245,939
33m,6,33223,1,10,O,green,OoQCoQCQoC,1,1,930,460
33m,7,35542,1,10,O,white,OCQoCoQoCQ,0,1,1845,626
33m,8,38899,0,10,O,white,CQoCQoCQoQ,0,1,1749,676
33m,9,42232,0,10,O,white,oQCQCoCQoC,0,1,3015,552
33m,10,46725,0,10,O,green,CoQoCQoQCQ,0,1,2391,708
33m,11,50747,0,10,O,green,CoQCQoCQoQ,0,1,1928,588
33m,12,54167,1,10,O,green,OCoQCoQoCQ,1,1,1309,254
33m,13,56623,0,10,O,white,CoQCoQCoQo,0,1,1239,619
33m,14,59414,1,10,O,green,OQCoCoQCQo,1,1,1794,279
33m,15,62389,0,10,O,white,QoCQoCQCoC,0,1,2047,872
33m,16,66197,1,10,O,white,OoQCQoCQCo,1,1,1128,193
33m,17,68456,1,10,O,green,OoCQCoQCoQ,1,1,1303,136
33m,18,70808,1,10,O,green,OoCQCQoQCo,1,1,1093,531
33m,19,73364,0,10,O,green,CoQoQCoCQC,0,1,1922,636
33m,20,76819,1,10,O,white,OCoQCQoCoQ,1,1,1821,397
33m,21,79935,0,10,O,green,QoCQCoCQoC,0,1,2196,620
33m,22,83639,1,10,O,green,OQoCQCoQoC,1,1,997,171
33m,23,85705,1,10,O,green,OoQCQoCQoC,1,1,1197,116
33m,24,87933,0,10,O,green,CoQCQoCoQo,0,1,1436,619
33m,25,90871,0,10,O,white,CoQoCQoCQo,0,1,2108,540
33m,26,94428,0,10,O,green,oQCQCoQoCQ,0,1,1786,574
33m,27,97679,1,10,O,white,OQCoQCoQCo,1,1,1520,1862
33m,28,101952,0,10,O,green,oCQCoQCoQo,0,1,2632,657
33m,29,106126,1,10,O,white,OCQoQoCQCo,1,1,1770,162
33m,30,108950,1,10,O,white,OoQCQoCoQC,0,1,2304,497
