sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
19p,1,24597,0,10,O,green,CoQoCQCoQC,0,1,3465,3986
19p,2,32981,1,10,O,white,OQCoCQoQoC,1,1,3057,2340
19p,3,39285,1,10,O,green,OCoQCoQCoQ,1,1,1062,2792
19p,4,44049,0,10,O,white,QCoQCoCoQo,6,0,2823,897
19p,5,48666,0,10,O,white,CoQCoQoCQo,10,0,3594,664
19p,6,53857,0,10,O,white,oCQCQoCQoC,6,0,2554,676
19p,7,58003,0,10,O,white,oQCoQCoQCo,0,1,16726,651
19p,8,76265,1,10,O,white,OoCQoQCoCQ,1,1,1668,727
19p,9,79564,1,10,O,green,OCQoCoQoCQ,1,1,1175,562
19p,10,82195,0,10,O,green,CQoCoQoCQC,0,1,1406,657
19p,11,85145,1,10,O,green,OoQCoQCoCQ,1,1,887,510
19p,12,87430,0,10,O,white,CQoQCoCQoQ,0,1,3585,701
19p,13,92631,1,10,O,green,OoCQoQCQoC,1,1,879,1244
19p,14,95646,0,10,O,green,QCoCoQCQoC,0,1,1307,670
19p,15,98522,1,10,O,white,OoQCoQCoQC,1,1,1228,586
19p,16,101234,0,10,O,white,QoCoQCoQCQ,0,1,2905,1102
19p,17,106242,0,10,O,green,CoQCQoCoQC,0,1,1618,749
19p,18,109505,1,10,O,green,OQoCQCoQCo,1,1,878,519
19p,19,111806,0,10,O,green,QoCQoCoQCQ,0,1,1392,589
19p,20,114696,0,10,O,green,oQCoQCQoCo,0,1,1615,997
19p,21,118225,1,10,O,white,OCoQoQCoQC,6,0,223,10615
19p,22,130000,0,10,O,white,CQoQoCQoCQ,0,1,2444,1044
19p,23,134382,1,10,O,white,OCQoQoCoQC,0,1,1868,905
19p,24,138068,0,10,O,green,CoQCoQCoQo,0,1,1068,956
19p,25,140981,1,10,O,green,OCoQCQoCoQ,1,1,975,514
19p,26,143381,0,10,O,white,QoCoQCQCoQ,0,1,2156,527
19p,27,146957,0,10,O,green,QoCQCoQoCQ,0,1,908,604
19p,28,149359,0,10,O,white,CoQCoQCoQo,0,1,2762,600
19p,29,153635,1,10,O,white,OCQoQCoQoC,1,1,1456,494
19p,30,156486,0,10,O,green,oCQoCQCQoC,0,1,1057,556
19p,31,174749,1,10,O,green,OoCQoCQCQo,0,1,108,2891
19p,32,178701,1,10,O,white,OQoCQoCoQC,1,1,1045,554
19p,33,181209,1,10,O,white,OCQoQCoCQo,1,1,1291,535
19p,34,183941,0,10,O,white,CoQCoQCQoQ,0,1,2502,591
19p,35,187957,1,10,O,white,OQoCoQCQoC,1,1,1420,510
19p,36,190779,1,10,O,green,OQCoCQoCQo,1,1,895,617
19p,37,193212,0,10,O,green,oQCoQCoQCQ,0,1,1133,571
19p,38,195827,1,10,O,white,OCQoQCoQCo,1,1,1677,442
19p,39,198889,1,10,O,green,OQoCQCoCQo,1,1,922,552
19p,40,201259,1,10,O,green,OQCoCQoCQo,1,1,1081,443
