sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
25m,1,12288,1,10,O,white,OQoCQoCQoC,1,1,1262,3340
25m,2,17792,1,10,O,green,OCoQoCQoCQ,1,1,724,693
25m,3,20153,1,10,O,green,OoQCoCQCQo,1,1,1099,619
25m,4,22770,0,10,O,white,oCQoQCoQCQ,0,1,3857,934
25m,5,28460,1,10,O,white,OQCoCQoCQo,1,1,2406,602
25m,6,32351,1,10,O,green,OCQoQCoQoC,1,1,754,425
25m,7,34411,1,10,O,white,OoCQoQCoCQ,1,1,2328,628
25m,8,38255,1,10,O,green,OoCQCoQCoQ,1,1,682,528
25m,9,40374,0,10,O,white,oQCoQCoCQC,0,1,1739,813
25m,10,43808,0,10,O,white,CoQCoQoQCQ,0,1,2631,516
25m,11,47868,0,10,O,white,oCQCQoCoQo,0,1,2949,549
25m,12,52262,0,10,O,green,QCoQoCQoCQ,0,1,2374,714
25m,13,56246,1,10,O,green,OoQCoCQCoQ,1,1,810,703
25m,14,58662,0,10,O,green,CQoCoQoQCo,0,1,2541,614
25m,15,62699,1,10,O,white,OQoCoQCQoC,1,1,1722,471
25m,16,65814,1,10,O,white,OQoCoQCQoC,1,1,2752,804
25m,17,70264,1,10,O,white,OoCQCoQoQC,1,1,2396,676
25m,18,74252,0,10,O,green,QCoQCoCQoC,0,1,1710,947
25m,19,77803,1,10,O,green,OoQCoQCoQC,1,1,1110,744
25m,20,80546,0,10,O,white,oCQoQCQoCo,0,1,2808,569
25m,21,84820,0,10,O,white,oCQCoQoCQo,0,1,3053,792
25m,22,89550,0,10,O,green,oQCQoCoQCo,0,1,2759,613
25m,23,93840,1,10,O,white,OQCoCoQCoQ,1,1,1025,797
25m,24,96567,1,10,O,white,OoQCoQCQoC,1,1,1174,389
25m,25,99041,0,10,O,white,CoQCoQoCQC,0,1,1545,835
25m,26,102326,0,10,O,white,CQoCQoQCoQ,0,1,4394,709
25m,27,108324,0,10,O,green,CoQoQCoCQo,0,1,1148,962
25m,28,111340,0,10,O,green,oCQCoQoCQo,0,1,1616,1015
