UniqueID, BlockID, GroupID, ConfigName, Response Time, LED Red (1=Red 0=Green), pressCount, LEDOnTime, InterStimulusDuration, PCStartTime, PCEndTime, isPractice, keyDown, Date
1,0,defaultGroupID,AB,-1,0,0,1000,3039,13:45:42,13:45:46,1,,3/29/2016
2,0,defaultGroupID,AB,-1,1,0,1000,4201,13:45:46,13:45:51,1,,3/29/2016
3,0,defaultGroupID,AB,1262,0,1,1000,3565,13:45:51,13:45:55,1,,3/29/2016
4,1,defaultGroupID,AB,-1,0,0,1000,3870,13:46:51,13:46:55,0,,3/29/2016
5,1,defaultGroupID,AB,677,0,1,1000,4688,13:46:55,13:47:1,0,,3/29/2016
6,1,defaultGroupID,AB,1046,0,1,1000,4026,13:47:1,13:47:6,0,,3/29/2016
7,1,defaultGroupID,AB,1092,0,1,1000,4597,13:47:6,13:47:11,0,,3/29/2016
8,1,defaultGroupID,AB,1107,0,1,1000,4948,13:47:11,13:47:17,0,,3/29/2016
9,1,defaultGroupID,AB,1151,0,1,1000,4200,13:47:17,13:47:23,0,,3/29/2016
10,1,defaultGroupID,AB,-1,0,0,1000,4373,13:47:23,13:47:28,0,,3/29/2016
11,1,defaultGroupID,AB,923,0,1,1000,4679,13:47:28,13:47:33,0,,3/29/2016
12,1,defaultGroupID,AB,712,0,1,1000,4821,13:47:33,13:47:39,0,,3/29/2016
13,1,defaultGroupID,AB,501,0,1,1000,3228,13:47:39,13:47:43,0,,3/29/2016
14,1,defaultGroupID,AB,721,0,1,1000,3221,13:47:43,13:47:47,0,,3/29/2016
15,1,defaultGroupID,AB,603,0,1,1000,3405,13:47:47,13:47:51,0,,3/29/2016
16,1,defaultGroupID,AB,323,0,1,1000,3635,13:47:51,13:47:55,0,,3/29/2016
17,1,defaultGroupID,AB,366,0,1,1000,3354,13:47:55,13:47:58,0,,3/29/2016
18,1,defaultGroupID,AB,285,0,1,1000,3696,13:47:58,13:48:3,0,,3/29/2016
19,1,defaultGroupID,AB,305,0,1,1000,3217,13:48:3,13:48:7,0,,3/29/2016
20,1,defaultGroupID,AB,363,1,1,1000,4856,13:48:7,13:48:12,0,,3/29/2016
21,1,defaultGroupID,AB,636,0,1,1000,3663,13:48:12,13:48:17,0,,3/29/2016
22,1,defaultGroupID,AB,550,0,1,1000,3237,13:48:17,13:48:21,0,,3/29/2016
23,1,defaultGroupID,AB,469,0,1,1000,3693,13:48:21,13:48:25,0,,3/29/2016
24,1,defaultGroupID,AB,407,0,1,1000,3534,13:48:25,13:48:29,0,,3/29/2016
25,1,defaultGroupID,AB,504,0,1,1000,3768,13:48:29,13:48:33,0,,3/29/2016
26,1,defaultGroupID,AB,-1,1,0,1000,3180,13:48:33,13:48:37,0,,3/29/2016
27,1,defaultGroupID,AB,280,0,1,1000,4350,13:48:37,13:48:42,0,,3/29/2016
28,1,defaultGroupID,AB,331,0,1,1000,3032,13:48:42,13:48:45,0,,3/29/2016
29,1,defaultGroupID,AB,453,0,1,1000,4687,13:48:45,13:48:50,0,,3/29/2016
30,1,defaultGroupID,AB,-1,1,0,1000,3581,13:48:50,13:48:55,0,,3/29/2016
31,1,defaultGroupID,AB,-1,1,0,1000,3795,13:48:55,13:49:0,0,,3/29/2016
32,1,defaultGroupID,AB,499,0,1,1000,3859,13:49:0,13:49:4,0,,3/29/2016
33,1,defaultGroupID,AB,550,0,1,1000,3900,13:49:4,13:49:8,0,,3/29/2016
34,1,defaultGroupID,AB,482,0,1,1000,4634,13:49:8,13:49:14,0,,3/29/2016
35,1,defaultGroupID,AB,500,0,1,1000,3564,13:49:14,13:49:18,0,,3/29/2016
36,1,defaultGroupID,AB,428,0,1,1000,3421,13:49:18,13:49:21,0,,3/29/2016
37,1,defaultGroupID,AB,436,0,1,1000,3742,13:49:21,13:49:26,0,,3/29/2016
38,1,defaultGroupID,AB,-1,1,0,1000,3071,13:49:26,13:49:30,0,,3/29/2016
39,1,defaultGroupID,AB,435,0,1,1000,3763,13:49:30,13:49:34,0,,3/29/2016
40,1,defaultGroupID,AB,544,0,1,1000,3321,13:49:34,13:49:38,0,,3/29/2016
41,1,defaultGroupID,AB,-1,1,0,1000,3645,13:49:38,13:49:43,0,,3/29/2016
42,1,defaultGroupID,AB,525,0,1,1000,3162,13:49:43,13:49:47,0,,3/29/2016
43,1,defaultGroupID,AB,529,0,1,1000,3463,13:49:47,13:49:51,0,,3/29/2016
44,1,defaultGroupID,AB,-1,1,0,1000,3191,13:49:51,13:49:55,0,,3/29/2016
45,1,defaultGroupID,AB,546,0,1,1000,4828,13:49:55,13:50:0,0,,3/29/2016
46,1,defaultGroupID,AB,692,0,1,1000,3791,13:50:0,13:50:5,0,,3/29/2016
47,1,defaultGroupID,AB,498,0,1,1000,3868,13:50:5,13:50:9,0,,3/29/2016
48,1,defaultGroupID,AB,-1,1,0,1000,4971,13:50:9,13:50:15,0,,3/29/2016
49,1,defaultGroupID,AB,-1,1,0,1000,4999,13:50:15,13:50:21,0,,3/29/2016
50,1,defaultGroupID,AB,397,0,1,1000,4375,13:50:21,13:50:26,0,,3/29/2016
