UniqueID, BlockID, GroupID, ConfigName, Response Time, LED Red (1=Red 0=Green), pressCount, LEDOnTime, InterStimulusDuration, PCStartTime, PCEndTime, isPractice, keyDown, Date
1,0,defaultGroupID,Desert Study,-1,1,0,1000,3039,16:20:3,16:20:7,1,,4/7/2016
2,0,defaultGroupID,Desert Study,-1,1,0,1000,4201,16:20:7,16:20:12,1,,4/7/2016
3,0,defaultGroupID,Desert Study,-1,1,0,1000,3565,16:20:12,16:20:16,1,,4/7/2016
4,0,defaultGroupID,Desert Study,-1,1,0,1000,4111,16:20:16,16:20:21,1,,4/7/2016
5,0,defaultGroupID,Desert Study,-1,1,0,1000,3870,16:20:21,16:20:26,1,,4/7/2016
6,0,defaultGroupID,Desert Study,-1,1,0,1000,4688,16:20:26,16:20:32,1,,4/7/2016
7,0,defaultGroupID,Desert Study,-1,1,0,1000,4026,16:20:32,16:20:37,1,,4/7/2016
8,0,defaultGroupID,Desert Study,-1,1,0,1000,4597,16:20:37,16:20:43,1,,4/7/2016
9,0,defaultGroupID,Desert Study,-1,1,0,1000,4948,16:20:43,16:20:49,1,,4/7/2016
10,0,defaultGroupID,Desert Study,-1,1,0,1000,4200,16:20:49,16:20:54,1,,4/7/2016
11,0,defaultGroupID,Desert Study,-1,1,0,1000,4373,16:20:54,16:20:59,1,,4/7/2016
12,2,defaultGroupID,Desert Study,-1,1,0,1000,3228,16:21:22,16:21:26,0,,4/7/2016
13,2,defaultGroupID,Desert Study,-1,1,0,1000,3221,16:21:26,16:21:30,0,,4/7/2016
14,2,defaultGroupID,Desert Study,1224,0,1,1000,3405,16:21:30,16:21:34,0,,4/7/2016
15,2,defaultGroupID,Desert Study,-1,1,0,1000,3635,16:21:34,16:21:39,0,,4/7/2016
16,2,defaultGroupID,Desert Study,-1,1,0,1000,3354,16:21:39,16:21:43,0,,4/7/2016
17,2,defaultGroupID,Desert Study,1166,0,1,1000,3696,16:21:43,16:21:48,0,,4/7/2016
18,2,defaultGroupID,Desert Study,1064,0,1,1000,3217,16:21:48,16:21:52,0,,4/7/2016
19,2,defaultGroupID,Desert Study,-1,1,0,1000,4856,16:21:52,16:21:58,0,,4/7/2016
20,2,defaultGroupID,Desert Study,662,0,1,1000,3663,16:21:58,16:22:2,0,,4/7/2016
21,2,defaultGroupID,Desert Study,-1,1,0,1000,3237,16:22:2,16:22:7,0,,4/7/2016
22,2,defaultGroupID,Desert Study,-1,1,0,1000,3693,16:22:7,16:22:11,0,,4/7/2016
23,2,defaultGroupID,Desert Study,-1,1,0,1000,3534,16:22:11,16:22:16,0,,4/7/2016
24,2,defaultGroupID,Desert Study,-1,1,0,1000,3768,16:22:16,16:22:21,0,,4/7/2016
25,2,defaultGroupID,Desert Study,-1,1,0,1000,3180,16:22:21,16:22:25,0,,4/7/2016
26,2,defaultGroupID,Desert Study,796,0,1,1000,4350,16:22:25,16:22:30,0,,4/7/2016
27,2,defaultGroupID,Desert Study,-1,1,0,1000,3032,16:22:30,16:22:34,0,,4/7/2016
28,2,defaultGroupID,Desert Study,-1,1,0,1000,4687,16:22:34,16:22:40,0,,4/7/2016
29,2,defaultGroupID,Desert Study,-1,1,0,1000,3581,16:22:40,16:22:44,0,,4/7/2016
30,2,defaultGroupID,Desert Study,-1,1,0,1000,3795,16:22:44,16:22:49,0,,4/7/2016
31,2,defaultGroupID,Desert Study,-1,1,0,1000,3859,16:22:49,16:22:54,0,,4/7/2016
32,2,defaultGroupID,Desert Study,-1,1,0,1000,3900,16:22:54,16:22:59,0,,4/7/2016
33,2,defaultGroupID,Desert Study,-1,1,0,1000,4634,16:22:59,16:23:4,0,,4/7/2016
34,2,defaultGroupID,Desert Study,-1,1,0,1000,3564,16:23:4,16:23:9,0,,4/7/2016
35,2,defaultGroupID,Desert Study,-1,1,0,1000,3421,16:23:9,16:23:13,0,,4/7/2016
36,2,defaultGroupID,Desert Study,672,0,1,1000,3742,16:23:13,16:23:18,0,,4/7/2016
37,2,defaultGroupID,Desert Study,-1,1,0,1000,3071,16:23:18,16:23:22,0,,4/7/2016
38,2,defaultGroupID,Desert Study,-1,1,0,1000,3763,16:23:22,16:23:27,0,,4/7/2016
39,2,defaultGroupID,Desert Study,-1,1,0,1000,3321,16:23:27,16:23:31,0,,4/7/2016
40,2,defaultGroupID,Desert Study,-1,1,0,1000,3645,16:23:31,16:23:36,0,,4/7/2016
41,2,defaultGroupID,Desert Study,-1,1,0,1000,3162,16:23:36,16:23:40,0,,4/7/2016
42,2,defaultGroupID,Desert Study,-1,1,0,1000,3463,16:23:40,16:23:44,0,,4/7/2016
43,2,defaultGroupID,Desert Study,-1,1,0,1000,3191,16:23:44,16:23:48,0,,4/7/2016
44,2,defaultGroupID,Desert Study,-1,1,0,1000,4828,16:23:48,16:23:54,0,,4/7/2016
45,2,defaultGroupID,Desert Study,-1,1,0,1000,3791,16:23:54,16:23:59,0,,4/7/2016
46,2,defaultGroupID,Desert Study,-1,1,0,1000,3868,16:23:59,16:24:4,0,,4/7/2016
47,2,defaultGroupID,Desert Study,-1,1,0,1000,4971,16:24:4,16:24:10,0,,4/7/2016
48,2,defaultGroupID,Desert Study,-1,1,0,1000,4999,16:24:10,16:24:16,0,,4/7/2016
49,2,defaultGroupID,Desert Study,-1,1,0,1000,4375,16:24:16,16:24:21,0,,4/7/2016
50,2,defaultGroupID,Desert Study,-1,1,0,1000,3540,16:24:21,16:24:26,0,,4/7/2016
51,2,defaultGroupID,Desert Study,-1,1,0,1000,3576,16:24:26,16:24:30,0,,4/7/2016
52,2,defaultGroupID,Desert Study,-1,1,0,1000,3815,16:24:30,16:24:35,0,,4/7/2016
53,2,defaultGroupID,Desert Study,-1,1,0,1000,3489,16:24:35,16:24:40,0,,4/7/2016
54,2,defaultGroupID,Desert Study,606,0,1,1000,4643,16:24:40,16:24:45,0,,4/7/2016
55,2,defaultGroupID,Desert Study,-1,1,0,1000,3603,16:24:45,16:24:50,0,,4/7/2016
56,2,defaultGroupID,Desert Study,-1,1,0,1000,3767,16:24:50,16:24:54,0,,4/7/2016
57,2,defaultGroupID,Desert Study,476,0,1,1000,4198,16:24:54,16:24:59,0,,4/7/2016
58,2,defaultGroupID,Desert Study,-1,1,0,1000,4090,16:24:59,16:25:4,0,,4/7/2016
59,2,defaultGroupID,Desert Study,532,0,1,1000,4381,16:25:4,16:25:10,0,,4/7/2016
60,2,defaultGroupID,Desert Study,-1,1,0,1000,4688,16:25:10,16:25:15,0,,4/7/2016
61,2,defaultGroupID,Desert Study,-1,1,0,1000,3347,16:25:15,16:25:20,0,,4/7/2016
62,2,defaultGroupID,Desert Study,-1,1,0,1000,3300,16:25:20,16:25:24,0,,4/7/2016
63,2,defaultGroupID,Desert Study,-1,1,0,1000,4373,16:25:24,16:25:29,0,,4/7/2016
