UniqueID, BlockID, GroupID, ConfigName, Response Time, LED Red (1=Red 0=Green), pressCount, LEDOnTime, InterStimulusDuration, PCStartTime, PCEndTime, isPractice, keyDown, Date
1,0,defaultGroupID,Desert Study,834,1,2,1000,3616,10:25:37,10:25:41,1,,5/2/2016
2,0,defaultGroupID,Desert Study,-1,1,0,1000,4215,10:25:41,10:25:46,1,,5/2/2016
3,0,defaultGroupID,Desert Study,-1,1,0,1000,3593,10:25:46,10:25:51,1,,5/2/2016
4,0,defaultGroupID,Desert Study,-1,1,0,1000,4357,10:25:51,10:25:56,1,,5/2/2016
5,0,defaultGroupID,Desert Study,-1,1,0,1000,3573,10:25:56,10:26:1,1,,5/2/2016
6,0,defaultGroupID,Desert Study,-1,1,0,1000,4437,10:26:1,10:26:6,1,,5/2/2016
7,0,defaultGroupID,Desert Study,-1,1,0,1000,4916,10:26:6,10:26:12,1,,5/2/2016
8,0,defaultGroupID,Desert Study,-1,1,0,1000,4819,10:26:12,10:26:18,1,,5/2/2016
9,0,defaultGroupID,Desert Study,-1,1,0,1000,3714,10:26:18,10:26:23,1,,5/2/2016
10,0,defaultGroupID,Desert Study,-1,1,0,1000,4283,10:26:23,10:26:28,1,,5/2/2016
11,0,defaultGroupID,Desert Study,-1,1,0,1000,4588,10:26:28,10:26:33,1,,5/2/2016
12,0,defaultGroupID,Desert Study,-1,1,0,1000,4208,10:26:33,10:26:39,1,,5/2/2016
13,0,defaultGroupID,Desert Study,-1,1,0,1000,3810,10:26:39,10:26:43,1,,5/2/2016
14,0,defaultGroupID,Desert Study,-1,1,0,1000,4078,10:26:43,10:26:49,1,,5/2/2016
15,0,defaultGroupID,Desert Study,-1,1,0,1000,4618,10:26:49,10:26:54,1,,5/2/2016
16,0,defaultGroupID,Desert Study,-1,1,0,1000,4333,10:26:54,10:26:59,1,,5/2/2016
17,0,defaultGroupID,Desert Study,-1,1,0,1000,3422,10:26:59,10:27:4,1,,5/2/2016
18,0,defaultGroupID,Desert Study,-1,1,0,1000,4606,10:27:4,10:27:10,1,,5/2/2016
