UniqueID, BlockID, GroupID, ConfigName, Response Time, LED Red (1=Red 0=Green), pressCount, LEDOnTime, InterStimulusDuration, PCStartTime, PCEndTime, isPractice, keyDown, Date
1,0,defaultGroupID,Desert Study,-1,1,0,1000,4240,15:5:3,15:5:8,1,,4/26/2016
2,0,defaultGroupID,Desert Study,-1,1,0,1000,4076,15:5:8,15:5:13,1,,4/26/2016
3,0,defaultGroupID,Desert Study,-1,1,0,1000,3809,15:5:13,15:5:18,1,,4/26/2016
4,0,defaultGroupID,Desert Study,-1,1,0,1000,3212,15:5:18,15:5:22,1,,4/26/2016
5,0,defaultGroupID,Desert Study,-1,1,0,1000,3850,15:5:22,15:5:27,1,,4/26/2016
6,0,defaultGroupID,Desert Study,-1,1,0,1000,3335,15:5:27,15:5:31,1,,4/26/2016
7,0,defaultGroupID,Desert Study,-1,1,0,1000,3258,15:5:31,15:5:35,1,,4/26/2016
8,0,defaultGroupID,Desert Study,-1,1,0,1000,3325,15:5:35,15:5:40,1,,4/26/2016
9,0,defaultGroupID,Desert Study,-1,1,0,1000,3443,15:5:40,15:5:44,1,,4/26/2016
10,0,defaultGroupID,Desert Study,-1,1,0,1000,3123,15:5:44,15:5:48,1,,4/26/2016
11,0,defaultGroupID,Desert Study,-1,1,0,1000,4657,15:5:48,15:5:54,1,,4/26/2016
12,0,defaultGroupID,Desert Study,-1,1,0,1000,4416,15:5:54,15:5:59,1,,4/26/2016
13,0,defaultGroupID,Desert Study,-1,1,0,1000,3950,15:5:59,15:6:4,1,,4/26/2016
14,0,defaultGroupID,Desert Study,-1,1,0,1000,4427,15:6:4,15:6:10,1,,4/26/2016
15,0,defaultGroupID,Desert Study,-1,1,0,1000,3497,15:6:10,15:6:14,1,,4/26/2016
16,0,defaultGroupID,Desert Study,-1,1,0,1000,3460,15:6:14,15:6:19,1,,4/26/2016
17,0,defaultGroupID,Desert Study,-1,1,0,1000,3055,15:6:19,15:6:23,1,,4/26/2016
18,0,defaultGroupID,Desert Study,-1,1,0,1000,4776,15:6:23,15:6:28,1,,4/26/2016
19,0,defaultGroupID,Desert Study,-1,1,0,1000,4168,15:6:41,15:6:46,1,,4/26/2016
20,0,defaultGroupID,Desert Study,-1,1,0,1000,4546,15:6:46,15:6:51,1,,4/26/2016
21,0,defaultGroupID,Desert Study,-1,1,0,1000,4232,15:6:51,15:6:56,1,,4/26/2016
22,0,defaultGroupID,Desert Study,-1,1,0,1000,4442,15:6:56,15:7:2,1,,4/26/2016
23,0,defaultGroupID,Desert Study,-1,1,0,1000,3627,15:7:2,15:7:7,1,,4/26/2016
24,0,defaultGroupID,Desert Study,-1,1,0,1000,4380,15:7:7,15:7:12,1,,4/26/2016
25,0,defaultGroupID,Desert Study,-1,1,0,1000,3975,15:7:12,15:7:17,1,,4/26/2016
26,1,defaultGroupID,Desert Study,-1,1,0,1000,4423,15:7:30,15:7:35,0,,4/26/2016
27,1,defaultGroupID,Desert Study,489,0,1,1000,4692,15:7:35,15:7:40,0,,4/26/2016
28,1,defaultGroupID,Desert Study,-1,1,0,1000,3096,15:7:40,15:7:44,0,,4/26/2016
29,1,defaultGroupID,Desert Study,-1,1,0,1000,4185,15:7:44,15:7:49,0,,4/26/2016
30,1,defaultGroupID,Desert Study,378,0,1,1000,4558,15:7:49,15:7:54,0,,4/26/2016
31,1,defaultGroupID,Desert Study,-1,1,0,1000,4143,15:7:54,15:7:59,0,,4/26/2016
32,1,defaultGroupID,Desert Study,-1,1,0,1000,3231,15:7:59,15:8:4,0,,4/26/2016
33,1,defaultGroupID,Desert Study,-1,1,0,1000,3907,15:8:4,15:8:9,0,,4/26/2016
34,1,defaultGroupID,Desert Study,-1,1,0,1000,3464,15:8:9,15:8:13,0,,4/26/2016
35,1,defaultGroupID,Desert Study,692,0,1,1000,3946,15:8:13,15:8:18,0,,4/26/2016
36,1,defaultGroupID,Desert Study,-1,1,0,1000,4513,15:8:18,15:8:23,0,,4/26/2016
37,1,defaultGroupID,Desert Study,-1,1,0,1000,3786,15:8:23,15:8:28,0,,4/26/2016
38,1,defaultGroupID,Desert Study,-1,1,0,1000,4364,15:8:28,15:8:33,0,,4/26/2016
39,1,defaultGroupID,Desert Study,-1,1,0,1000,3848,15:8:33,15:8:38,0,,4/26/2016
40,1,defaultGroupID,Desert Study,-1,1,0,1000,4991,15:8:38,15:8:44,0,,4/26/2016
41,1,defaultGroupID,Desert Study,-1,1,0,1000,3682,15:8:44,15:8:49,0,,4/26/2016
42,1,defaultGroupID,Desert Study,-1,1,0,1000,4422,15:8:49,15:8:54,0,,4/26/2016
43,1,defaultGroupID,Desert Study,-1,1,0,1000,3333,15:8:54,15:8:59,0,,4/26/2016
44,1,defaultGroupID,Desert Study,-1,1,0,1000,3353,15:8:59,15:9:3,0,,4/26/2016
45,1,defaultGroupID,Desert Study,-1,1,0,1000,3481,15:9:3,15:9:7,0,,4/26/2016
46,1,defaultGroupID,Desert Study,-1,1,0,1000,3107,15:9:7,15:9:12,0,,4/26/2016
47,1,defaultGroupID,Desert Study,-1,1,0,1000,4916,15:9:12,15:9:18,0,,4/26/2016
48,1,defaultGroupID,Desert Study,-1,1,0,1000,4160,15:9:18,15:9:23,0,,4/26/2016
49,1,defaultGroupID,Desert Study,-1,1,0,1000,3326,15:9:23,15:9:27,0,,4/26/2016
50,1,defaultGroupID,Desert Study,-1,1,0,1000,3318,15:9:27,15:9:31,0,,4/26/2016
51,1,defaultGroupID,Desert Study,-1,0,0,1000,3798,15:9:31,15:9:36,0,,4/26/2016
52,1,defaultGroupID,Desert Study,-1,1,0,1000,4981,15:9:36,15:9:42,0,,4/26/2016
53,1,defaultGroupID,Desert Study,-1,1,0,1000,4070,15:9:42,15:9:47,0,,4/26/2016
54,1,defaultGroupID,Desert Study,-1,1,0,1000,3424,15:9:47,15:9:52,0,,4/26/2016
55,1,defaultGroupID,Desert Study,-1,1,0,1000,3327,15:9:52,15:9:56,0,,4/26/2016
56,1,defaultGroupID,Desert Study,285,0,1,1000,3183,15:9:56,15:9:59,0,,4/26/2016
57,1,defaultGroupID,Desert Study,-1,1,0,1000,4200,15:9:59,15:10:5,0,,4/26/2016
58,1,defaultGroupID,Desert Study,-1,1,0,1000,3266,15:10:5,15:10:9,0,,4/26/2016
59,1,defaultGroupID,Desert Study,-1,1,0,1000,4446,15:10:9,15:10:14,0,,4/26/2016
60,1,defaultGroupID,Desert Study,-1,1,0,1000,4114,15:10:14,15:10:19,0,,4/26/2016
61,1,defaultGroupID,Desert Study,-1,1,0,1000,4167,15:10:19,15:10:25,0,,4/26/2016
62,1,defaultGroupID,Desert Study,-1,1,0,1000,4794,15:10:25,15:10:30,0,,4/26/2016
63,1,defaultGroupID,Desert Study,-1,1,0,1000,3829,15:10:30,15:10:35,0,,4/26/2016
64,1,defaultGroupID,Desert Study,-1,1,0,1000,4055,15:10:35,15:10:40,0,,4/26/2016
65,1,defaultGroupID,Desert Study,-1,1,0,1000,4685,15:10:40,15:10:46,0,,4/26/2016
66,1,defaultGroupID,Desert Study,-1,1,0,1000,3755,15:10:46,15:10:51,0,,4/26/2016
67,1,defaultGroupID,Desert Study,-1,1,0,1000,3672,15:10:51,15:10:55,0,,4/26/2016
68,1,defaultGroupID,Desert Study,-1,1,0,1000,4668,15:10:55,15:11:1,0,,4/26/2016
69,1,defaultGroupID,Desert Study,-1,1,0,1000,4027,15:11:1,15:11:6,0,,4/26/2016
70,1,defaultGroupID,Desert Study,-1,1,0,1000,4589,15:11:6,15:11:12,0,,4/26/2016
71,1,defaultGroupID,Desert Study,-1,1,0,1000,3175,15:11:12,15:11:16,0,,4/26/2016
72,1,defaultGroupID,Desert Study,-1,1,0,1000,3797,15:11:16,15:11:21,0,,4/26/2016
73,1,defaultGroupID,Desert Study,-1,1,0,1000,4364,15:11:21,15:11:26,0,,4/26/2016
74,1,defaultGroupID,Desert Study,-1,1,0,1000,4092,15:11:26,15:11:31,0,,4/26/2016
75,1,defaultGroupID,Desert Study,-1,1,0,1000,3204,15:11:31,15:11:35,0,,4/26/2016
76,1,defaultGroupID,Desert Study,-1,1,0,1000,4100,15:11:35,15:11:40,0,,4/26/2016
77,1,defaultGroupID,Desert Study,-1,1,0,1000,4119,15:11:40,15:11:45,0,,4/26/2016
78,1,defaultGroupID,Desert Study,-1,1,0,1000,4769,15:11:45,15:11:51,0,,4/26/2016
79,1,defaultGroupID,Desert Study,-1,1,0,1000,3149,15:11:51,15:11:55,0,,4/26/2016
80,1,defaultGroupID,Desert Study,-1,1,0,1000,4422,15:11:55,15:12:1,0,,4/26/2016
81,1,defaultGroupID,Desert Study,-1,1,0,1000,3879,15:12:1,15:12:6,0,,4/26/2016
82,1,defaultGroupID,Desert Study,-1,1,0,1000,3509,15:12:6,15:12:10,0,,4/26/2016
83,1,defaultGroupID,Desert Study,310,0,1,1000,3314,15:12:10,15:12:14,0,,4/26/2016
84,1,defaultGroupID,Desert Study,-1,1,0,1000,4241,15:12:14,15:12:19,0,,4/26/2016
85,1,defaultGroupID,Desert Study,408,0,1,1000,3558,15:12:19,15:12:23,0,,4/26/2016
86,1,defaultGroupID,Desert Study,577,0,1,1000,4533,15:12:23,15:12:28,0,,4/26/2016
87,1,defaultGroupID,Desert Study,-1,1,0,1000,4020,15:12:28,15:12:33,0,,4/26/2016
88,1,defaultGroupID,Desert Study,-1,1,0,1000,3405,15:12:33,15:12:38,0,,4/26/2016
89,1,defaultGroupID,Desert Study,331,0,1,1000,3753,15:12:38,15:12:42,0,,4/26/2016
90,1,defaultGroupID,Desert Study,-1,1,0,1000,3215,15:12:42,15:12:46,0,,4/26/2016
91,1,defaultGroupID,Desert Study,-1,1,0,1000,3344,15:12:46,15:12:50,0,,4/26/2016
92,1,defaultGroupID,Desert Study,317,0,1,1000,4221,15:12:50,15:12:55,0,,4/26/2016
93,1,defaultGroupID,Desert Study,-1,1,0,1000,3476,15:12:55,15:12:59,0,,4/26/2016
94,1,defaultGroupID,Desert Study,-1,1,0,1000,3842,15:12:59,15:13:4,0,,4/26/2016
95,1,defaultGroupID,Desert Study,-1,1,0,1000,3448,15:13:4,15:13:9,0,,4/26/2016
96,1,defaultGroupID,Desert Study,291,0,1,1000,4358,15:13:9,15:13:13,0,,4/26/2016
97,1,defaultGroupID,Desert Study,349,0,1,1000,3046,15:13:13,15:13:17,0,,4/26/2016
98,1,defaultGroupID,Desert Study,-1,1,0,1000,3765,15:13:17,15:13:21,0,,4/26/2016
99,1,defaultGroupID,Desert Study,-1,1,0,1000,3872,15:13:21,15:13:26,0,,4/26/2016
100,1,defaultGroupID,Desert Study,-1,1,0,1000,3671,15:13:26,15:13:31,0,,4/26/2016
101,1,defaultGroupID,Desert Study,270,0,1,1000,3265,15:13:31,15:13:34,0,,4/26/2016
102,1,defaultGroupID,Desert Study,-1,1,0,1000,3622,15:13:34,15:13:39,0,,4/26/2016
103,1,defaultGroupID,Desert Study,-1,1,0,1000,3240,15:13:39,15:13:43,0,,4/26/2016
104,1,defaultGroupID,Desert Study,-1,1,0,1000,4604,15:13:43,15:13:49,0,,4/26/2016
