UniqueID, BlockID, GroupID, ConfigName, Response Time, LED Red (1=Red 0=Green), pressCount, LEDOnTime, InterStimulusDuration, PCStartTime, PCEndTime, isPractice, keyDown, Date
1,0,defaultGroupID,Desert Study,-1,1,0,1000,3792,13:59:25,13:59:29,1,,4/5/2016
2,0,defaultGroupID,Desert Study,861,0,1,1000,3489,13:59:29,13:59:34,1,,4/5/2016
3,0,defaultGroupID,Desert Study,-1,1,0,1000,3840,13:59:34,13:59:39,1,,4/5/2016
4,0,defaultGroupID,Desert Study,-1,1,0,1000,4443,13:59:39,13:59:44,1,,4/5/2016
5,0,defaultGroupID,Desert Study,-1,1,0,1000,3674,13:59:44,13:59:49,1,,4/5/2016
6,1,defaultGroupID,Desert Study,-1,1,0,1000,3616,14:0:8,14:0:12,0,,4/5/2016
7,1,defaultGroupID,Desert Study,-1,1,0,1000,4215,14:0:12,14:0:17,0,,4/5/2016
8,1,defaultGroupID,Desert Study,-1,1,0,1000,3593,14:0:17,14:0:22,0,,4/5/2016
9,1,defaultGroupID,Desert Study,-1,1,0,1000,4357,14:0:22,14:0:27,0,,4/5/2016
10,1,defaultGroupID,Desert Study,-1,1,0,1000,3573,14:0:27,14:0:32,0,,4/5/2016
11,1,defaultGroupID,Desert Study,-1,1,0,1000,4437,14:0:32,14:0:37,0,,4/5/2016
12,1,defaultGroupID,Desert Study,-1,1,0,1000,4916,14:0:37,14:0:43,0,,4/5/2016
13,1,defaultGroupID,Desert Study,-1,1,0,1000,4819,14:0:43,14:0:49,0,,4/5/2016
14,1,defaultGroupID,Desert Study,-1,1,0,1000,3714,14:0:49,14:0:54,0,,4/5/2016
15,1,defaultGroupID,Desert Study,-1,1,0,1000,4283,14:0:54,14:0:59,0,,4/5/2016
16,1,defaultGroupID,Desert Study,-1,1,0,1000,4588,14:0:59,14:1:5,0,,4/5/2016
17,1,defaultGroupID,Desert Study,-1,1,0,1000,4208,14:1:5,14:1:10,0,,4/5/2016
18,1,defaultGroupID,Desert Study,-1,1,0,1000,3810,14:1:10,14:1:15,0,,4/5/2016
19,1,defaultGroupID,Desert Study,-1,1,0,1000,4078,14:1:15,14:1:20,0,,4/5/2016
20,1,defaultGroupID,Desert Study,-1,1,0,1000,4618,14:1:20,14:1:25,0,,4/5/2016
21,1,defaultGroupID,Desert Study,-1,1,0,1000,4333,14:1:25,14:1:31,0,,4/5/2016
22,1,defaultGroupID,Desert Study,-1,1,0,1000,3422,14:1:31,14:1:35,0,,4/5/2016
23,1,defaultGroupID,Desert Study,-1,1,0,1000,4606,14:1:35,14:1:41,0,,4/5/2016
24,1,defaultGroupID,Desert Study,-1,1,0,1000,4004,14:1:41,14:1:46,0,,4/5/2016
25,1,defaultGroupID,Desert Study,-1,1,0,1000,4180,14:1:46,14:1:51,0,,4/5/2016
26,1,defaultGroupID,Desert Study,-1,1,0,1000,3487,14:1:51,14:1:55,0,,4/5/2016
27,1,defaultGroupID,Desert Study,-1,1,0,1000,3338,14:1:55,14:2:0,0,,4/5/2016
28,1,defaultGroupID,Desert Study,-1,1,0,1000,3383,14:2:0,14:2:4,0,,4/5/2016
29,1,defaultGroupID,Desert Study,-1,1,0,1000,3377,14:2:4,14:2:8,0,,4/5/2016
30,1,defaultGroupID,Desert Study,-1,1,0,1000,3326,14:2:8,14:2:13,0,,4/5/2016
31,1,defaultGroupID,Desert Study,406,0,1,1000,4985,14:2:13,14:2:18,0,,4/5/2016
32,1,defaultGroupID,Desert Study,-1,1,0,1000,4635,14:2:18,14:2:24,0,,4/5/2016
33,1,defaultGroupID,Desert Study,-1,1,0,1000,3063,14:2:24,14:2:28,0,,4/5/2016
34,1,defaultGroupID,Desert Study,-1,1,0,1000,4443,14:2:28,14:2:33,0,,4/5/2016
35,1,defaultGroupID,Desert Study,-1,1,0,1000,4672,14:2:33,14:2:39,0,,4/5/2016
36,1,defaultGroupID,Desert Study,295,0,1,1000,4846,14:2:39,14:2:44,0,,4/5/2016
37,1,defaultGroupID,Desert Study,-1,1,0,1000,3956,14:2:44,14:2:49,0,,4/5/2016
38,1,defaultGroupID,Desert Study,348,0,1,1000,4803,14:2:49,14:2:54,0,,4/5/2016
39,1,defaultGroupID,Desert Study,457,0,1,1000,3215,14:2:54,14:2:58,0,,4/5/2016
40,1,defaultGroupID,Desert Study,-1,1,0,1000,4502,14:2:58,14:3:3,0,,4/5/2016
41,1,defaultGroupID,Desert Study,-1,1,0,1000,4313,14:3:3,14:3:9,0,,4/5/2016
42,1,defaultGroupID,Desert Study,-1,1,0,1000,4975,14:3:9,14:3:15,0,,4/5/2016
43,1,defaultGroupID,Desert Study,-1,1,0,1000,4652,14:3:15,14:3:20,0,,4/5/2016
44,1,defaultGroupID,Desert Study,-1,1,0,1000,4157,14:3:20,14:3:26,0,,4/5/2016
45,1,defaultGroupID,Desert Study,-1,1,0,1000,3013,14:3:26,14:3:30,0,,4/5/2016
46,1,defaultGroupID,Desert Study,-1,1,0,1000,4736,14:3:30,14:3:35,0,,4/5/2016
47,1,defaultGroupID,Desert Study,350,0,1,1000,3882,14:3:35,14:3:39,0,,4/5/2016
48,1,defaultGroupID,Desert Study,297,0,1,1000,4210,14:3:39,14:3:44,0,,4/5/2016
49,1,defaultGroupID,Desert Study,-1,1,0,1000,3172,14:3:44,14:3:48,0,,4/5/2016
50,1,defaultGroupID,Desert Study,-1,1,0,1000,4344,14:3:48,14:3:54,0,,4/5/2016
51,1,defaultGroupID,Desert Study,-1,1,0,1000,3048,14:3:54,14:3:58,0,,4/5/2016
