sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
28g,1,19838,1,10,O,green,OCoQCQoCoQ,1,1,1661,2013
28g,2,24453,1,10,O,green,OQoCoQCoQC,1,1,35318,1914
28g,3,62583,1,10,O,green,OQCoCQoQCo,1,1,909,864
28g,4,65289,0,10,O,green,CQoCoQCoQC,0,1,2345,618
28g,5,69189,0,10,O,green,oQCoQCQCoC,0,1,1232,557
28g,6,71886,0,10,O,green,oQCoCQoCQC,0,1,6580,685
28g,7,80063,1,10,O,green,OCoQCQoCQo,1,1,1144,536
28g,8,82636,1,10,O,green,OQCoCoQoCQ,1,1,1350,1150
28g,9,86026,0,10,O,green,oCQCoQCoQo,0,1,3335,631
28g,10,90882,0,10,O,green,QCoCQoCoQC,0,1,4815,488
28g,11,97092,1,10,O,green,OQCoCQoQCo,1,1,1077,484
28g,12,99545,1,10,O,green,OoQCoQCoQC,1,1,1663,1396
28g,13,103499,0,10,O,green,QCoCQoQoCo,0,1,3483,1193
28g,14,109063,0,10,O,green,oCQCQoCQoQ,0,1,2722,1217
28g,15,113891,0,10,O,green,QCoCQoQCoQ,0,1,1051,587
28g,16,116446,1,10,O,green,OoQCQoCQoC,1,1,874,1803
28g,17,120010,1,10,O,green,OoQCoQCoQC,1,1,1563,461
28g,18,122956,1,10,O,green,OCoQCQoQCo,1,1,1003,500
28g,19,125347,0,10,O,green,QCoQCoQCoC,0,1,2645,790
28g,20,129707,0,10,O,green,oQCoCQCoQo,0,1,938,1382
28g,21,132912,0,10,O,green,oQCoCQCQoQ,0,1,4284,729
28g,22,138816,0,10,O,green,oCQoQCQCoC,0,1,5788,631
28g,23,146113,1,10,O,green,OQCoQCoQoC,1,1,780,1279
28g,24,149106,1,10,O,green,OQoCoQCQoC,1,1,1040,507
28g,25,151540,1,10,O,green,OQCoCoQoQC,1,1,892,547
28g,26,153888,0,10,O,green,CQoCQoQCoQ,0,1,2641,1085
28g,27,158531,1,10,O,green,OCQoQCoQCo,1,1,811,492
28g,28,160724,0,10,O,green,CQoCQoCQoC,0,1,3929,684
28g,29,166240,1,10,O,green,OoQCQoCoCQ,1,1,986,555
28g,30,168700,0,10,O,green,CQoCoQoCQo,0,1,3108,714
28g,31,176288,1,10,O,green,OoQCoQCoQC,1,1,831,824
28g,32,178889,1,10,O,green,OCoQCoQCQo,1,1,1004,612
28g,33,181392,0,10,O,green,CoQCoQoQCQ,0,1,1320,608
28g,34,184237,0,10,O,green,QoCQoCQoCQ,0,1,1152,935
28g,35,187214,0,10,O,green,QCoCoQCoQo,0,1,2370,576
28g,36,191049,1,10,O,green,OoCQoCQCQo,1,1,1271,540
28g,37,193747,0,10,O,green,oQCoQCoQCQ,0,1,1651,454
28g,38,196747,0,10,O,green,QoCoQCoCQC,0,1,1010,465
28g,39,199114,1,10,O,green,OoCQCoQCQo,1,1,917,762
28g,40,201678,1,10,O,green,OCQoQCoCoQ,1,1,1191,711
28g,1,22054,0,10,O,green,QCoQoCQoCo,0,1,2188,1054
28g,2,26182,1,10,O,green,OQoCoCQoCQ,1,1,923,782
28g,3,28772,0,10,O,green,QCoCoQoCQC,0,1,41045,522
28g,4,71257,1,10,O,green,OoCQCQoCoQ,1,1,701,796
28g,5,73658,1,10,O,green,OoQCoQCoQC,1,1,1465,435
28g,6,76460,1,10,O,green,OoCQoQCQCo,1,1,929,414
28g,7,78687,0,10,O,green,CoQoCQoQCo,0,1,4167,472
28g,8,84215,1,10,O,green,OoCQoCQoQC,1,1,1144,1107
28g,9,87384,0,10,O,green,CoQoQCoCQC,0,1,1263,766
28g,10,90300,0,10,O,green,CQoCQoCoQo,0,1,983,591
28g,11,92794,0,10,O,green,QCoCQoQCoC,0,1,1129,487
28g,12,95317,0,10,O,green,QCoQCoCQoC,0,1,2622,2875
28g,13,101696,0,10,O,green,QCoQCoCQoC,0,1,779,2247
28g,14,105605,0,10,O,green,CoQCoQCoQo,0,1,809,967
28g,15,108292,1,10,O,green,OoCQCQoCoQ,1,1,2154,442
28g,16,111804,1,10,O,green,OoCQCoQCoQ,1,1,990,2094
28g,17,115798,0,10,O,green,QoCoCQoCQC,0,1,884,558
28g,18,118133,0,10,O,green,CoQCoQCoQo,0,1,1098,669
28g,19,120818,0,10,O,green,oQCoQCQoCQ,0,1,1002,734
28g,20,123473,1,10,O,green,OQoCQoCQoC,1,1,818,908
28g,21,126082,1,10,O,green,OCoQoQCoQC,1,1,959,480
28g,22,128406,0,10,O,green,oQCoQCoQCQ,0,1,3023,645
28g,23,132960,0,10,O,green,oQCQoCQCoC,0,1,3153,619
28g,24,137650,1,10,O,green,OCoQCoQCoQ,1,1,841,448
28g,25,139832,1,10,O,green,OoCQoCQCoQ,1,1,792,282
28g,26,141830,0,10,O,green,oQCoCQCoQo,0,1,996,501
28g,27,144207,0,10,O,green,QoCQoCQoCo,0,1,6913,1734
28g,28,153744,0,10,O,green,CQoCQoCQoC,0,1,928,514
28g,29,156066,1,10,O,green,OCoQCoQCoQ,1,1,801,447
28g,30,158260,1,10,O,green,OoQCoQCoQC,1,1,740,711
28g,31,162892,1,10,O,green,OCoQoCQCoQ,1,1,968,837
28g,32,165596,1,10,O,green,OQoCoCQoCQ,1,1,801,776
28g,33,168063,1,10,O,green,OQoCoQCoQC,1,1,552,463
28g,34,170000,0,10,O,green,CQoCoQoQCo,0,1,1442,586
28g,35,172918,1,10,O,green,OCoQCoQoCQ,1,1,844,426
28g,36,175102,0,10,O,green,oCQCQoCQoQ,0,1,2173,1180
28g,37,179349,0,10,O,green,CQoCQoQCoQ,0,1,2462,475
28g,38,183174,1,10,O,green,OCQoCoQCQo,0,1,1329,703
28g,39,186082,1,10,O,green,OoQCQCoCQo,1,1,2632,696
28g,40,190322,1,10,O,green,OCQoQCoQCo,1,1,1265,1208
28g,1,91799,0,10,O,green,CoQoQCoQCQ,0,1,1377,657
28g,2,94713,0,10,O,green,oQCoCQoCQC,0,1,2069,679
28g,3,98358,0,10,O,green,CQoCoQCoQo,0,1,3204,633
28g,4,103089,1,10,O,green,OCoQCoQCQo,1,1,826,842
28g,5,105669,0,10,O,green,CQoCQoCQoC,0,1,1199,761
28g,6,108524,1,10,O,green,OoQCQCoCQo,1,1,847,503
28g,7,110762,0,10,O,green,QCoCQoQCoQ,0,1,2011,593
28g,8,114303,1,10,O,green,OCQoCoQoCQ,1,1,1982,463
28g,9,117639,1,10,O,green,OQoCQCoQCo,1,1,857,1351
28g,10,120756,0,10,O,green,QoCQCoQoCo,0,1,885,635
28g,11,123164,1,10,O,green,OQoCQCoQCo,1,1,841,849
28g,12,125746,0,10,O,green,CQoQCoQoCo,0,1,878,590
28g,13,128107,1,10,O,green,OCoQCoQCoQ,1,1,1933,482
28g,14,131412,0,10,O,green,oCQoCQoQCQ,0,1,885,901
28g,15,134105,1,10,O,green,OoQCQoCoCQ,1,1,845,479
28g,16,136334,1,10,O,green,OoCQoCQCQo,1,1,1220,495
28g,17,138934,1,10,O,green,OCQoQCoQCo,1,1,1846,508
28g,18,142176,1,10,O,green,OoQCoQCQCo,1,1,1620,773
28g,19,145483,1,10,O,green,OCoQCoQoQC,1,1,914,581
28g,20,147883,0,10,O,green,QoCQoCoCQo,0,1,978,642
28g,21,150393,1,10,O,green,OCQoCQoCoQ,1,1,882,850
28g,22,153028,0,10,O,green,QoCoCQoQCQ,0,1,2063,556
28g,23,156513,1,10,O,green,OQCoQCoQoC,1,1,883,504
28g,24,158810,1,10,O,green,OQCoQCoQCo,1,1,901,405
28g,25,161020,0,10,O,green,CQoQCoCQoC,0,1,1642,659
28g,26,164217,0,10,O,green,QCoQCoCoQC,0,1,779,616
28g,27,166503,0,10,O,green,CoQCQoQCoQ,0,1,809,582
28g,28,168785,1,10,O,green,OQoCQoCoQC,1,1,734,440
28g,29,170852,1,10,O,green,OQCoCQoCoQ,1,1,1163,501
28g,30,173429,1,10,O,green,OQoCQoCQoC,1,1,1567,877
28g,31,179007,0,10,O,green,oCQCQoQCoQ,0,1,1388,555
28g,32,181918,0,10,O,green,CQoQCoQCoC,0,1,1348,506
28g,33,184689,1,10,O,green,OCQoCoQCQo,1,1,1539,452
28g,34,187591,1,10,O,green,OCQoQoCQoC,1,1,1223,854
28g,35,190561,0,10,O,green,CoQoQCQoCo,0,1,1896,630
28g,36,193976,0,10,O,green,QoCQCoCoQo,0,1,1169,598
28g,37,196624,0,10,O,green,oQCQoCQoCo,0,1,1803,579
28g,38,199899,0,10,O,green,CQoCQoQCoQ,0,1,2251,619
28g,39,203702,0,10,O,green,oCQCoQCQoQ,0,1,841,1168
28g,40,206609,1,10,O,green,OQCoCQoCoQ,1,1,890,1138
28g,1,5136,0,10,O,green,CQoCQoCQoQ,0,1,6995,607
28g,2,13620,0,10,O,green,QoCQoCQoCQ,0,1,2698,606
28g,3,17829,0,10,O,green,QoCQoCQoCo,0,1,1455,552
28g,4,20733,0,10,O,green,QCoQCoQoCQ,0,1,37538,794
28g,5,59948,1,10,O,green,OQoCoQCQCo,1,1,833,555
28g,6,62229,0,10,O,green,CQoCoQCoQC,0,1,4546,1147
28g,7,68836,1,10,O,green,OCoQoCQoCQ,1,1,801,482
28g,8,71022,0,10,O,green,QoCQoCQoCo,0,1,1795,730
28g,9,74438,1,10,O,green,OQCoCQoQCo,1,1,789,458
28g,10,76585,0,10,O,green,CQoQCoQCoC,0,1,932,463
28g,11,78882,1,10,O,green,OCoQCoQoCQ,1,1,1114,667
28g,12,81577,0,10,O,green,QoCoQCQoCQ,0,1,1618,375
28g,13,84490,0,10,O,green,CoQCQoCQoQ,0,1,2414,452
28g,14,88300,1,10,O,green,OQoCQCoCQo,1,1,722,643
28g,15,90553,0,10,O,green,CoQCoQoCQC,0,1,825,464
28g,16,92745,1,10,O,green,OQCoCQoCQo,1,1,7561,299
28g,17,101496,1,10,O,green,OCQoCoQoQC,1,1,824,425
28g,18,103636,0,10,O,green,oQCoCQCoQo,0,1,1270,1028
28g,19,106821,0,10,O,green,QCoCQoCoQC,0,1,1996,616
28g,20,110344,1,10,O,green,OCoQCoQCoQ,1,1,1992,399
28g,21,113630,1,10,O,green,OCoQCQoCQo,1,1,801,407
28g,22,115719,0,10,O,green,QCoQCoQCoC,0,1,913,810
28g,23,118327,1,10,O,green,OQCoQoCoCQ,1,1,1057,484
28g,24,120764,0,10,O,green,CoQCoQoCQo,0,1,1252,565
28g,25,123487,1,10,O,green,OQCoQoCQCo,1,1,1301,457
28g,26,126153,1,10,O,green,OCQoCoQCoQ,1,1,1208,979
28g,27,129244,1,10,O,green,OQCoCQoQCo,1,1,780,415
28g,28,131386,1,10,O,green,OCoQoCQoQC,1,1,647,546
28g,29,133482,1,10,O,green,OQoCoQCoQC,1,1,844,420
28g,30,135651,0,10,O,green,oQCoQCoCQC,0,1,1028,1388
28g,31,145051,1,10,O,green,OCoQCQoQoC,1,1,665,415
28g,32,147064,0,10,O,green,QCoQoCoQCo,0,1,1154,565
28g,33,149745,0,10,O,green,QoCoCQoCQo,0,1,1795,551
28g,34,153008,1,10,O,green,OQoCoCQCoQ,1,1,925,616
28g,35,155437,0,10,O,green,CoQoCQoCQC,0,1,1038,551
28g,36,157907,1,10,O,green,OQCoQCoCQo,1,1,757,290
28g,37,159847,1,10,O,green,OoCQoCQCoQ,1,1,678,390
28g,38,161836,0,10,O,green,CoQCQoCQoC,0,1,960,570
28g,39,164255,1,10,O,green,OQoCoQCoQC,1,1,1579,479
28g,40,167199,0,10,O,green,oCQCQoCQoQ,0,1,813,563
