sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
2162,1,23815,0,10,O,green,CQoCoQCQoC,0,1,4646,683
2162,2,30025,1,10,O,green,OoQCoQCQCo,0,1,1369,3553
2162,3,35851,1,10,O,green,OCQoQoCoCQ,6,0,960,3921
2162,4,41627,0,10,O,green,CoQCoQCQoQ,0,1,1215,4166
2162,5,47902,0,10,O,green,oCQCQoQCoC,0,1,1260,1277
2162,6,51350,0,10,O,green,CQoCoQCQoC,0,1,1092,5308
2162,7,58687,1,10,O,green,OQoCQCoQCo,0,1,2182,1220
2162,8,62998,0,10,O,green,oCQCQoQoCo,0,1,6623,10066
2162,9,80599,1,10,O,green,OQoCoCQoCQ,0,1,2435,4099
2162,10,88021,0,10,O,green,QoCoQCoCQC,0,1,1001,483
2162,11,90411,0,10,O,green,oCQCQoCoQo,0,1,1189,7983
2162,12,100471,1,10,O,green,OQCoCQoCoQ,0,1,2515,794
2162,13,104667,0,10,O,green,CoQCoQCQoC,0,1,3617,741
2162,14,109930,1,10,O,green,OoCQCoQoCQ,1,1,1039,1595
2162,15,113450,1,10,O,green,OQCoQoCoCQ,1,1,1667,720
2162,16,116735,1,10,O,green,OoCQoCQCoQ,0,1,5,2114
2162,17,119730,0,10,O,green,oCQoCQoCQC,0,1,243,942
2162,18,121796,1,10,O,green,OQoCoQCoQC,0,1,109,2410
2162,19,125210,0,10,O,green,oQCoQCQCoQ,0,1,1180,2653
2162,20,129953,1,10,O,green,OoQCQCoCoQ,1,1,909,1180
2162,21,132936,0,10,O,green,QCoCQoCQoC,0,1,17726,1450
2162,22,153005,1,10,O,green,OQoCQoCQCo,1,1,1534,940
2162,23,156388,1,10,O,green,OQCoCQoCoQ,0,1,944,1601
2162,24,159811,0,10,O,green,CoQCQoCQoQ,0,1,949,472
2162,25,162142,0,10,O,green,QCoQCoQCoQ,0,1,79,1320
2162,26,164511,1,10,O,green,OCQoQoCoQC,0,1,235,2478
2162,27,168158,1,10,O,green,OQoCoQCQoC,0,1,795,2544
2162,28,172436,1,10,O,green,OoQCoQCoQC,1,1,710,523
2162,29,174581,1,10,O,green,OQoCQoCoQC,0,1,24120,3790
2162,1,17051,0,10,O,green,QCoQoCQCoQ,0,1,2353,6564
2162,2,26852,1,10,O,green,OQCoCoQCoQ,1,1,1267,3865
2162,3,32896,1,10,O,green,OoQCQCoCQo,1,1,6084,665
2162,4,40568,1,10,O,green,OCoQoCQCQo,9,0,2216,1759
2162,5,45454,0,10,O,green,CoQCoQCQoC,0,1,14297,4138
2162,6,64785,0,10,O,green,QCoQCoQCoC,0,1,5819,543
2162,7,72041,1,10,O,green,OQoCQoCQCo,1,1,2965,731
2162,8,76658,0,10,O,green,oCQCoQoQCo,0,1,2882,469
2162,9,80905,1,10,O,green,OCoQCoQoCQ,1,1,2172,3766
2162,10,87753,0,10,O,green,CoQoCQCQoQ,0,1,2864,541
2162,11,92053,0,10,O,green,oCQCQoCoQC,0,1,3547,587
2162,12,97106,1,10,O,green,OCQoCQoQCo,1,1,642,452
2162,13,99108,1,10,O,green,OoQCoQCQoC,1,1,1994,1222
2162,14,103222,0,10,O,green,CQoQCoQCoQ,0,1,2525,577
2162,15,107231,1,10,O,green,OoQCQoCoQC,1,1,2501,813
2162,16,111435,0,10,O,green,oCQoCQCoQC,0,1,2477,576
2162,17,115398,0,10,O,green,oQCoQCoCQo,0,1,992,573
2162,18,117877,1,10,O,green,OQCoCQoQCo,1,1,3393,412
2162,19,122606,1,10,O,green,OQCoCQoCoQ,1,1,3133,521
