sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
26g,1,12321,1,10,O,green,OCoQCoQCoQ,1,1,1182,461
26g,2,14862,0,10,O,green,oCQCoQCoQo,0,1,5057,782
26g,3,21613,0,10,O,green,CoQoCQCoQC,0,1,977,522
26g,4,23976,1,10,O,green,OoQCoQCoQC,1,1,802,389
26g,5,26084,0,10,O,green,oQCoCQoCQo,0,1,1827,493
26g,6,29290,1,10,O,green,OCoQCoQoQC,1,1,1042,2637
26g,7,33904,1,10,O,green,OCQoQCoCoQ,1,1,888,530
26g,8,36243,0,10,O,green,CoQCoQoQCo,0,1,2604,537
26g,9,40320,0,10,O,green,QCoCQoQoCQ,0,1,1692,583
26g,10,43481,1,10,O,green,OoQCoQCoQC,1,1,1606,391
26g,11,46356,0,10,O,green,oCQoCQoCQC,0,1,1988,517
26g,12,49747,0,10,O,green,oQCoQCQCoC,0,1,920,710
26g,13,52272,1,10,O,green,OoCQoQCQoC,1,1,639,418
26g,14,54248,1,10,O,green,OoCQCoQCoQ,1,1,1025,530
26g,15,56715,0,10,O,green,oCQCoQoCQC,0,1,4201,1284
26g,16,63093,1,10,O,green,OoQCoQCoQC,1,1,930,7143
26g,17,72075,0,10,O,green,oQCoQCQCoC,0,1,2803,1287
26g,18,77069,0,10,O,green,CoQoCQCQoQ,0,1,992,475
26g,19,79462,1,10,O,green,OCQoQCoQoC,1,1,1210,463
26g,20,82056,1,10,O,green,OoCQoCQCoQ,0,1,69,875
26g,21,83883,1,10,O,green,OQoCoQCQoC,1,1,1423,286
26g,22,86494,0,10,O,green,oCQoCQCQoQ,0,1,2711,498
26g,23,90638,0,10,O,green,oQCoCQoCQC,0,1,988,944
26g,24,93460,0,10,O,green,oCQCoQoCQC,0,1,1441,548
26g,25,96339,1,10,O,green,OoQCQoCoCQ,1,1,918,432
26g,26,98580,1,10,O,green,OoQCoQCoCQ,1,1,742,3348
26g,27,103601,0,10,O,green,QCoQCoCQoQ,0,1,232,791
26g,28,105515,1,10,O,green,OCQoCQoQCo,1,1,825,479
26g,29,107726,0,10,O,green,oCQCoQoCQo,0,1,1109,561
26g,30,110288,1,10,O,green,OCoQCoQCoQ,1,1,815,706
26g,31,115085,0,10,O,green,CQoQCoCQoC,0,1,965,484
26g,32,117451,1,10,O,green,OCQoCQoCQo,1,1,766,813
26g,33,119941,1,10,O,green,OQoCoCQCoQ,1,1,1424,435
26g,34,122709,0,10,O,green,CoQCQoCoQo,0,1,724,636
26g,35,124988,0,10,O,green,QoCQoCoQCQ,0,1,1092,536
26g,36,127511,1,10,O,green,OCoQCQoCQo,1,1,750,436
