sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
21,1,14019,0,10,O,green,oQCoQCoQCQ,0,1,1634,1539
21,2,18094,0,10,O,green,QoCoQCQoCQ,0,1,722,594
21,3,20356,1,10,O,green,OCoQoCQCQo,1,1,1153,252
21,4,22631,1,10,O,green,OQoCQoCoQC,1,1,1489,421
21,5,25444,1,10,O,green,OQCoQCoQCo,1,1,1225,465
21,6,28022,0,10,O,green,QoCQoCoQCo,0,1,977,772
21,7,30658,1,10,O,green,OoQCQCoCQo,1,1,962,478
21,8,33027,1,10,O,green,OoQCoQCoQC,1,1,1450,485
21,9,35842,0,10,O,green,CoQoQCQoCQ,0,1,796,584
21,10,38105,0,10,O,green,QoCoCQCoQC,0,1,2929,927
21,11,42855,0,10,O,green,oQCoCQCQoQ,0,1,738,1413
21,12,45906,0,10,O,green,CoQoCQoCQo,0,1,955,724
21,13,48519,1,10,O,green,OQoCoQCQoC,1,1,1928,479
21,14,51812,1,10,O,green,OQCoQCoQCo,1,1,1618,489
21,15,54825,1,10,O,green,OQoCoQCQoC,1,1,1460,624
21,16,57808,0,10,O,green,CQoCQoCQoQ,0,1,4981,3332
21,17,67010,1,10,O,green,OCoQCoQoQC,1,1,1057,577
21,18,69606,0,10,O,green,QoCoQCoQCo,0,1,1991,2474
21,19,75018,1,10,O,green,OQoCoQCQoC,1,1,11348,993
21,20,88257,0,10,O,green,oCQoCQoQCQ,0,1,946,1839
21,21,91923,1,10,O,green,OoQCQoCQoC,1,1,961,1227
21,22,95029,0,10,O,green,oCQoCQoQCo,0,1,2252,1572
21,23,99749,1,10,O,green,OCoQoQCoQC,1,1,1622,591
21,24,102861,1,10,O,green,OQoCoQCoQC,1,1,2034,543
21,25,106324,1,10,O,green,OQCoQoCoCQ,1,1,1818,2701
21,26,111732,1,10,O,green,OQCoQCoQCo,1,1,1137,509
21,27,114265,1,10,O,green,OQCoCQoQCo,1,1,1459,486
21,28,117108,0,10,O,green,oCQCQoQCoQ,0,1,1186,1339
21,29,120564,1,10,O,green,OCQoQCoQCo,1,1,2907,566
21,30,124943,0,10,O,green,CoQCoQoQCo,0,1,1604,3507
21,31,134960,0,10,O,green,CoQCoQCoQC,0,1,1463,2257
21,32,139608,0,10,O,green,QoCQoCoCQo,0,1,996,649
21,33,142141,1,10,O,green,OQoCQoCQoC,1,1,2921,486
21,34,146488,1,10,O,green,OoQCQCoQCo,1,1,972,2814
21,35,151194,0,10,O,green,oCQCQoQCoC,0,1,1362,4243
21,36,157688,0,10,O,green,oCQoCQoCQo,0,1,767,573
21,37,159967,1,10,O,green,OCQoCQoQoC,1,1,1917,495
21,38,163286,0,10,O,green,oCQCQoQCoC,0,1,1311,561
21,39,166024,0,10,O,green,oQCQoCQCoQ,0,1,911,495
21,40,168311,0,10,O,green,CoQCQoCoQC,0,1,1410,528
