sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
21g,1,22066,1,10,O,green,OCoQCQoCoQ,1,1,2177,185
21g,2,25331,1,10,O,green,OCoQCQoCQo,1,1,1339,444
21g,3,28051,1,10,O,green,OQoCQCoCoQ,1,1,3485,413
21g,4,32836,0,10,O,green,QCoCQoCQoQ,0,1,2328,712
21g,5,36785,1,10,O,green,OoQCQoCoCQ,1,1,908,436
21g,6,39005,1,10,O,green,OQoCoCQCQo,1,1,97,878
21g,7,40873,0,10,O,green,oQCQoCoCQC,0,1,1273,509
21g,8,43530,0,10,O,green,QoCQoCQoCo,0,1,852,577
21g,9,45842,0,10,O,green,QCoQCoCQoQ,0,1,934,518
21g,10,48236,0,10,O,green,QoCQoCQoCQ,0,1,2406,955
21g,11,52503,0,10,O,green,oQCQCoCQoQ,0,1,851,968
21g,12,55206,1,10,O,green,OQCoCoQoQC,1,1,840,604
21g,13,57553,1,10,O,green,OCoQCoQCoQ,1,1,1827,454
21g,14,60778,1,10,O,green,OoCQCoQCoQ,1,1,950,951
21g,15,63579,0,10,O,green,oCQoQCQoCQ,0,1,810,1710
21g,16,66995,0,10,O,green,QCoQoCoCQo,0,1,1254,937
21g,17,70083,1,10,O,green,OoCQCoQCQo,1,1,1331,857
21g,18,73146,0,10,O,green,oQCoQCoQCQ,0,1,730,919
21g,19,75703,1,10,O,green,OoCQCoQoCQ,1,1,2514,654
21g,20,79749,1,10,O,green,OCoQoQCQoC,1,1,2777,478
21g,21,83890,0,10,O,green,CQoQoCQCoC,0,1,1553,3355
21g,22,89682,1,10,O,green,OCQoCQoCoQ,0,1,868,3787
21g,23,95243,0,10,O,green,QCoQCoQCoC,0,1,2432,556
21g,24,99114,1,10,O,green,OoQCQCoQCo,1,1,1373,3780
21g,25,105206,1,10,O,green,OQCoQoCQCo,1,1,1028,508
21g,26,107676,0,10,O,green,QoCoQCQoCQ,0,1,2800,1190
21g,27,112559,1,10,O,green,OCoQCoQCoQ,1,1,1972,518
21g,28,115951,0,10,O,green,oCQoCQCoQo,0,1,1908,2058
21g,29,120809,1,10,O,green,OQoCoCQoCQ,1,1,1111,442
21g,30,123243,0,10,O,green,QCoQCoCoQo,0,1,1279,5670
21g,31,138725,1,10,O,green,OoQCQoCQoC,0,1,2209,3828
21g,32,145673,0,10,O,green,CQoQoCoQCQ,0,1,2232,699
21g,33,149513,1,10,O,green,OQoCQCoCQo,1,1,1127,727
21g,34,152274,1,10,O,green,OQoCQCoQoC,1,1,2513,824
21g,35,156515,1,10,O,green,OQoCQoCQoC,1,1,1434,526
21g,36,159371,0,10,O,green,oQCQoCoCQo,0,1,1701,571
21g,37,162529,0,10,O,green,CQoCQoCQoC,0,1,3317,600
21g,38,167334,0,10,O,green,oCQCoQoCQC,0,1,4873,1241
21g,39,174340,0,10,O,green,CQoCQoQCoQ,0,1,1545,613
21g,40,177402,0,10,O,green,oQCoQCoQCo,0,1,1271,1043
21g,1,19890,1,10,O,green,OQoCoQCoCQ,1,1,1021,489
21g,2,22293,1,10,O,green,OoCQCoQoQC,1,1,2481,533
21g,3,26219,0,10,O,green,CQoQoCQoCo,0,1,1016,504
21g,4,28641,1,10,O,green,OQCoCQoCQo,1,1,1258,945
