sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
23p,1,9140,1,10,O,white,OoCQCoQoCQ,1,1,17873,4633
23p,2,32527,1,10,O,white,OQCoQCoQCo,1,1,2615,787
23p,3,36821,1,10,O,green,OQoCQCoCoQ,1,1,3226,835
23p,4,41799,0,10,O,green,CQoCQoQCoQ,0,1,4706,1282
23p,5,48701,1,10,O,white,OQCoQoCQCo,1,1,10260,1013
23p,6,60865,0,10,O,white,oCQCoQCoQC,0,1,4868,668
23p,7,67303,1,10,O,white,OQCoQoCQoC,0,1,243,3845
23p,8,72309,0,10,O,green,oCQCQoCQoC,0,1,3370,987
23p,9,77554,0,10,O,green,CoQoQCoQCQ,0,1,2618,1061
23p,10,82158,0,10,O,white,QoCoCQoQCQ,0,1,3881,856
23p,11,87786,1,10,O,green,OQoCQCoCQo,1,1,1390,1358
23p,12,91442,0,10,O,white,oQCoQCoQCQ,9,0,48,7026
23p,13,99428,0,10,O,green,oQCQCoQCoC,0,1,2372,1480
23p,14,104195,1,10,O,green,OCQoQCoQCo,1,1,1005,1156
23p,15,107281,1,10,O,green,OoQCQoCoCQ,1,1,1152,571
23p,16,109927,0,10,O,white,CoQoCQoQCQ,0,1,2937,1088
23p,17,114843,0,10,O,green,CQoCoQoCQC,0,1,2166,890
23p,18,118803,1,10,O,green,OoQCoQCoCQ,1,1,1176,504
23p,19,121379,0,10,O,white,CQoQCoQCoC,0,1,2640,1031
23p,20,125943,0,10,O,green,oQCoQCoQCo,0,1,1747,961
23p,21,129573,0,10,O,white,oCQoCQCQoQ,0,1,1702,910
23p,22,133095,1,10,O,white,OCQoCQoCQo,1,1,1350,740
23p,23,136088,1,10,O,white,OQCoCQoCQo,1,1,2175,661
23p,24,139818,0,10,O,white,CQoQCoQCoC,0,1,2824,1071
23p,25,144614,1,10,O,white,OQCoQCoCQo,1,1,1449,579
23p,26,147576,1,10,O,white,OQCoQoCQCo,1,1,2009,499
23p,27,151019,0,10,O,green,CQoCQoQoCo,0,1,1090,633
23p,28,153622,1,10,O,green,OoQCQoCQoC,1,1,902,470
23p,29,155892,0,10,O,white,QoCoQCQCoC,0,1,2535,852
23p,30,160167,1,10,O,green,OoQCoQCQoC,1,1,1367,484
23p,31,167347,0,10,O,white,CQoCQoQoCo,0,1,2725,745
23p,32,171725,1,10,O,white,OQCoQoCQoC,1,1,2320,487
23p,33,175480,0,10,O,white,oCQoQCoQCQ,0,1,2409,862
23p,34,179671,0,10,O,green,CQoCQoCQoC,0,1,699,653
23p,35,181925,1,10,O,white,OQCoCoQoCQ,10,0,115,2569
23p,36,185489,0,10,O,green,QoCoCQCQoC,0,1,47,3223
23p,37,189671,1,10,O,green,OQoCQoCQCo,1,1,1104,1431
23p,38,193111,1,10,O,green,OCoQCoQoQC,1,1,1112,887
23p,39,196004,1,10,O,green,OQoCoQCQoC,1,1,880,710
23p,40,198510,0,10,O,green,oCQCQoQoCo,0,1,1443,756
