UniqueID, BlockID, GroupID, ConfigName, Response Time, LED Red (1=Red 0=Green), pressCount, LEDOnTime, InterStimulusDuration, PCStartTime, PCEndTime, isPractice, keyDown, Date
1,0,defaultGroupID,Desert Study,-1,1,0,1000,3155,13:41:34,13:41:38,1,,4/8/2016
2,0,defaultGroupID,Desert Study,-1,1,0,1000,3149,13:41:38,13:41:42,1,,4/8/2016
3,0,defaultGroupID,Desert Study,-1,1,0,1000,4179,13:41:42,13:41:47,1,,4/8/2016
4,0,defaultGroupID,Desert Study,2668,0,1,1000,3131,13:41:47,13:41:51,1,,4/8/2016
5,0,defaultGroupID,Desert Study,-1,1,0,1000,3127,13:41:51,13:41:55,1,,4/8/2016
6,0,defaultGroupID,Desert Study,-1,1,0,1000,4176,13:41:55,13:42:0,1,,4/8/2016
7,1,defaultGroupID,Desert Study,-1,1,0,1000,4980,13:42:20,13:42:25,0,,4/8/2016
8,1,defaultGroupID,Desert Study,-1,1,0,1000,4548,13:42:25,13:42:31,0,,4/8/2016
9,1,defaultGroupID,Desert Study,-1,1,0,1000,4135,13:42:31,13:42:36,0,,4/8/2016
10,1,defaultGroupID,Desert Study,1114,0,1,1000,4948,13:42:36,13:42:42,0,,4/8/2016
11,1,defaultGroupID,Desert Study,-1,1,0,1000,3557,13:42:42,13:42:47,0,,4/8/2016
12,1,defaultGroupID,Desert Study,-1,1,0,1000,3792,13:42:47,13:42:51,0,,4/8/2016
13,1,defaultGroupID,Desert Study,849,0,1,1000,3489,13:42:51,13:42:56,0,,4/8/2016
14,1,defaultGroupID,Desert Study,-1,1,0,1000,3840,13:42:56,13:43:1,0,,4/8/2016
15,1,defaultGroupID,Desert Study,-1,1,0,1000,4443,13:43:1,13:43:6,0,,4/8/2016
16,1,defaultGroupID,Desert Study,-1,1,0,1000,3674,13:43:6,13:43:11,0,,4/8/2016
17,1,defaultGroupID,Desert Study,979,0,1,1000,4183,13:43:11,13:43:16,0,,4/8/2016
18,1,defaultGroupID,Desert Study,-1,1,0,1000,3616,13:43:16,13:43:21,0,,4/8/2016
19,1,defaultGroupID,Desert Study,-1,1,0,1000,4215,13:43:21,13:43:26,0,,4/8/2016
20,1,defaultGroupID,Desert Study,-1,1,0,1000,3593,13:43:26,13:43:30,0,,4/8/2016
21,1,defaultGroupID,Desert Study,-1,1,0,1000,4357,13:43:30,13:43:36,0,,4/8/2016
22,1,defaultGroupID,Desert Study,-1,1,0,1000,3573,13:43:36,13:43:40,0,,4/8/2016
23,1,defaultGroupID,Desert Study,-1,1,0,1000,4437,13:43:40,13:43:46,0,,4/8/2016
24,1,defaultGroupID,Desert Study,-1,1,0,1000,4916,13:43:46,13:43:52,0,,4/8/2016
25,1,defaultGroupID,Desert Study,-1,1,0,1000,4819,13:43:52,13:43:57,0,,4/8/2016
26,1,defaultGroupID,Desert Study,-1,1,0,1000,3714,13:43:57,13:44:2,0,,4/8/2016
27,1,defaultGroupID,Desert Study,-1,1,0,1000,4283,13:44:2,13:44:7,0,,4/8/2016
28,1,defaultGroupID,Desert Study,-1,1,0,1000,4588,13:44:7,13:44:13,0,,4/8/2016
29,1,defaultGroupID,Desert Study,-1,1,0,1000,4208,13:44:13,13:44:18,0,,4/8/2016
30,1,defaultGroupID,Desert Study,-1,1,0,1000,3810,13:44:18,13:44:23,0,,4/8/2016
31,1,defaultGroupID,Desert Study,-1,1,0,1000,4078,13:44:23,13:44:28,0,,4/8/2016
32,1,defaultGroupID,Desert Study,-1,1,0,1000,4618,13:44:28,13:44:34,0,,4/8/2016
33,1,defaultGroupID,Desert Study,-1,1,0,1000,4333,13:44:34,13:44:39,0,,4/8/2016
34,1,defaultGroupID,Desert Study,-1,1,0,1000,3422,13:44:39,13:44:43,0,,4/8/2016
35,1,defaultGroupID,Desert Study,-1,1,0,1000,4606,13:44:43,13:44:49,0,,4/8/2016
36,1,defaultGroupID,Desert Study,-1,1,0,1000,4004,13:44:49,13:44:54,0,,4/8/2016
37,1,defaultGroupID,Desert Study,-1,1,0,1000,4180,13:44:54,13:44:59,0,,4/8/2016
38,1,defaultGroupID,Desert Study,-1,1,0,1000,3487,13:44:59,13:45:4,0,,4/8/2016
39,1,defaultGroupID,Desert Study,-1,1,0,1000,3338,13:45:4,13:45:8,0,,4/8/2016
40,1,defaultGroupID,Desert Study,-1,1,0,1000,3383,13:45:8,13:45:12,0,,4/8/2016
41,1,defaultGroupID,Desert Study,-1,1,0,1000,3377,13:45:12,13:45:17,0,,4/8/2016
