UniqueID, BlockID, GroupID, ConfigName, Response Time, LED Red (1=Red 0=Green), pressCount, LEDOnTime, InterStimulusDuration, PCStartTime, PCEndTime, isPractice, keyDown, Date
1,0,defaultGroupID,Desert Study,-1,1,0,1000,3149,13:39:16,13:39:20,1,,4/7/2016
2,0,defaultGroupID,Desert Study,-1,1,0,1000,4179,13:39:20,13:39:25,1,,4/7/2016
3,0,defaultGroupID,Desert Study,852,0,1,1000,3131,13:39:25,13:39:29,1,,4/7/2016
4,0,defaultGroupID,Desert Study,-1,1,0,1000,3127,13:39:29,13:39:33,1,,4/7/2016
5,0,defaultGroupID,Desert Study,-1,1,0,1000,4176,13:39:33,13:39:38,1,,4/7/2016
6,0,defaultGroupID,Desert Study,-1,1,0,1000,4232,13:39:38,13:39:43,1,,4/7/2016
7,0,defaultGroupID,Desert Study,-1,1,0,1000,4980,13:39:43,13:39:49,1,,4/7/2016
8,1,defaultGroupID,Desert Study,-1,1,0,1000,4135,13:40:1,13:40:6,0,,4/7/2016
9,1,defaultGroupID,Desert Study,1326,0,1,1000,4948,13:40:6,13:40:12,0,,4/7/2016
10,1,defaultGroupID,Desert Study,-1,1,0,1000,3557,13:40:12,13:40:16,0,,4/7/2016
11,1,defaultGroupID,Desert Study,-1,1,0,1000,3792,13:40:16,13:40:21,0,,4/7/2016
12,1,defaultGroupID,Desert Study,616,0,1,1000,3489,13:40:21,13:40:25,0,,4/7/2016
13,1,defaultGroupID,Desert Study,-1,1,0,1000,3840,13:40:25,13:40:30,0,,4/7/2016
14,1,defaultGroupID,Desert Study,-1,1,0,1000,4443,13:40:30,13:40:35,0,,4/7/2016
15,1,defaultGroupID,Desert Study,-1,1,0,1000,3674,13:40:35,13:40:40,0,,4/7/2016
16,1,defaultGroupID,Desert Study,527,0,1,1000,4183,13:40:40,13:40:45,0,,4/7/2016
17,1,defaultGroupID,Desert Study,-1,1,0,1000,3616,13:40:45,13:40:49,0,,4/7/2016
18,1,defaultGroupID,Desert Study,-1,1,0,1000,4215,13:40:49,13:40:55,0,,4/7/2016
19,1,defaultGroupID,Desert Study,-1,1,0,1000,3593,13:40:55,13:40:59,0,,4/7/2016
20,1,defaultGroupID,Desert Study,-1,1,0,1000,4357,13:40:59,13:41:4,0,,4/7/2016
21,1,defaultGroupID,Desert Study,-1,1,0,1000,3573,13:41:4,13:41:9,0,,4/7/2016
22,1,defaultGroupID,Desert Study,-1,1,0,1000,4437,13:41:9,13:41:14,0,,4/7/2016
23,1,defaultGroupID,Desert Study,-1,1,0,1000,4916,13:41:14,13:41:20,0,,4/7/2016
24,1,defaultGroupID,Desert Study,-1,1,0,1000,4819,13:41:20,13:41:26,0,,4/7/2016
25,1,defaultGroupID,Desert Study,-1,1,0,1000,3714,13:41:26,13:41:31,0,,4/7/2016
26,1,defaultGroupID,Desert Study,-1,1,0,1000,4283,13:41:31,13:41:36,0,,4/7/2016
27,1,defaultGroupID,Desert Study,-1,1,0,1000,4588,13:41:36,13:41:42,0,,4/7/2016
28,1,defaultGroupID,Desert Study,-1,1,0,1000,4208,13:41:42,13:41:47,0,,4/7/2016
29,1,defaultGroupID,Desert Study,-1,1,0,1000,3810,13:41:47,13:41:52,0,,4/7/2016
30,1,defaultGroupID,Desert Study,-1,1,0,1000,4078,13:41:52,13:41:57,0,,4/7/2016
31,1,defaultGroupID,Desert Study,-1,1,0,1000,4618,13:41:57,13:42:3,0,,4/7/2016
32,1,defaultGroupID,Desert Study,-1,1,0,1000,4333,13:42:3,13:42:8,0,,4/7/2016
33,1,defaultGroupID,Desert Study,-1,1,0,1000,3422,13:42:8,13:42:12,0,,4/7/2016
34,1,defaultGroupID,Desert Study,-1,1,0,1000,4606,13:42:12,13:42:18,0,,4/7/2016
35,1,defaultGroupID,Desert Study,-1,1,0,1000,4004,13:42:18,13:42:23,0,,4/7/2016
36,1,defaultGroupID,Desert Study,-1,1,0,1000,4180,13:42:23,13:42:28,0,,4/7/2016
37,1,defaultGroupID,Desert Study,-1,1,0,1000,3487,13:42:28,13:42:33,0,,4/7/2016
38,1,defaultGroupID,Desert Study,-1,1,0,1000,3338,13:42:33,13:42:37,0,,4/7/2016
39,1,defaultGroupID,Desert Study,-1,1,0,1000,3383,13:42:37,13:42:41,0,,4/7/2016
40,1,defaultGroupID,Desert Study,-1,1,0,1000,3377,13:42:41,13:42:46,0,,4/7/2016
41,1,defaultGroupID,Desert Study,-1,1,0,1000,3326,13:42:46,13:42:50,0,,4/7/2016
42,1,defaultGroupID,Desert Study,747,0,1,1000,4985,13:42:50,13:42:56,0,,4/7/2016
43,1,defaultGroupID,Desert Study,-1,1,0,1000,4635,13:42:56,13:43:1,0,,4/7/2016
44,1,defaultGroupID,Desert Study,-1,1,0,1000,3063,13:43:1,13:43:5,0,,4/7/2016
45,1,defaultGroupID,Desert Study,-1,1,0,1000,4443,13:43:5,13:43:11,0,,4/7/2016
46,1,defaultGroupID,Desert Study,-1,1,0,1000,4672,13:43:11,13:43:17,0,,4/7/2016
47,1,defaultGroupID,Desert Study,661,0,1,1000,4846,13:43:17,13:43:22,0,,4/7/2016
48,1,defaultGroupID,Desert Study,-1,1,0,1000,3956,13:43:22,13:43:27,0,,4/7/2016
49,1,defaultGroupID,Desert Study,727,0,1,1000,4803,13:43:27,13:43:33,0,,4/7/2016
50,1,defaultGroupID,Desert Study,643,0,1,1000,3215,13:43:33,13:43:36,0,,4/7/2016
51,1,defaultGroupID,Desert Study,-1,1,0,1000,4502,13:43:36,13:43:42,0,,4/7/2016
52,1,defaultGroupID,Desert Study,-1,1,0,1000,4313,13:43:42,13:43:47,0,,4/7/2016
53,1,defaultGroupID,Desert Study,-1,1,0,1000,4975,13:43:47,13:43:53,0,,4/7/2016
54,1,defaultGroupID,Desert Study,-1,1,0,1000,4652,13:43:53,13:43:59,0,,4/7/2016
55,1,defaultGroupID,Desert Study,-1,1,0,1000,4157,13:43:59,13:44:4,0,,4/7/2016
56,1,defaultGroupID,Desert Study,-1,1,0,1000,3013,13:44:4,13:44:8,0,,4/7/2016
57,1,defaultGroupID,Desert Study,-1,1,0,1000,4736,13:44:8,13:44:14,0,,4/7/2016
58,1,defaultGroupID,Desert Study,529,0,1,1000,3882,13:44:14,13:44:19,0,,4/7/2016
59,1,defaultGroupID,Desert Study,642,0,1,1000,4210,13:44:19,13:44:23,0,,4/7/2016
60,1,defaultGroupID,Desert Study,-1,1,0,1000,3172,13:44:23,13:44:28,0,,4/7/2016
61,1,defaultGroupID,Desert Study,-1,1,0,1000,4344,13:44:28,13:44:33,0,,4/7/2016
62,1,defaultGroupID,Desert Study,-1,1,0,1000,3048,13:44:33,13:44:37,0,,4/7/2016
