UniqueID, BlockID, GroupID, ConfigName, Response Time, LED Red (1=Red 0=Green), pressCount, LEDOnTime, InterStimulusDuration, PCStartTime, PCEndTime, isPractice, keyDown, Date
1,1,defaultGroupID,Desert Study,-1,1,0,1000,3039,13:27:1,13:27:5,0,,4/8/2016
2,1,defaultGroupID,Desert Study,-1,1,0,1000,4201,13:27:5,13:27:10,0,,4/8/2016
3,1,defaultGroupID,Desert Study,-1,1,0,1000,3565,13:27:10,13:27:14,0,,4/8/2016
4,1,defaultGroupID,Desert Study,-1,1,0,1000,4111,13:27:14,13:27:19,0,,4/8/2016
5,1,defaultGroupID,Desert Study,-1,1,0,1000,3870,13:27:19,13:27:24,0,,4/8/2016
6,1,defaultGroupID,Desert Study,-1,1,0,1000,4688,13:27:24,13:27:30,0,,4/8/2016
7,1,defaultGroupID,Desert Study,-1,1,0,1000,4026,13:27:30,13:27:35,0,,4/8/2016
8,1,defaultGroupID,Desert Study,-1,1,0,1000,4597,13:27:35,13:27:41,0,,4/8/2016
9,1,defaultGroupID,Desert Study,-1,1,0,1000,4948,13:27:41,13:27:47,0,,4/8/2016
10,1,defaultGroupID,Desert Study,-1,1,0,1000,4200,13:27:47,13:27:52,0,,4/8/2016
11,1,defaultGroupID,Desert Study,-1,1,0,1000,4373,13:27:52,13:27:57,0,,4/8/2016
12,1,defaultGroupID,Desert Study,-1,0,0,1000,4679,13:27:57,13:28:3,0,,4/8/2016
13,1,defaultGroupID,Desert Study,-1,1,0,1000,4821,13:28:3,13:28:9,0,,4/8/2016
14,1,defaultGroupID,Desert Study,-1,1,0,1000,3228,13:28:9,13:28:13,0,,4/8/2016
15,1,defaultGroupID,Desert Study,-1,1,0,1000,3221,13:28:13,13:28:17,0,,4/8/2016
16,1,defaultGroupID,Desert Study,-1,0,0,1000,3405,13:28:17,13:28:21,0,,4/8/2016
17,1,defaultGroupID,Desert Study,-1,1,0,1000,3635,13:28:21,13:28:26,0,,4/8/2016
18,1,defaultGroupID,Desert Study,-1,1,0,1000,3354,13:28:26,13:28:30,0,,4/8/2016
19,1,defaultGroupID,Desert Study,-1,0,0,1000,3696,13:28:30,13:28:35,0,,4/8/2016
20,1,defaultGroupID,Desert Study,-1,0,0,1000,3217,13:28:35,13:28:39,0,,4/8/2016
21,1,defaultGroupID,Desert Study,-1,1,0,1000,4856,13:28:39,13:28:45,0,,4/8/2016
22,1,defaultGroupID,Desert Study,-1,0,0,1000,3663,13:28:45,13:28:50,0,,4/8/2016
23,1,defaultGroupID,Desert Study,-1,1,0,1000,3237,13:28:50,13:28:54,0,,4/8/2016
24,1,defaultGroupID,Desert Study,-1,1,0,1000,3693,13:28:54,13:28:59,0,,4/8/2016
25,1,defaultGroupID,Desert Study,-1,1,0,1000,3534,13:28:59,13:29:3,0,,4/8/2016
26,1,defaultGroupID,Desert Study,-1,1,0,1000,3768,13:29:3,13:29:8,0,,4/8/2016
