sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
34m,1,20913,1,10,O,white,OQCoCoQCQo,1,1,1451,296
34m,2,23589,1,10,O,green,OoQCQCoCQo,1,1,1003,177
34m,3,25648,1,10,O,white,OCQoCQoQCo,1,1,2488,217
34m,4,29237,0,10,O,white,oCQoCQoCQC,0,1,2160,429
34m,5,32715,1,10,O,white,OQoCQoCoCQ,1,1,1708,924
34m,6,36297,0,10,O,green,QoCQCoQoCQ,0,1,1622,510
34m,7,39336,1,10,O,white,OoQCoQCQoC,1,1,1008,246
34m,8,41498,0,10,O,white,CQoQoCoQCQ,0,1,1814,2291
34m,9,46485,0,10,O,green,QoCoQCQCoQ,0,1,931,479
34m,10,48787,1,10,O,white,OCQoCQoCQo,1,1,1251,230
34m,11,51163,1,10,O,white,OCoQCQoQCo,1,1,1707,74
34m,12,53846,0,10,O,white,oQCQoCQoCo,0,1,2587,431
34m,13,57786,1,10,O,green,OoQCQCoQCo,1,1,702,313
34m,14,59692,1,10,O,white,OoQCoQCoCQ,1,1,1236,1074
34m,15,62916,1,10,O,white,OQoCQCoCQo,1,1,1029,118
34m,16,64962,0,10,O,white,QCoQCoQCoQ,0,1,2195,427
34m,17,68473,1,10,O,green,OQoCoQCoQC,1,1,668,159
34m,18,70187,0,10,O,white,QCoCQoQCoQ,0,1,4248,546
34m,19,75886,1,10,O,green,OCoQCoQCQo,1,1,733,292
34m,20,77828,0,10,O,green,oCQCoQoQCo,0,1,1776,525
34m,21,81009,1,10,O,green,OoCQCoQoCQ,1,1,754,898
34m,22,83619,1,10,O,green,OQoCQoCoCQ,1,1,1003,627
34m,23,86174,1,10,O,green,OQoCoCQCoQ,1,1,806,2734
34m,24,90606,1,10,O,green,OoQCQoCoQC,1,1,828,925
34m,25,93247,0,10,O,green,oCQoQCQCoQ,0,1,1413,457
34m,26,96010,0,10,O,white,CoQoQCoQCo,0,1,1531,456
34m,27,98890,0,10,O,green,oQCoQCoQCQ,0,1,3456,725
34m,28,103973,0,10,O,white,CoQCQoCQoQ,0,1,4633,430
34m,29,109927,1,10,O,green,OoQCQCoCoQ,1,1,662,1425
34m,30,112900,0,10,O,green,QoCoQCoQCQ,0,1,935,2244
34m,31,121010,0,10,O,green,oQCoCQCoQC,0,1,1511,593
34m,32,124030,0,10,O,green,oCQoCQCoQo,0,1,1539,444
34m,33,126912,1,10,O,white,OoQCQoCQoC,1,1,2807,1323
34m,34,131926,0,10,O,green,CQoCQoCoQo,0,1,2137,457
34m,35,135427,0,10,O,white,CQoQoCQoCo,0,1,1343,408
34m,36,138104,1,10,O,green,OoCQCoQoCQ,1,1,1202,330
34m,37,140527,0,10,O,white,oCQoQCQCoQ,0,1,5055,502
34m,38,146967,1,10,O,white,OCoQCoQoQC,1,1,1031,513
34m,39,149412,0,10,O,white,oQCQoCoQCQ,0,1,3291,495
34m,40,154119,0,10,O,green,oQCQoCoCQo,0,1,837,2034
34m,1,16926,0,10,O,green,oCQoCQoCQC,0,1,868,601
34m,2,19267,0,10,O,white,QoCQoCQoCQ,0,1,2713,652
34m,3,23547,0,10,O,white,oQCQoCoQCo,0,1,3592,524
34m,4,28549,0,10,O,green,oCQCoQCoQo,0,1,873,661
34m,5,30963,0,10,O,white,oCQoCQCoQC,0,1,3025,1089
34m,6,35970,1,10,O,white,OoCQoCQoCQ,1,1,1129,386
34m,7,38377,0,10,O,green,oCQCoQoCQC,0,1,1792,912
34m,8,41989,1,10,O,green,OoQCQCoCoQ,1,1,754,330
34m,9,43982,1,10,O,white,OoQCoQCQoC,1,1,2019,3815
34m,10,50706,1,10,O,green,OQoCoQCQCo,1,1,837,192
34m,11,52619,1,10,O,white,OoQCQoCQCo,1,1,1297,155
34m,12,54960,0,10,O,white,QoCQoCQoCQ,0,1,2407,528
34m,13,58814,0,10,O,green,oCQoQCQoCQ,0,1,2359,500
