sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
28m,1,17359,0,10,O,white,oCQoCQCoQC,0,1,3363,738
28m,2,22352,0,10,O,white,QoCQCoQCoC,0,1,3640,544
28m,3,27432,0,10,O,green,CoQCQoQoCo,0,1,941,488
28m,4,29755,0,10,O,white,oCQCQoCoQo,0,1,2768,490
28m,5,33923,1,10,O,white,OoQCoCQoCQ,1,1,1148,428
28m,6,36388,0,10,O,green,CoQoQCQCoC,0,1,1589,871
28m,7,39757,1,10,O,green,OQoCoQCoQC,1,1,1283,2634
28m,8,44596,1,10,O,green,OQoCQoCQCo,8,0,853,1328
28m,9,47663,1,10,O,white,OoQCQoCQoC,1,1,2660,716
28m,10,51932,0,10,O,white,CQoQCoQCoC,0,1,2321,869
28m,11,56046,0,10,O,white,QoCoQCoQCQ,0,1,3319,577
28m,12,60835,0,10,O,green,oCQCoQoQCo,0,1,1322,626
28m,13,63681,0,10,O,green,oQCQoCoQCo,0,1,2327,639
28m,14,67575,1,10,O,white,OoQCQCoQoC,1,1,14092,284
28m,15,82860,0,10,O,white,CoQoCQCQoC,0,1,2948,493
28m,16,87187,1,10,O,white,OQCoQoCoCQ,1,1,1195,505
28m,17,89804,1,10,O,green,OoQCoQCoQC,1,1,978,531
28m,18,92206,1,10,O,white,OCoQoCQoQC,1,1,1993,435
28m,19,95536,0,10,O,white,oQCQCoCoQC,0,1,2995,626
28m,20,100073,0,10,O,white,CoQCQoCoQo,0,1,3278,2172
28m,21,106429,0,10,O,green,QCoQoCQCoQ,0,1,881,488
28m,22,108702,0,10,O,green,oQCoQCQCoQ,0,1,1875,577
28m,23,112041,1,10,O,green,OCoQoQCQoC,1,1,972,1068
28m,24,115004,1,10,O,white,OoQCQCoCQo,1,1,2271,1177
28m,25,119355,1,10,O,green,OoCQoCQCQo,1,1,766,512
28m,26,121551,0,10,O,white,CQoCoQCQoQ,0,1,3853,816
28m,27,127129,0,10,O,green,QCoQCoQCoQ,0,1,1901,704
28m,28,130630,0,10,O,green,CoQoQCoCQC,0,1,2588,344
28m,29,134459,1,10,O,white,OoQCoQCoCQ,1,1,1896,388
28m,30,137654,0,10,O,white,CoQCQoCoQC,0,1,2716,491
28m,31,144430,1,10,O,green,OCQoQoCQoC,1,1,856,396
28m,32,146596,1,10,O,green,OCQoQoCoQC,1,1,1131,453
28m,33,149059,1,10,O,green,OCQoQCoQCo,1,1,1078,661
28m,34,151694,1,10,O,white,OCoQoQCoQC,1,1,1388,419
28m,35,154396,0,10,O,green,oQCQoCoQCo,0,1,2538,761
28m,36,158595,1,10,O,white,OCQoQoCQoC,1,1,2049,484
28m,37,162029,1,10,O,green,OoCQCoQCQo,1,1,1645,1907
28m,38,166487,0,10,O,green,CQoQCoQCoQ,0,1,1068,782
28m,39,169227,1,10,O,green,OQCoCoQoCQ,1,1,723,414
28m,40,171259,1,10,O,white,OoQCQCoQCo,1,1,3182,416
28m,1,20637,1,10,O,green,OQoCQCoCQo,1,1,1552,751
28m,2,23817,0,10,O,green,oQCQoCQoCQ,0,1,36808,740
28m,3,62248,0,10,O,white,oCQoCQCoQC,0,1,2986,673
28m,4,66799,0,10,O,green,QoCoQCQoCQ,0,1,756,590
28m,5,69026,0,10,O,green,CoQCoQoCQo,0,1,3250,676
28m,6,73854,1,10,O,green,OoQCQoCoCQ,1,1,832,1470
28m,7,77064,0,10,O,green,QCoQCoCQoC,0,1,805,858
28m,8,79618,1,10,O,green,OQCoQoCoCQ,1,1,862,1363
28m,9,82762,0,10,O,white,CoQoQCQoCQ,0,1,1722,1033
28m,10,86422,1,10,O,white,OCoQoCQoCQ,1,1,1505,507
28m,11,89317,0,10,O,green,CQoCQoQoCo,0,1,970,640
28m,12,91828,0,10,O,white,oQCQoCoCQC,0,1,2534,584
28m,13,95838,1,10,O,green,OCQoQCoQCo,1,1,687,465
28m,14,97885,0,10,O,green,QCoCoQCoQC,0,1,1439,808
28m,15,101065,0,10,O,white,oCQoQCoQCo,0,1,5212,802
28m,16,107966,1,10,O,white,OCQoQCoQCo,1,1,2613,1027
28m,17,112512,1,10,O,white,OCQoQCoCoQ,1,1,1874,468
28m,18,115758,1,10,O,white,OQCoCQoCQo,1,1,3003,1983
28m,19,121669,1,10,O,green,OCQoCQoQCo,1,1,858,568
28m,20,123985,1,10,O,white,OQoCoQCQCo,1,1,2869,446
28m,21,128216,1,10,O,green,OCoQoQCoCQ,1,1,835,1105
28m,22,131063,0,10,O,green,oQCQoCoCQo,0,1,1616,1546
28m,23,135115,0,10,O,white,CQoQoCoQCo,0,1,3218,1163
28m,24,140402,0,10,O,white,CQoCQoCoQo,0,1,2829,815
28m,25,144963,0,10,O,white,oQCoQCoQCQ,0,1,3453,824
28m,26,150126,1,10,O,green,OCoQCoQoCQ,1,1,697,280
28m,27,151989,1,10,O,white,OCoQCoQCoQ,1,1,1298,429
28m,28,154618,1,10,O,green,OQCoQCoCoQ,1,1,815,423
28m,29,156745,0,10,O,white,QoCoQCQoCQ,0,1,3688,578
28m,30,161902,1,10,O,white,OoCQoCQCQo,1,1,3695,400
28m,31,169403,1,10,O,green,OoCQCQoQCo,1,1,841,857
28m,32,172036,1,10,O,green,OoCQCoQoCQ,1,1,1664,294
28m,33,174898,0,10,O,white,CQoCQoQoCQ,0,1,4039,720
28m,34,180561,0,10,O,green,QCoQCoCQoC,0,1,3852,666
28m,35,185989,1,10,O,white,OCoQCoQCoQ,1,1,1597,429
28m,36,188902,1,10,O,white,OQCoQCoQoC,1,1,2604,1054
28m,37,193469,0,10,O,white,QCoCoQoCQo,0,1,4077,576
28m,38,199042,1,10,O,white,OQCoQCoQoC,1,1,3528,438
28m,39,203899,0,10,O,green,oQCQoCQoCo,0,1,1296,883
28m,40,206971,0,10,O,green,QoCQoCQoCo,0,1,787,698
28m,1,64994,0,10,O,white,QCoQoCoCQo,0,1,3884,601
28m,2,70386,0,10,O,green,CoQoQCQCoC,0,1,5049,599
28m,3,76916,1,10,O,green,OCQoCQoCQo,1,1,876,504
28m,4,79208,1,10,O,green,OCQoCQoQCo,1,1,903,462
28m,5,81470,1,10,O,white,OQoCQoCQoC,1,1,2897,452
28m,6,85706,1,10,O,white,OQoCQoCoQC,1,1,2722,420
28m,7,89749,1,10,O,green,OQCoQoCQoC,1,1,764,785
28m,8,92197,1,10,O,white,OCoQoCQoCQ,1,1,1608,1271
28m,9,95989,0,10,O,white,QoCQCoQCoQ,0,1,2678,1415
28m,10,100979,0,10,O,white,CoQCQoQoCo,0,1,2523,587
28m,11,104990,1,10,O,green,OCoQCoQoQC,1,1,903,1100
28m,12,107917,0,10,O,white,QCoQoCQoCQ,0,1,2546,935
28m,13,112301,0,10,O,white,QoCQoCoQCQ,0,1,2611,1114
28m,14,116935,1,10,O,white,OCQoQCoCQo,1,1,1659,1027
28m,15,120551,1,10,O,white,OCoQCQoQoC,1,1,2167,442
28m,16,124059,0,10,O,white,oQCoQCoCQo,0,1,1729,1173
28m,17,127883,0,10,O,green,oCQCoQoQCo,0,1,2948,1507
28m,18,133252,0,10,O,white,oQCQoCQoCQ,0,1,3997,1247
28m,19,139405,0,10,O,green,oQCQoCoQCQ,0,1,836,530
28m,20,141734,1,10,O,white,OoCQoQCQoC,1,1,1818,1156
28m,21,145629,0,10,O,green,CQoCoQoQCQ,0,1,813,1022
28m,22,148374,0,10,O,green,QCoCQoCQoQ,0,1,907,543
28m,23,150711,0,10,O,green,oQCoQCoCQo,0,1,2119,569
28m,24,154276,1,10,O,white,OoCQCoQoCQ,1,1,1899,823
28m,25,157904,0,10,O,green,QoCoCQCoQC,0,1,788,571
28m,26,160184,1,10,O,green,OCQoCQoQCo,1,1,1332,417
28m,27,162825,1,10,O,green,OQoCQoCQoC,1,1,2001,439
28m,28,166178,1,10,O,white,OoQCoQCoQC,1,1,1013,636
28m,29,168715,0,10,O,white,oQCQCoQoCQ,0,1,2656,986
28m,30,173262,1,10,O,green,OoCQoCQCoQ,1,1,916,736
28m,31,178121,0,10,O,green,oCQCoQoQCo,0,1,1090,537
28m,32,180697,0,10,O,green,oQCoCQCQoQ,0,1,794,501
28m,33,182892,0,10,O,white,CQoCQoQCoQ,0,1,917,705
28m,34,185424,1,10,O,white,OCoQoQCoQC,1,1,1544,452
28m,35,188318,0,10,O,green,QoCQoCoCQC,0,1,906,595
28m,36,190729,1,10,O,white,OQoCQoCoQC,1,1,1573,1114
28m,37,194323,0,10,O,white,CQoCoQCoQo,0,1,3684,590
28m,38,199514,1,10,O,green,OQCoCoQoQC,1,1,893,652
28m,39,201972,1,10,O,green,OCQoQCoQCo,1,1,1732,656
28m,40,205269,1,10,O,green,OCQoCoQCoQ,1,1,961,1178
28m,1,7719,1,10,O,white,OCQoQCoCQo,1,1,7082,707
28m,2,16399,1,10,O,green,OQoCoQCQCo,1,1,1084,1383
28m,3,19768,0,10,O,green,oQCoCQoQCQ,0,1,827,946
28m,4,22466,1,10,O,white,OCQoQCoQCo,1,1,1831,502
28m,5,25685,1,10,O,white,OCoQoCQoQC,1,1,3004,503
28m,6,30145,0,10,O,white,oQCQCoCQoQ,0,1,3873,702
28m,7,35640,0,10,O,green,oCQCoQoCQo,0,1,730,1245
28m,8,38523,1,10,O,green,OQCoCQoQoC,1,1,942,410
28m,9,40798,0,10,O,green,oQCoQCoQCo,0,1,2013,623
28m,10,44323,0,10,O,white,QoCQCoCoQC,0,1,2960,2140
28m,11,50319,0,10,O,green,CQoCoQoQCQ,0,1,837,630
28m,12,52679,1,10,O,green,OCQoCQoCQo,1,1,1501,556
28m,13,55654,0,10,O,white,CQoCQoCQoQ,0,1,2945,567
28m,14,60086,1,10,O,green,OQCoCQoCQo,1,1,925,503
28m,15,62412,1,10,O,white,OoQCQoCoQC,1,1,3180,1442
28m,16,67926,0,10,O,green,QCoCoQCoQo,0,1,702,611
28m,17,70136,0,10,O,white,oQCQoCoCQo,0,1,3010,587
28m,18,74607,1,10,O,green,OCQoCoQCoQ,1,1,887,557
28m,19,76950,0,10,O,green,QCoQCoCQoQ,0,1,1004,585
28m,20,79422,0,10,O,white,oQCoCQCoQo,0,1,2601,695
28m,21,83609,1,10,O,white,OQCoCQoQCo,1,1,1002,543
28m,22,86048,1,10,O,white,OoQCoCQCoQ,1,1,1356,488
28m,23,88801,0,10,O,white,oQCQoCQoCo,0,1,3619,621
28m,24,93930,0,10,O,green,oCQoQCoQCo,0,1,893,754
28m,25,96495,0,10,O,white,oQCQoCQoCQ,0,1,3797,603
28m,26,101797,1,10,O,green,OCQoCQoQCo,1,1,2328,449
28m,27,105510,1,10,O,white,OQoCQoCoQC,1,1,2374,754
28m,28,109538,1,10,O,white,OQCoCQoCQo,1,1,1264,477
28m,29,112189,0,10,O,green,CoQoCQoCQo,0,1,4054,592
28m,30,117720,0,10,O,white,oQCoQCQCoC,0,1,2607,832
28m,31,125708,1,10,O,green,OoQCQoCQCo,1,1,899,453
28m,32,127981,1,10,O,white,OQCoCQoCoQ,1,1,1700,530
28m,33,131166,1,10,O,green,OCoQoCQCQo,1,1,1435,761
28m,34,134253,0,10,O,green,oQCoQCQoCo,0,1,1247,594
28m,35,136984,1,10,O,white,OQoCoQCoQC,1,1,2516,491
28m,36,140898,0,10,O,white,CQoQoCQCoC,0,1,1664,575
28m,37,144041,0,10,O,green,CQoCoQoCQC,0,1,3247,567
28m,38,148760,0,10,O,white,QoCoQCQoCQ,0,1,2411,552
28m,39,152611,1,10,O,green,OoQCoQCQCo,1,1,1406,477
28m,40,155410,1,10,O,green,OoCQoCQoQC,1,1,1757,685
