sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
37g,1,37723,0,10,O,green,oQCoQCoQCQ,0,1,3152,483
37g,2,42286,0,10,O,green,CQoQoCoCQo,0,1,1594,411
37g,3,45194,0,10,O,green,CoQoCQoQCo,0,1,2469,495
37g,4,49055,0,10,O,green,CQoCQoQoCQ,0,1,1212,457
37g,5,51615,0,10,O,green,oCQoCQoQCo,0,1,3648,564
37g,6,56742,0,10,O,green,oQCQoCoQCQ,0,1,3697,508
37g,7,61857,1,10,O,green,OQCoQoCQCo,1,1,705,1872
37g,8,65352,1,10,O,green,OoCQoQCQoC,1,1,1072,1132
37g,9,68450,1,10,O,green,OoCQoQCoQC,1,1,803,538
37g,10,70671,0,10,O,green,oQCoCQoCQC,0,1,1587,540
37g,11,73694,1,10,O,green,OCQoQCoCQo,1,1,923,474
37g,12,76035,0,10,O,green,QoCoQCQCoC,0,1,1293,461
37g,13,78683,0,10,O,green,QoCoCQCoQo,0,1,1097,886
37g,14,81554,1,10,O,green,OoQCoQCoQC,1,1,773,625
37g,15,83836,0,10,O,green,CoQoQCoQCo,0,1,4159,652
37g,16,89536,1,10,O,green,OCQoQCoCQo,1,1,1611,624
37g,17,92659,0,10,O,green,CQoQoCQoCQ,0,1,1017,625
37g,18,95211,0,10,O,green,QoCQoCoQCo,0,1,1511,632
37g,19,98241,1,10,O,green,OoQCQoCoCQ,1,1,2612,754
37g,20,102526,1,10,O,green,OCoQCoQCoQ,1,1,759,534
37g,21,104711,1,10,O,green,OoCQCoQoQC,1,1,711,423
37g,22,106743,0,10,O,green,oCQCQoQCoC,0,1,1684,617
37g,23,109964,1,10,O,green,OCoQCQoQoC,1,1,809,763
37g,24,112429,0,10,O,green,CoQoCQoCQC,0,1,987,461
37g,25,114797,0,10,O,green,CQoCQoQoCo,0,1,992,1041
37g,26,117743,1,10,O,green,OQoCQCoCoQ,1,1,1228,468
37g,27,120330,1,10,O,green,OCoQCQoCQo,1,1,823,511
37g,28,122560,0,10,O,green,CQoCoQCoQC,0,1,872,569
37g,29,124900,1,10,O,green,OoCQoCQCoQ,1,1,725,469
37g,30,127021,1,10,O,green,OQCoCQoCQo,1,1,865,225
37g,31,132021,0,10,O,green,oQCQoCQoCo,0,1,840,1121
37g,32,134906,1,10,O,green,OQoCQoCoQC,1,1,820,239
37g,33,136847,1,10,O,green,OQCoQCoCQo,1,1,804,69
37g,34,138610,1,10,O,green,OoCQoCQCoQ,1,1,784,169
37g,35,140476,1,10,O,green,OQCoQCoCoQ,1,1,774,743
37g,36,142933,1,10,O,green,OoCQCQoQoC,1,1,903,101
37g,37,144831,1,10,O,green,OoQCQoCQCo,1,1,752,187
37g,38,146653,0,10,O,green,oCQCoQoCQo,0,1,1075,455
37g,39,149066,0,10,O,green,oQCoQCQoCo,0,1,723,455
37g,40,151132,0,10,O,green,oQCoQCoQCQ,0,1,798,508
37g,1,16370,1,10,O,green,OQCoCQoQoC,1,1,1780,207
37g,2,19272,0,10,O,green,oCQCQoCoQC,0,1,958,489
37g,3,21611,1,10,O,green,OoQCoQCoQC,1,1,1119,684
37g,4,24314,1,10,O,green,OQoCoCQCQo,1,1,694,626
37g,5,26565,1,10,O,green,OQCoQoCoQC,1,1,899,221
37g,6,28575,0,10,O,green,CoQCoQoCQC,0,1,1001,459
37g,7,30926,1,10,O,green,OoQCQoCQoC,1,1,762,120
37g,8,32689,0,10,O,green,QoCoCQoCQo,0,1,808,412
37g,9,34816,1,10,O,green,OQoCQCoCoQ,1,1,817,68
37g,10,36578,0,10,O,green,oQCQoCoCQo,0,1,1874,511
37g,11,39862,0,10,O,green,oCQCQoQCoC,0,1,4095,441
37g,12,45290,1,10,O,green,OQoCQoCQoC,1,1,722,180
37g,13,47082,1,10,O,green,OCoQCoQCoQ,1,1,1000,63
37g,14,49055,1,10,O,green,OCQoQoCoQC,0,1,700,5668
37g,15,56298,1,10,O,green,OoCQoCQoQC,1,1,693,77
37g,16,57978,0,10,O,green,CQoQoCoQCo,0,1,2184,419
37g,17,61486,1,10,O,green,OCQoQoCQoC,1,1,824,222
37g,18,63428,0,10,O,green,QoCoCQoQCQ,0,1,2412,394
37g,19,67131,1,10,O,green,OCQoCQoCoQ,1,1,847,426
37g,20,69295,1,10,O,green,OCQoQoCoQC,1,1,797,119
37g,21,71103,0,10,O,green,oCQoQCoQCo,0,1,1518,564
37g,22,74067,0,10,O,green,CoQoCQCoQo,0,1,832,506
37g,23,76296,0,10,O,green,CQoQoCQCoC,0,1,763,620
37g,24,78581,0,10,O,green,QoCQCoQCoC,0,1,965,3236
37g,25,83696,0,10,O,green,oCQoCQCoQo,0,1,845,700
37g,26,86140,0,10,O,green,CoQoCQCQoQ,0,1,2570,472
37g,27,90074,1,10,O,green,OCoQoCQoCQ,1,1,729,182
37g,28,91895,0,10,O,green,oQCQCoCoQo,0,1,1529,530
37g,29,94845,0,10,O,green,CQoCQoCQoC,0,1,718,474
37g,30,96972,1,10,O,green,OCQoCQoCoQ,1,1,766,601
37g,31,101906,0,10,O,green,CQoQCoQoCQ,0,1,699,451
37g,32,103977,0,10,O,green,CQoQoCoQCo,0,1,1016,464
37g,33,106363,1,10,O,green,OCQoCQoCQo,1,1,691,773
37g,34,108733,1,10,O,green,OQCoQCoQCo,1,1,1190,129
37g,35,110951,0,10,O,green,QCoCQoQCoQ,0,1,879,1109
37g,36,113880,1,10,O,green,OQoCQoCQoC,1,1,700,179
37g,37,115638,0,10,O,green,QCoCQoCQoC,0,1,1094,1116
37g,38,118757,1,10,O,green,OoCQoQCQoC,1,1,782,576
37g,39,121036,1,10,O,green,OoQCQoCQCo,1,1,1404,457
37g,40,123821,0,10,O,green,CQoQoCoQCo,0,1,675,454
37g,1,22762,1,10,O,green,OQCoCoQCoQ,1,1,1390,73
37g,2,25107,0,10,O,green,QoCoQCoQCQ,0,1,1470,435
37g,3,27900,0,10,O,green,oCQCoQoCQC,0,1,1212,361
37g,4,30361,0,10,O,green,oCQoCQoCQC,0,1,780,355
37g,5,32388,1,10,O,green,OCQoQCoQoC,1,1,734,71
37g,6,34114,1,10,O,green,OQoCoQCoQC,1,1,1802,124
37g,7,36975,0,10,O,green,oCQoCQCQoQ,0,1,731,405
