UniqueID, BlockID, GroupID, ConfigName, Response Time, LED Red (1=Red 0=Green), pressCount, LEDOnTime, InterStimulusDuration, PCStartTime, PCEndTime, isPractice, keyDown, Date
1,1,defaultGroupID,Desert Study,-1,1,0,1000,3046,14:48:23,14:48:27,0,,4/26/2016
2,1,defaultGroupID,Desert Study,-1,1,0,1000,3056,14:48:27,14:48:31,0,,4/26/2016
3,1,defaultGroupID,Desert Study,-1,1,0,1000,4139,14:48:31,14:48:36,0,,4/26/2016
4,1,defaultGroupID,Desert Study,-1,1,0,1000,3462,14:48:36,14:48:40,0,,4/26/2016
5,1,defaultGroupID,Desert Study,-1,1,0,1000,4345,14:48:40,14:48:46,0,,4/26/2016
6,1,defaultGroupID,Desert Study,-1,1,0,1000,4141,14:48:46,14:48:51,0,,4/26/2016
7,1,defaultGroupID,Desert Study,-1,0,0,1000,4095,14:48:51,14:48:56,0,,4/26/2016
8,1,defaultGroupID,Desert Study,-1,1,0,1000,3555,14:48:56,14:49:0,0,,4/26/2016
9,1,defaultGroupID,Desert Study,-1,0,0,1000,3337,14:49:0,14:49:5,0,,4/26/2016
10,1,defaultGroupID,Desert Study,-1,1,0,1000,3356,14:49:5,14:49:9,0,,4/26/2016
11,1,defaultGroupID,Desert Study,-1,0,0,1000,3271,14:49:9,14:49:13,0,,4/26/2016
12,1,defaultGroupID,Desert Study,-1,1,0,1000,4619,14:49:13,14:49:19,0,,4/26/2016
13,1,defaultGroupID,Desert Study,-1,1,0,1000,4943,14:49:19,14:49:25,0,,4/26/2016
14,1,defaultGroupID,Desert Study,-1,1,0,1000,4253,14:49:25,14:49:30,0,,4/26/2016
15,1,defaultGroupID,Desert Study,-1,0,0,1000,3999,14:49:30,14:49:35,0,,4/26/2016
16,1,defaultGroupID,Desert Study,-1,1,0,1000,3335,14:49:35,14:49:39,0,,4/26/2016
17,1,defaultGroupID,Desert Study,-1,1,0,1000,4663,14:49:39,14:49:45,0,,4/26/2016
18,1,defaultGroupID,Desert Study,-1,1,0,1000,3542,14:49:45,14:49:50,0,,4/26/2016
