UniqueID, BlockID, GroupID, ConfigName, Response Time, LED Red (1=Red 0=Green), pressCount, LEDOnTime, InterStimulusDuration, PCStartTime, PCEndTime, isPractice, keyDown, Date
1,1,defaultGroupID,Desert Study,-1,1,0,1000,4253,13:20:41,13:20:46,0,,4/28/2016
2,1,defaultGroupID,Desert Study,-1,1,0,1000,4790,13:20:46,13:20:52,0,,4/28/2016
3,1,defaultGroupID,Desert Study,-1,1,0,1000,3282,13:20:52,13:20:56,0,,4/28/2016
4,1,defaultGroupID,Desert Study,-1,1,0,1000,3575,13:20:56,13:21:0,0,,4/28/2016
5,1,defaultGroupID,Desert Study,-1,1,0,1000,3673,13:21:0,13:21:5,0,,4/28/2016
6,1,defaultGroupID,Desert Study,-1,1,0,1000,4202,13:21:5,13:21:10,0,,4/28/2016
7,1,defaultGroupID,Desert Study,-1,1,0,1000,4602,13:21:10,13:21:16,0,,4/28/2016
8,1,defaultGroupID,Desert Study,-1,1,0,1000,4761,13:21:16,13:21:22,0,,4/28/2016
9,1,defaultGroupID,Desert Study,-1,1,0,1000,3430,13:21:22,13:21:26,0,,4/28/2016
10,1,defaultGroupID,Desert Study,-1,1,0,1000,3017,13:21:26,13:21:30,0,,4/28/2016
11,1,defaultGroupID,Desert Study,-1,1,0,1000,3729,13:21:30,13:21:35,0,,4/28/2016
12,1,defaultGroupID,Desert Study,-1,1,0,1000,4523,13:21:35,13:21:40,0,,4/28/2016
13,1,defaultGroupID,Desert Study,-1,1,0,1000,4182,13:21:40,13:21:46,0,,4/28/2016
14,1,defaultGroupID,Desert Study,-1,1,0,1000,4012,13:21:46,13:21:51,0,,4/28/2016
15,1,defaultGroupID,Desert Study,-1,1,0,1000,3299,13:21:51,13:21:55,0,,4/28/2016
16,1,defaultGroupID,Desert Study,-1,1,0,1000,3334,13:21:55,13:21:59,0,,4/28/2016
17,1,defaultGroupID,Desert Study,-1,1,0,1000,4145,13:21:59,13:22:4,0,,4/28/2016
18,1,defaultGroupID,Desert Study,-1,1,0,1000,4629,13:22:4,13:22:10,0,,4/28/2016
19,1,defaultGroupID,Desert Study,-1,0,0,1000,3462,13:22:10,13:22:14,0,,4/28/2016
20,1,defaultGroupID,Desert Study,-1,1,0,1000,3554,13:22:14,13:22:19,0,,4/28/2016
21,1,defaultGroupID,Desert Study,-1,1,0,1000,3911,13:22:19,13:22:24,0,,4/28/2016
22,1,defaultGroupID,Desert Study,-1,1,0,1000,4048,13:22:24,13:22:29,0,,4/28/2016
23,1,defaultGroupID,Desert Study,-1,1,0,1000,4309,13:22:29,13:22:34,0,,4/28/2016
24,1,defaultGroupID,Desert Study,-1,1,0,1000,4215,13:22:34,13:22:39,0,,4/28/2016
25,1,defaultGroupID,Desert Study,-1,1,0,1000,4097,13:22:39,13:22:45,0,,4/28/2016
26,1,defaultGroupID,Desert Study,-1,1,0,1000,4965,13:22:45,13:22:50,0,,4/28/2016
27,1,defaultGroupID,Desert Study,-1,1,0,1000,4620,13:22:50,13:22:56,0,,4/28/2016
28,1,defaultGroupID,Desert Study,-1,1,0,1000,3683,13:22:56,13:23:1,0,,4/28/2016
29,1,defaultGroupID,Desert Study,-1,1,0,1000,4021,13:23:1,13:23:6,0,,4/28/2016
30,1,defaultGroupID,Desert Study,-1,0,0,1000,3045,13:23:6,13:23:10,0,,4/28/2016
31,1,defaultGroupID,Desert Study,-1,1,0,1000,3497,13:23:10,13:23:14,0,,4/28/2016
32,1,defaultGroupID,Desert Study,-1,1,0,1000,4817,13:23:14,13:23:20,0,,4/28/2016
33,1,defaultGroupID,Desert Study,-1,1,0,1000,3471,13:23:20,13:23:25,0,,4/28/2016
34,1,defaultGroupID,Desert Study,-1,0,0,1000,4827,13:23:25,13:23:30,0,,4/28/2016
35,1,defaultGroupID,Desert Study,-1,1,0,1000,4638,13:23:30,13:23:36,0,,4/28/2016
36,1,defaultGroupID,Desert Study,-1,1,0,1000,3100,13:23:36,13:23:40,0,,4/28/2016
37,1,defaultGroupID,Desert Study,-1,1,0,1000,3336,13:23:40,13:23:45,0,,4/28/2016
38,1,defaultGroupID,Desert Study,-1,1,0,1000,3158,13:23:45,13:23:49,0,,4/28/2016
39,1,defaultGroupID,Desert Study,-1,1,0,1000,3427,13:23:49,13:23:53,0,,4/28/2016
40,1,defaultGroupID,Desert Study,-1,1,0,1000,3685,13:23:53,13:23:58,0,,4/28/2016
41,1,defaultGroupID,Desert Study,-1,0,0,1000,4524,13:23:58,13:24:3,0,,4/28/2016
42,1,defaultGroupID,Desert Study,-1,1,0,1000,3046,13:24:3,13:24:7,0,,4/28/2016
43,1,defaultGroupID,Desert Study,-1,1,0,1000,3056,13:24:7,13:24:11,0,,4/28/2016
44,1,defaultGroupID,Desert Study,-1,1,0,1000,4139,13:24:11,13:24:17,0,,4/28/2016
45,1,defaultGroupID,Desert Study,-1,1,0,1000,3462,13:24:17,13:24:21,0,,4/28/2016
46,1,defaultGroupID,Desert Study,-1,1,0,1000,4345,13:24:21,13:24:26,0,,4/28/2016
47,1,defaultGroupID,Desert Study,-1,1,0,1000,4141,13:24:26,13:24:32,0,,4/28/2016
48,1,defaultGroupID,Desert Study,-1,0,0,1000,4095,13:24:32,13:24:37,0,,4/28/2016
49,1,defaultGroupID,Desert Study,-1,1,0,1000,3555,13:24:37,13:24:41,0,,4/28/2016
50,1,defaultGroupID,Desert Study,-1,0,0,1000,3337,13:24:41,13:24:46,0,,4/28/2016
51,1,defaultGroupID,Desert Study,-1,1,0,1000,3356,13:24:46,13:24:50,0,,4/28/2016
52,1,defaultGroupID,Desert Study,-1,0,0,1000,3271,13:24:50,13:24:54,0,,4/28/2016
53,1,defaultGroupID,Desert Study,-1,1,0,1000,4619,13:24:54,13:25:0,0,,4/28/2016
54,1,defaultGroupID,Desert Study,-1,1,0,1000,4943,13:25:0,13:25:6,0,,4/28/2016
55,1,defaultGroupID,Desert Study,-1,1,0,1000,4253,13:25:6,13:25:11,0,,4/28/2016
56,1,defaultGroupID,Desert Study,-1,0,0,1000,3999,13:25:11,13:25:16,0,,4/28/2016
57,1,defaultGroupID,Desert Study,-1,1,0,1000,3335,13:25:16,13:25:20,0,,4/28/2016
58,1,defaultGroupID,Desert Study,-1,1,0,1000,4663,13:25:20,13:25:26,0,,4/28/2016
59,1,defaultGroupID,Desert Study,-1,1,0,1000,3542,13:25:26,13:25:31,0,,4/28/2016
60,1,defaultGroupID,Desert Study,-1,1,0,1000,3552,13:25:31,13:25:35,0,,4/28/2016
61,1,defaultGroupID,Desert Study,-1,1,0,1000,3367,13:25:35,13:25:39,0,,4/28/2016
