UniqueID, BlockID, GroupID, ConfigName, Response Time, LED Red (1=Red 0=Green), pressCount, LEDOnTime, InterStimulusDuration, PCStartTime, PCEndTime, isPractice, keyDown, Date
1,1,defaultGroupID,Desert Study,-1,1,0,1000,3039,10:23:10,10:23:14,0,,4/28/2016
2,1,defaultGroupID,Desert Study,-1,1,0,1000,4201,10:23:14,10:23:19,0,,4/28/2016
3,1,defaultGroupID,Desert Study,-1,1,0,1000,3565,10:23:19,10:23:23,0,,4/28/2016
4,1,defaultGroupID,Desert Study,-1,1,0,1000,4111,10:23:23,10:23:28,0,,4/28/2016
5,1,defaultGroupID,Desert Study,-1,1,0,1000,3870,10:23:28,10:23:33,0,,4/28/2016
6,1,defaultGroupID,Desert Study,-1,1,0,1000,4688,10:23:33,10:23:39,0,,4/28/2016
7,1,defaultGroupID,Desert Study,-1,1,0,1000,4026,10:23:39,10:23:44,0,,4/28/2016
8,1,defaultGroupID,Desert Study,-1,1,0,1000,4597,10:23:44,10:23:50,0,,4/28/2016
9,1,defaultGroupID,Desert Study,-1,1,0,1000,4948,10:23:50,10:23:56,0,,4/28/2016
10,1,defaultGroupID,Desert Study,-1,1,0,1000,4200,10:23:56,10:24:1,0,,4/28/2016
11,1,defaultGroupID,Desert Study,-1,1,0,1000,4373,10:24:1,10:24:6,0,,4/28/2016
12,1,defaultGroupID,Desert Study,-1,0,0,1000,4679,10:24:6,10:24:12,0,,4/28/2016
13,1,defaultGroupID,Desert Study,-1,1,0,1000,4821,10:24:12,10:24:18,0,,4/28/2016
14,1,defaultGroupID,Desert Study,-1,1,0,1000,3228,10:24:18,10:24:22,0,,4/28/2016
15,1,defaultGroupID,Desert Study,-1,1,0,1000,3221,10:24:22,10:24:26,0,,4/28/2016
16,1,defaultGroupID,Desert Study,-1,0,0,1000,3405,10:24:26,10:24:30,0,,4/28/2016
17,1,defaultGroupID,Desert Study,-1,1,0,1000,3635,10:24:30,10:24:35,0,,4/28/2016
18,1,defaultGroupID,Desert Study,-1,1,0,1000,3354,10:24:35,10:24:39,0,,4/28/2016
19,1,defaultGroupID,Desert Study,-1,0,0,1000,3696,10:24:39,10:24:44,0,,4/28/2016
20,1,defaultGroupID,Desert Study,-1,0,0,1000,3217,10:24:44,10:24:48,0,,4/28/2016
21,1,defaultGroupID,Desert Study,-1,1,0,1000,4856,10:24:48,10:24:54,0,,4/28/2016
22,1,defaultGroupID,Desert Study,-1,0,0,1000,3663,10:24:54,10:24:59,0,,4/28/2016
23,1,defaultGroupID,Desert Study,-1,1,0,1000,3237,10:24:59,10:25:3,0,,4/28/2016
24,1,defaultGroupID,Desert Study,-1,1,0,1000,3693,10:25:3,10:25:8,0,,4/28/2016
25,1,defaultGroupID,Desert Study,-1,1,0,1000,3534,10:25:8,10:25:12,0,,4/28/2016
26,1,defaultGroupID,Desert Study,-1,1,0,1000,3768,10:25:12,10:25:17,0,,4/28/2016
27,1,defaultGroupID,Desert Study,-1,1,0,1000,3180,10:25:17,10:25:21,0,,4/28/2016
28,1,defaultGroupID,Desert Study,-1,0,0,1000,4350,10:25:21,10:25:27,0,,4/28/2016
29,1,defaultGroupID,Desert Study,-1,1,0,1000,3032,10:25:27,10:25:31,0,,4/28/2016
30,1,defaultGroupID,Desert Study,-1,1,0,1000,4687,10:25:31,10:25:36,0,,4/28/2016
31,1,defaultGroupID,Desert Study,-1,1,0,1000,3581,10:25:36,10:25:41,0,,4/28/2016
32,1,defaultGroupID,Desert Study,-1,1,0,1000,3795,10:25:41,10:25:46,0,,4/28/2016
33,1,defaultGroupID,Desert Study,-1,1,0,1000,3859,10:25:46,10:25:51,0,,4/28/2016
34,1,defaultGroupID,Desert Study,-1,1,0,1000,3900,10:25:51,10:25:56,0,,4/28/2016
35,1,defaultGroupID,Desert Study,-1,1,0,1000,4634,10:25:56,10:26:1,0,,4/28/2016
36,1,defaultGroupID,Desert Study,-1,1,0,1000,3564,10:26:1,10:26:6,0,,4/28/2016
37,1,defaultGroupID,Desert Study,-1,1,0,1000,3421,10:26:6,10:26:10,0,,4/28/2016
38,1,defaultGroupID,Desert Study,-1,0,0,1000,3742,10:26:10,10:26:15,0,,4/28/2016
39,1,defaultGroupID,Desert Study,-1,1,0,1000,3071,10:26:15,10:26:19,0,,4/28/2016
40,1,defaultGroupID,Desert Study,-1,1,0,1000,3763,10:26:19,10:26:24,0,,4/28/2016
41,1,defaultGroupID,Desert Study,-1,1,0,1000,3321,10:26:24,10:26:28,0,,4/28/2016
42,1,defaultGroupID,Desert Study,-1,1,0,1000,3645,10:26:28,10:26:33,0,,4/28/2016
43,1,defaultGroupID,Desert Study,-1,1,0,1000,3162,10:26:33,10:26:37,0,,4/28/2016
44,1,defaultGroupID,Desert Study,-1,1,0,1000,3463,10:26:37,10:26:41,0,,4/28/2016
45,1,defaultGroupID,Desert Study,-1,1,0,1000,3191,10:26:41,10:26:45,0,,4/28/2016
46,1,defaultGroupID,Desert Study,-1,1,0,1000,4828,10:26:45,10:26:51,0,,4/28/2016
47,1,defaultGroupID,Desert Study,-1,1,0,1000,3791,10:26:51,10:26:56,0,,4/28/2016
48,1,defaultGroupID,Desert Study,-1,1,0,1000,3868,10:26:56,10:27:1,0,,4/28/2016
49,1,defaultGroupID,Desert Study,-1,1,0,1000,4971,10:27:1,10:27:7,0,,4/28/2016
50,1,defaultGroupID,Desert Study,-1,1,0,1000,4999,10:27:7,10:27:13,0,,4/28/2016
51,1,defaultGroupID,Desert Study,-1,1,0,1000,4375,10:27:13,10:27:18,0,,4/28/2016
52,1,defaultGroupID,Desert Study,-1,1,0,1000,3540,10:27:18,10:27:23,0,,4/28/2016
53,1,defaultGroupID,Desert Study,-1,1,0,1000,3576,10:27:23,10:27:27,0,,4/28/2016
54,1,defaultGroupID,Desert Study,-1,1,0,1000,3815,10:27:27,10:27:32,0,,4/28/2016
55,1,defaultGroupID,Desert Study,-1,1,0,1000,3489,10:27:32,10:27:37,0,,4/28/2016
56,1,defaultGroupID,Desert Study,-1,0,0,1000,4643,10:27:37,10:27:42,0,,4/28/2016
57,1,defaultGroupID,Desert Study,-1,1,0,1000,3603,10:27:42,10:27:47,0,,4/28/2016
58,1,defaultGroupID,Desert Study,-1,1,0,1000,3767,10:27:47,10:27:52,0,,4/28/2016
59,1,defaultGroupID,Desert Study,-1,0,0,1000,4198,10:27:52,10:27:57,0,,4/28/2016
60,1,defaultGroupID,Desert Study,-1,1,0,1000,4090,10:27:57,10:28:2,0,,4/28/2016
61,1,defaultGroupID,Desert Study,-1,0,0,1000,4381,10:28:2,10:28:7,0,,4/28/2016
62,1,defaultGroupID,Desert Study,-1,1,0,1000,4688,10:28:7,10:28:13,0,,4/28/2016
63,1,defaultGroupID,Desert Study,-1,1,0,1000,3347,10:28:13,10:28:17,0,,4/28/2016
