sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
33p,1,7793,0,10,O,green,CoQCQoCQoQ,0,1,2494,1225
33p,2,12402,0,10,O,green,CQoCQoCQoC,0,1,4049,819
33p,3,18219,1,10,O,white,OQoCoQCoCQ,0,1,1090,728
33p,4,20961,1,10,O,white,OQoCQCoQoC,1,1,5420,2279
33p,5,29565,1,10,O,white,OCoQoCQoCQ,0,1,1993,671
33p,6,33141,1,10,O,green,OoQCQoCQCo,1,1,1005,1027
33p,7,36072,0,10,O,green,oCQCQoCQoQ,0,1,2125,712
33p,8,39811,0,10,O,white,oQCQoCoQCo,0,1,1815,726
33p,9,43249,0,10,O,white,QCoCoQoCQC,0,1,2514,664
33p,10,47319,1,10,O,white,OCQoQoCoCQ,1,1,1730,613
33p,11,50583,1,10,O,white,OQCoCQoCoQ,1,1,1681,551
33p,12,53707,1,10,O,green,OCoQoCQoCQ,1,1,997,541
33p,13,56135,0,10,O,white,oCQCoQoCQC,0,1,1401,921
33p,14,59369,1,10,O,white,OQoCoQCoQC,1,1,1329,422
33p,15,62017,1,10,O,green,OCoQCoQoCQ,1,1,1054,426
33p,16,64438,0,10,O,white,QCoQCoQCoQ,0,1,1335,1231
33p,17,67899,0,10,O,green,CQoQoCoCQo,0,1,1239,586
33p,18,70618,1,10,O,green,OoQCQoCoCQ,1,1,1506,466
33p,19,73477,1,10,O,green,OQoCoCQCoQ,1,1,1046,434
33p,20,75851,0,10,O,white,CQoQCoCQoQ,0,1,1177,580
33p,21,78499,1,10,O,green,OoCQCoQoQC,1,1,1199,583
33p,22,81186,0,10,O,white,QCoCoQoQCo,0,1,1344,608
33p,23,84085,0,10,O,green,CoQCoQCoQC,0,1,1606,707
33p,24,87272,1,10,O,green,OCQoQoCQCo,1,1,1198,221
33p,25,89597,1,10,O,green,OQCoQCoCoQ,1,1,1077,147
33p,26,91703,1,10,O,white,OoCQCQoQoC,1,1,1380,157
33p,27,94117,0,10,O,green,oQCQoCQoCQ,0,1,1234,1963
33p,28,98222,1,10,O,green,OQCoCQoQCo,1,1,1087,164
33p,29,100366,0,10,O,green,CQoCQoQCoC,0,1,1433,480
33p,30,103184,1,10,O,white,OQCoCQoQCo,1,1,1345,191
33p,31,108265,0,10,O,white,CQoCQoCQoC,0,1,1289,630
33p,32,111102,0,10,O,green,CQoCoQoCQo,9,0,1154,1244
33p,33,114387,0,10,O,white,oCQoQCoQCQ,0,1,1119,549
33p,34,116973,1,10,O,white,OQCoCQoCQo,1,1,1954,254
33p,35,120092,0,10,O,white,QoCoQCQCoC,0,1,1934,508
33p,36,123422,0,10,O,white,QoCQoCQCoQ,0,1,1551,531
33p,37,126427,0,10,O,green,CoQCoQCQoC,0,1,1217,554
33p,38,129114,1,10,O,white,OoQCoQCoQC,1,1,1653,161
33p,39,131815,1,10,O,green,OCoQCoQCQo,1,1,999,110
33p,40,133824,0,10,O,green,oQCQoCQoCQ,0,1,1352,491
