sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
25p,1,9162,0,10,O,green,QoCoQCQoCo,0,1,10269,7242
25p,2,27550,1,10,O,green,OCQoQoCQCo,1,1,2186,1444
25p,3,32079,1,10,O,white,OCoQoCQoQC,1,1,15808,421
25p,4,49219,1,10,O,green,OoQCQoCQoC,1,1,4723,1210
25p,5,56045,1,10,O,white,OoCQCQoCoQ,1,1,1018,733
25p,6,58686,1,10,O,green,OQCoCQoCoQ,1,1,130,1602
25p,7,61324,0,10,O,white,CoQoQCQoCQ,2,0,4925,1437
25p,8,68583,0,10,O,white,oCQoCQoQCo,1,0,1906,1329
25p,9,72707,0,10,O,white,QCoQCoCQoC,3,0,1547,944
25p,10,76124,0,10,O,green,CQoQCoQCoQ,0,1,1732,1843
25p,11,80628,0,10,O,white,CoQoQCoQCo,0,1,2472,687
25p,12,84725,0,10,O,green,QCoQCoCQoQ,0,1,4,3017
25p,13,88628,0,10,O,green,QoCoCQoCQC,0,1,1216,751
25p,14,91485,0,10,O,white,QoCQoCQCoC,0,1,2635,783
25p,15,95795,1,10,O,white,OQoCQCoQCo,1,1,1465,659
25p,16,98855,0,10,O,white,oCQoQCQoCo,0,1,2402,733
25p,17,102881,1,10,O,white,OQCoCQoQCo,1,1,1539,685
25p,18,105995,0,10,O,green,QCoQoCoQCo,0,1,922,659
25p,19,108484,0,10,O,green,CoQCQoCoQC,0,1,1041,1598
25p,20,112005,0,10,O,white,QoCQCoQoCo,0,1,1236,750
25p,21,114878,0,10,O,green,oCQCoQCoQo,0,1,1252,1502
25p,22,118538,1,10,O,green,OCoQoCQCoQ,1,1,822,543
25p,23,120817,1,10,O,green,OCoQoCQoCQ,1,1,1028,753
25p,24,123520,0,10,O,white,CQoCQoQCoQ,0,1,3127,691
25p,25,128257,1,10,O,green,OoCQoCQoCQ,1,1,2642,700
25p,26,132512,1,10,O,white,OoQCoCQCQo,1,1,1357,711
25p,27,135479,0,10,O,white,CoQoQCQoCQ,0,1,1062,703
25p,28,138185,0,10,O,white,QCoQoCQoCQ,0,1,2150,662
25p,29,141876,1,10,O,green,OCQoCQoCQo,1,1,753,569
25p,30,144091,1,10,O,white,OQCoCQoQCo,1,1,1947,656
25p,31,151678,0,10,O,green,QCoCQoQoCQ,0,1,896,659
25p,32,154150,0,10,O,green,QCoQCoCQoQ,0,1,889,717
25p,33,156694,0,10,O,green,oQCQCoCQoQ,0,1,906,703
25p,34,159186,1,10,O,white,OCoQCoQoCQ,1,1,1094,1101
25p,35,162275,1,10,O,green,OCQoCQoCQo,1,1,676,566
25p,36,164406,1,10,O,green,OoCQoQCoQC,1,1,818,623
25p,37,166741,1,10,O,green,OQoCoQCQoC,1,1,710,617
25p,38,168965,1,10,O,white,OoCQCoQCQo,1,1,1255,1187
25p,39,172325,1,10,O,white,OQoCQoCQCo,1,1,2403,745
25p,40,176382,1,10,O,white,OoQCoCQoCQ,0,1,37,2421
