sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
35p,1,7771,0,10,O,white,CQoCQoQoCQ,0,1,21336,5979
35p,2,35981,0,10,O,white,CQoCQoCQoQ,0,1,12884,1250
35p,3,51008,1,10,O,green,OoQCQCoCoQ,1,1,4221,1230
35p,4,57367,1,10,O,white,OoCQoQCoQC,1,1,25232,999
35p,5,84488,0,10,O,green,oCQCQoQoCo,0,1,3594,1137
35p,6,90133,0,10,O,green,QoCQoCoQCQ,0,1,6403,2126
35p,7,99543,0,10,O,green,CQoCoQCoQC,0,1,4247,897
35p,8,105578,1,10,O,white,OQoCoQCoCQ,1,1,2250,1956
35p,9,110699,1,10,O,green,OoCQCoQoCQ,1,1,3697,660
35p,10,115951,0,10,O,white,QoCQCoCoQC,0,1,3368,891
35p,11,121108,1,10,O,green,OoCQCoQCoQ,1,1,1561,458
35p,12,124061,0,10,O,white,CQoCoQCQoQ,2,0,127,3626
35p,13,128709,1,10,O,green,OQCoQCoCQo,1,1,1250,735
35p,14,131582,0,10,O,green,QoCoCQoCQC,0,1,2609,1005
35p,15,136093,1,10,O,white,OQoCQoCQoC,0,1,3460,1951
35p,16,142411,0,10,O,white,oCQCoQCQoQ,0,1,3013,1095
35p,17,147428,0,10,O,green,QCoQCoQCoC,0,1,3625,1356
35p,18,153301,1,10,O,green,OQoCQoCoQC,1,1,1613,867
35p,19,156659,1,10,O,green,OQCoCQoCoQ,1,1,1932,695
35p,20,160171,0,10,O,white,QCoQoCQoCQ,0,1,2445,1114
35p,21,164680,1,10,O,white,OoQCQoCoQC,1,1,2110,610
35p,22,168318,1,10,O,green,OCoQoCQCQo,1,1,1965,2028
35p,23,173216,1,10,O,white,OQoCoCQoQC,1,1,1919,630
35p,24,176667,1,10,O,green,OQoCQoCQCo,1,1,2257,789
35p,25,180613,0,10,O,white,oCQoCQCoQC,0,1,3119,878
35p,26,185495,1,10,O,white,OQoCoQCoQC,1,1,1606,682
35p,27,188676,1,10,O,white,OQoCoQCoQC,1,1,1417,959
35p,28,191967,0,10,O,white,QoCoCQoCQC,0,1,2217,1469
35p,29,196572,1,10,O,green,OQoCQoCoQC,1,1,1937,805
35p,30,200198,0,10,O,white,oQCoQCoQCo,0,1,2151,1069
35p,31,225699,1,10,O,white,OCoQoCQCoQ,1,1,1849,803
35p,32,229232,1,10,O,green,OCoQoCQoCQ,1,1,1228,764
35p,33,232116,0,10,O,green,QoCQCoQCoC,0,1,2075,931
35p,34,236013,1,10,O,white,OCoQCQoCQo,1,1,2269,721
35p,35,239922,0,10,O,green,CQoCoQoCQo,0,1,2711,910
35p,36,244436,0,10,O,green,oCQoCQoQCo,0,1,2023,1258
35p,37,248609,0,10,O,green,QCoQoCoCQC,0,1,1655,1086
35p,38,252237,0,10,O,green,oCQoCQoCQo,0,1,3726,874
35p,39,257770,1,10,O,white,OQCoCQoQoC,0,1,2008,911
35p,40,261574,0,10,O,white,oQCoCQoCQC,0,1,3682,767
