sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
20w,1,21248,0,10,O,white,oCQoCQoCQC,8,0,3539,3325
20w,2,28992,1,10,O,white,OCQoCQoCQo,1,1,3464,699
20w,3,34057,0,10,O,white,QoCQCoQoCQ,0,1,4108,3356
20w,4,42407,1,10,O,white,OoQCoCQCoQ,1,1,1675,449
20w,5,45451,0,10,O,white,oQCoQCQCoC,0,1,3832,9503
20w,6,59671,0,10,O,white,CQoQCoCQoC,0,1,3168,564
20w,7,64303,1,10,O,white,OQCoCQoQoC,1,1,3340,775
20w,8,69338,0,10,O,white,CQoQCoQCoC,0,1,2907,742
20w,9,73867,1,10,O,white,OCoQoCQoCQ,1,1,6854,446
20w,10,82058,0,10,O,white,CQoQCoCQoC,0,1,8343,597
20w,11,91869,0,10,O,white,oQCQoCoQCo,0,1,4939,480
20w,12,98183,1,10,O,white,OCoQCoQCoQ,1,1,1733,568
20w,13,101385,0,10,O,white,CQoCQoCoQC,0,1,8061,2485
20w,14,112833,0,10,O,white,oCQCoQCoQo,0,1,4991,1577
20w,15,120292,1,10,O,white,OCQoQCoQCo,1,1,3676,883
20w,16,125797,1,10,O,white,OCoQoCQCoQ,1,1,2328,443
20w,17,129510,1,10,O,white,OQoCoQCQCo,1,1,2182,1427
20w,18,134049,1,10,O,white,OoQCQoCoQC,1,1,6588,410
20w,19,141937,0,10,O,white,CQoCQoCQoC,0,1,10104,728
20w,20,153673,0,10,O,white,oCQoCQCoQo,0,1,4487,738
20w,21,159775,1,10,O,white,OoCQCQoCQo,1,1,2015,474
20w,22,163180,0,10,O,white,QoCQCoQCoQ,0,1,3566,3876
20w,23,171527,1,10,O,white,OQoCoCQoCQ,1,1,1974,452
20w,24,174844,1,10,O,white,OQCoQoCoQC,1,1,3692,895
20w,25,180339,1,10,O,white,OCQoQoCQoC,1,1,3608,484
20w,26,185345,0,10,O,white,CQoQCoQCoQ,0,1,3613,601
20w,27,190484,1,10,O,white,OCoQoQCQCo,1,1,6520,448
20w,28,198336,0,10,O,white,QCoQCoCQoQ,0,1,4762,1088
20w,29,205075,1,10,O,white,OQCoQoCQoC,1,1,2466,446
20w,30,208900,1,10,O,white,OQCoQCoQoC,1,1,2872,405
20w,31,219917,1,10,O,white,OoCQoCQoQC,1,1,1908,1630
20w,32,224355,1,10,O,white,OCQoCQoCQo,1,1,1892,436
20w,33,227589,1,10,O,white,OCoQoCQoQC,1,1,1284,428
20w,34,230197,0,10,O,white,QCoCQoCQoC,0,1,2194,629
20w,35,233929,0,10,O,white,QCoQCoQCoC,0,1,2983,627
20w,36,238449,0,10,O,white,oQCoCQCoQC,0,1,3095,857
20w,37,243286,0,10,O,white,CoQoCQCQoC,0,1,2020,1500
20w,38,247692,0,10,O,white,oCQCoQCoQo,0,1,2926,984
20w,39,252479,0,10,O,white,CQoQCoQCoC,0,1,3252,762
20w,40,257375,1,10,O,white,OoQCQCoQCo,1,1,2498,477
20w,1,23721,0,10,O,white,QCoCQoQCoC,0,1,4647,595
20w,2,29853,1,10,O,white,OoQCoCQoCQ,0,1,6546,779
20w,3,38079,1,10,O,white,OoCQCoQCoQ,1,1,2102,1035
20w,4,42121,1,10,O,white,OCQoQoCoQC,1,1,948,481
20w,5,44453,1,10,O,white,OCoQCoQCQo,1,1,1126,434
20w,6,46913,0,10,O,white,QCoCQoQoCo,4,0,186,1392
20w,7,49387,0,10,O,white,QCoQCoCQoQ,0,1,2758,561
20w,8,53618,0,10,O,white,CoQCoQoQCo,0,1,3469,479
20w,9,58449,0,10,O,white,QCoCQoQCoQ,0,1,2604,747
20w,10,62674,0,10,O,white,CoQCoQCoQC,0,1,2369,612
20w,11,66540,1,10,O,white,OoCQoQCQCo,0,1,75,1427
20w,12,68921,1,10,O,white,OCQoQCoCQo,1,1,1043,546
20w,13,71409,1,10,O,white,OQoCQCoCQo,1,1,3882,505
20w,14,76691,0,10,O,white,oCQoCQoCQo,0,1,7126,3391
20w,15,88124,0,10,O,white,oQCoCQoCQC,0,1,2217,1699
20w,16,92961,1,10,O,white,OoQCoQCoQC,1,1,1405,473
20w,17,95746,1,10,O,white,OCQoQoCQCo,1,1,1265,428
20w,18,98325,0,10,O,white,QoCQCoQCoC,0,1,2279,542
20w,19,102067,0,10,O,white,CoQCoQoQCo,0,1,5807,868
20w,20,109629,1,10,O,white,OCoQCQoQCo,1,1,1067,625
20w,21,112210,0,10,O,white,CQoCoQoCQo,0,1,2368,742
20w,22,116210,1,10,O,white,OCoQCoQCoQ,1,1,2270,536
20w,23,119909,1,10,O,white,OCoQCQoCQo,1,1,1096,446
20w,24,122401,0,10,O,white,oQCoQCoQCQ,0,1,2340,634
